county,state,none,D0,D1,D2,D3,D4,year,month
"Baker County",OR,0.00,100.00,100.00,82.18,0.00,0.00,2003,11
"Baker County",OR,0.00,100.00,100.00,87.03,0.00,0.00,2003,11
"Baker County",OR,0.00,100.00,100.00,85.27,1.03,0.00,2003,11
"Baker County",OR,0.00,100.00,100.00,84.72,1.00,0.00,2003,11
"Baker County",OR,0.00,100.00,100.00,85.81,0.00,0.00,2003,10
"Baker County",OR,0.00,100.00,100.00,85.04,0.00,0.00,2003,10
"Baker County",OR,0.00,100.00,100.00,81.69,0.00,0.00,2003,10
"Baker County",OR,0.00,100.00,100.00,67.64,0.00,0.00,2003,10
"Baker County",OR,0.00,100.00,100.00,32.39,0.31,0.00,2003,09
"Baker County",OR,0.00,100.00,100.00,43.09,0.00,0.00,2003,09
"Baker County",OR,0.00,100.00,100.00,37.37,0.00,0.00,2003,09
"Baker County",OR,0.00,100.00,100.00,30.50,0.52,0.00,2003,09
"Baker County",OR,0.00,100.00,100.00,26.63,0.00,0.00,2003,09
"Baker County",OR,0.00,100.00,100.00,26.68,0.00,0.00,2003,08
"Baker County",OR,0.00,100.00,100.00,22.64,0.00,0.00,2003,08
"Baker County",OR,0.00,100.00,100.00,37.32,0.00,0.00,2003,08
"Baker County",OR,0.00,100.00,100.00,31.38,0.00,0.00,2003,08
"Baker County",OR,0.00,100.00,100.00,40.43,0.00,0.00,2003,07
"Baker County",OR,0.00,100.00,40.80,1.54,0.00,0.00,2003,07
"Baker County",OR,0.00,100.00,20.16,0.00,0.00,0.00,2003,07
"Baker County",OR,0.64,99.36,25.66,0.07,0.00,0.00,2003,07
"Baker County",OR,19.67,80.33,1.32,0.00,0.00,0.00,2003,07
"Baker County",OR,49.64,50.36,0.00,0.00,0.00,0.00,2003,06
"Baker County",OR,54.91,45.09,0.00,0.00,0.00,0.00,2003,06
"Baker County",OR,47.16,52.84,0.00,0.00,0.00,0.00,2003,06
"Baker County",OR,50.68,49.32,0.00,0.00,0.00,0.00,2003,06
"Baker County",OR,28.47,71.53,5.70,0.00,0.00,0.00,2003,05
"Baker County",OR,29.86,70.14,3.59,0.00,0.00,0.00,2003,05
"Baker County",OR,28.57,71.43,4.12,0.00,0.00,0.00,2003,05
"Baker County",OR,17.44,82.56,5.42,0.00,0.00,0.00,2003,05
"Baker County",OR,1.12,98.88,12.10,0.00,0.00,0.00,2003,04
"Baker County",OR,0.00,100.00,95.02,7.09,0.00,0.00,2003,04
"Baker County",OR,0.00,100.00,98.13,10.21,0.00,0.00,2003,04
"Baker County",OR,0.00,100.00,99.51,20.14,0.00,0.00,2003,04
"Baker County",OR,0.00,100.00,99.68,19.79,0.00,0.00,2003,04
"Baker County",OR,0.00,100.00,100.00,62.54,0.00,0.00,2003,03
"Baker County",OR,0.00,100.00,100.00,62.65,0.00,0.00,2003,03
"Baker County",OR,0.00,100.00,100.00,64.88,0.00,0.00,2003,03
"Baker County",OR,0.00,100.00,100.00,78.58,0.00,0.00,2003,03
"Baker County",OR,0.00,100.00,100.00,82.59,0.00,0.00,2003,02
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,02
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,02
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,02
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,01
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,01
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,01
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2003,01
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,12
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,12
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,12
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,12
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,12
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,11
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,11
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,11
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,11
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,10
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,10
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,10
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,10
"Baker County",OR,0.00,100.00,100.00,99.52,0.00,0.00,2002,10
"Baker County",OR,0.00,100.00,100.00,98.03,0.00,0.00,2002,09
"Baker County",OR,0.00,100.00,100.00,98.14,0.00,0.00,2002,09
"Baker County",OR,0.00,100.00,100.00,96.96,0.00,0.00,2002,09
"Baker County",OR,0.00,100.00,100.00,98.65,0.00,0.00,2002,09
"Baker County",OR,0.00,100.00,100.00,94.38,0.00,0.00,2002,08
"Baker County",OR,0.00,100.00,100.00,97.30,0.00,0.00,2002,08
"Baker County",OR,0.00,100.00,100.00,84.35,0.00,0.00,2002,08
"Baker County",OR,0.00,100.00,100.00,87.94,0.00,0.00,2002,08
"Baker County",OR,0.00,100.00,100.00,14.44,0.00,0.00,2002,07
"Baker County",OR,0.00,100.00,94.06,8.58,0.00,0.00,2002,07
"Baker County",OR,0.00,100.00,97.64,13.10,0.00,0.00,2002,07
"Baker County",OR,10.00,90.00,53.58,0.00,0.00,0.00,2002,07
"Baker County",OR,9.32,90.68,55.35,0.00,0.00,0.00,2002,07
"Baker County",OR,2.32,97.68,1.88,0.00,0.00,0.00,2002,06
"Baker County",OR,7.37,92.63,0.00,0.00,0.00,0.00,2002,06
"Baker County",OR,10.31,89.69,2.25,0.00,0.00,0.00,2002,06
"Baker County",OR,10.45,89.55,0.00,0.00,0.00,0.00,2002,06
"Baker County",OR,9.41,90.59,0.00,0.00,0.00,0.00,2002,05
"Baker County",OR,8.69,91.31,0.00,0.00,0.00,0.00,2002,05
"Baker County",OR,8.44,91.56,0.00,0.00,0.00,0.00,2002,05
"Baker County",OR,7.58,92.42,0.00,0.00,0.00,0.00,2002,05
"Baker County",OR,8.55,91.45,0.00,0.00,0.00,0.00,2002,04
"Baker County",OR,55.10,44.90,0.00,0.00,0.00,0.00,2002,04
"Baker County",OR,59.00,41.00,0.00,0.00,0.00,0.00,2002,04
"Baker County",OR,0.00,100.00,37.44,0.00,0.00,0.00,2002,04
"Baker County",OR,0.00,100.00,37.64,0.00,0.00,0.00,2002,04
"Baker County",OR,0.00,100.00,38.70,0.00,0.00,0.00,2002,03
"Baker County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2002,03
"Baker County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2002,03
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2002,03
"Baker County",OR,0.00,100.00,99.84,0.00,0.00,0.00,2002,02
"Baker County",OR,0.00,100.00,99.97,0.00,0.00,0.00,2002,02
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2002,02
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2002,02
"Baker County",OR,0.00,100.00,100.00,0.08,0.00,0.00,2002,01
"Baker County",OR,0.00,100.00,100.00,81.31,0.00,0.00,2002,01
"Baker County",OR,0.00,100.00,100.00,94.94,0.00,0.00,2002,01
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2002,01
"Baker County",OR,0.00,100.00,100.00,100.00,32.73,0.00,2002,01
"Baker County",OR,0.00,100.00,100.00,100.00,33.81,0.00,2001,12
"Baker County",OR,0.00,100.00,100.00,100.00,33.81,0.00,2001,12
"Baker County",OR,0.00,100.00,100.00,100.00,33.81,0.00,2001,12
"Baker County",OR,0.00,100.00,100.00,100.00,33.80,0.00,2001,12
"Baker County",OR,0.00,100.00,100.00,100.00,50.17,0.00,2001,11
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,11
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,11
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,11
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,10
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,10
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,10
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,10
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,10
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,09
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,09
"Baker County",OR,0.00,100.00,100.00,100.00,50.16,0.00,2001,09
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,09
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Baker County",OR,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Baker County",OR,0.00,100.00,100.00,69.05,0.00,0.00,2001,06
"Baker County",OR,0.00,100.00,100.00,69.05,0.00,0.00,2001,06
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,06
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,06
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,05
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,05
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,05
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,05
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,05
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,04
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,04
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,04
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,04
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,03
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2001,03
"Baker County",OR,0.00,100.00,96.18,0.00,0.00,0.00,2001,03
"Baker County",OR,0.00,100.00,96.18,0.00,0.00,0.00,2001,03
"Baker County",OR,0.00,100.00,8.64,0.00,0.00,0.00,2001,02
"Baker County",OR,93.41,6.59,4.12,0.00,0.00,0.00,2001,02
"Baker County",OR,84.17,15.83,13.54,0.00,0.00,0.00,2001,02
"Baker County",OR,84.17,15.83,0.00,0.00,0.00,0.00,2001,02
"Baker County",OR,84.17,15.83,0.00,0.00,0.00,0.00,2001,01
"Baker County",OR,84.22,15.78,0.00,0.00,0.00,0.00,2001,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Baker County",OR,84.92,15.08,0.00,0.00,0.00,0.00,2000,10
"Baker County",OR,84.17,15.83,0.00,0.00,0.00,0.00,2000,10
"Baker County",OR,84.68,15.32,0.00,0.00,0.00,0.00,2000,09
"Baker County",OR,84.68,15.32,0.00,0.00,0.00,0.00,2000,09
"Baker County",OR,84.68,15.32,0.00,0.00,0.00,0.00,2000,09
"Baker County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2000,09
"Baker County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2000,08
"Baker County",OR,0.00,100.00,55.83,0.00,0.00,0.00,2000,08
"Baker County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Baker County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Baker County",OR,95.40,4.60,0.00,0.00,0.00,0.00,2000,08
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Baker County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Benton County",OR,64.82,35.18,0.00,0.00,0.00,0.00,2004,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,08
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,08
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,08
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,07
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,07
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,06
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2004,06
"Benton County",OR,0.01,99.99,0.00,0.00,0.00,0.00,2004,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2004,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,12
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,11
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,11
"Benton County",OR,40.43,59.57,0.00,0.00,0.00,0.00,2003,10
"Benton County",OR,41.28,58.72,0.00,0.00,0.00,0.00,2003,10
"Benton County",OR,42.70,57.30,0.00,0.00,0.00,0.00,2003,10
"Benton County",OR,0.00,100.00,33.08,0.00,0.00,0.00,2003,10
"Benton County",OR,0.00,100.00,51.16,0.00,0.00,0.00,2003,09
"Benton County",OR,0.00,100.00,51.69,0.00,0.00,0.00,2003,09
"Benton County",OR,0.00,100.00,32.07,0.00,0.00,0.00,2003,09
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Benton County",OR,0.00,100.00,100.00,0.00,0.00,0.00,2003,07
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Benton County",OR,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,02
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2003,01
"Benton County",OR,100.00,0.00,0.00,0.00,0.00,0.00,2002,12
"Benton County",OR,93.78,6.22,0.00,0.00,0.00,0.00,2002,12
