year,value,anomaly,month,type,state
2011,2.49,0.72,04,precip,WY
2012,1.19,-0.58,04,precip,WY
2013,1.87,0.10,04,precip,WY
2014,1.38,-0.39,04,precip,WY
2015,1.70,-0.07,04,precip,WY
2016,2.52,0.75,04,precip,WY
2017,2.80,1.03,04,precip,WY
2018,1.44,-0.33,04,precip,WY
2019,1.97,0.20,04,precip,WY
2020,1.32,-0.45,04,precip,WY
2021,1.22,-0.55,04,precip,WY
2000,2.32,0.11,05,precip,WY
2001,1.13,-1.08,05,precip,WY
2002,1.25,-0.96,05,precip,WY
2003,1.67,-0.54,05,precip,WY
2004,1.45,-0.76,05,precip,WY
2005,3.24,1.03,05,precip,WY
2006,1.29,-0.92,05,precip,WY
2007,2.14,-0.07,05,precip,WY
2008,4.00,1.79,05,precip,WY
2009,1.26,-0.95,05,precip,WY
2010,3.23,1.02,05,precip,WY
2011,4.59,2.38,05,precip,WY
2012,1.53,-0.68,05,precip,WY
2013,2.19,-0.02,05,precip,WY
2014,1.76,-0.45,05,precip,WY
2015,4.59,2.38,05,precip,WY
2016,2.46,0.25,05,precip,WY
2017,1.80,-0.41,05,precip,WY
2018,3.09,0.88,05,precip,WY
2019,3.76,1.55,05,precip,WY
2020,1.25,-0.96,05,precip,WY
2021,1.80,-0.41,05,precip,WY
2000,1.14,-0.70,06,precip,WY
2001,1.25,-0.59,06,precip,WY
2002,0.66,-1.18,06,precip,WY
2003,2.19,0.35,06,precip,WY
2004,1.66,-0.18,06,precip,WY
2005,1.88,0.04,06,precip,WY
2006,0.64,-1.20,06,precip,WY
2007,1.08,-0.76,06,precip,WY
2008,1.43,-0.41,06,precip,WY
2009,3.22,1.38,06,precip,WY
2010,2.63,0.79,06,precip,WY
2011,1.59,-0.25,06,precip,WY
2012,0.45,-1.39,06,precip,WY
2013,0.68,-1.16,06,precip,WY
2014,1.77,-0.07,06,precip,WY
2015,1.89,0.05,06,precip,WY
2016,0.66,-1.18,06,precip,WY
2017,1.09,-0.75,06,precip,WY
2018,2.10,0.26,06,precip,WY
2019,1.66,-0.18,06,precip,WY
2020,1.83,-0.01,06,precip,WY
2000,0.69,-0.59,07,precip,WY
2001,1.50,0.22,07,precip,WY
2002,1.06,-0.22,07,precip,WY
2003,0.40,-0.88,07,precip,WY
2004,1.66,0.38,07,precip,WY
2005,0.77,-0.51,07,precip,WY
2006,0.83,-0.45,07,precip,WY
2007,1.33,0.05,07,precip,WY
2008,0.73,-0.55,07,precip,WY
2009,1.45,0.17,07,precip,WY
2010,1.11,-0.17,07,precip,WY
2011,1.01,-0.27,07,precip,WY
2012,1.12,-0.16,07,precip,WY
2013,1.32,0.04,07,precip,WY
2014,1.18,-0.10,07,precip,WY
2015,1.53,0.25,07,precip,WY
2016,0.70,-0.58,07,precip,WY
2017,0.97,-0.31,07,precip,WY
2018,1.32,0.04,07,precip,WY
2019,1.31,0.03,07,precip,WY
2020,0.79,-0.49,07,precip,WY
2000,0.69,-0.38,08,precip,WY
2001,0.63,-0.44,08,precip,WY
2002,1.16,0.09,08,precip,WY
2003,1.03,-0.04,08,precip,WY
2004,1.12,0.05,08,precip,WY
2005,1.30,0.23,08,precip,WY
2006,1.08,0.01,08,precip,WY
2007,1.36,0.29,08,precip,WY
2008,0.86,-0.21,08,precip,WY
2009,1.18,0.11,08,precip,WY
2010,1.01,-0.06,08,precip,WY
2011,0.81,-0.26,08,precip,WY
2012,0.26,-0.81,08,precip,WY
2013,0.90,-0.17,08,precip,WY
2014,2.33,1.26,08,precip,WY
2015,0.91,-0.16,08,precip,WY
2016,0.84,-0.23,08,precip,WY
2017,0.94,-0.13,08,precip,WY
2018,0.95,-0.12,08,precip,WY
2019,1.01,-0.06,08,precip,WY
2020,0.33,-0.74,08,precip,WY
2000,1.47,0.23,09,precip,WY
2001,0.90,-0.34,09,precip,WY
2002,1.36,0.12,09,precip,WY
2003,1.28,0.04,09,precip,WY
2004,1.88,0.64,09,precip,WY
2005,0.85,-0.39,09,precip,WY
2006,1.61,0.37,09,precip,WY
2007,1.18,-0.06,09,precip,WY
2008,1.41,0.17,09,precip,WY
2009,0.63,-0.61,09,precip,WY
2010,0.35,-0.89,09,precip,WY
2011,0.54,-0.70,09,precip,WY
2012,0.46,-0.78,09,precip,WY
2013,2.88,1.64,09,precip,WY
2014,1.95,0.71,09,precip,WY
2015,0.64,-0.60,09,precip,WY
2016,1.97,0.73,09,precip,WY
2017,2.21,0.97,09,precip,WY
2018,0.35,-0.89,09,precip,WY
2019,1.99,0.75,09,precip,WY
2020,0.83,-0.41,09,precip,WY
2000,0.98,-0.22,10,precip,WY
2001,1.10,-0.10,10,precip,WY
2002,1.23,0.03,10,precip,WY
2003,0.69,-0.51,10,precip,WY
2004,1.75,0.55,10,precip,WY
2005,1.57,0.37,10,precip,WY
2006,1.36,0.16,10,precip,WY
2007,1.92,0.72,10,precip,WY
2008,1.23,0.03,10,precip,WY
2009,2.02,0.82,10,precip,WY
2010,1.28,0.08,10,precip,WY
2011,1.80,0.60,10,precip,WY
2012,1.11,-0.09,10,precip,WY
2013,2.53,1.33,10,precip,WY
2014,0.57,-0.63,10,precip,WY
2015,1.11,-0.09,10,precip,WY
2016,1.81,0.61,10,precip,WY
2017,0.79,-0.41,10,precip,WY
2018,1.28,0.08,10,precip,WY
2019,1.19,-0.01,10,precip,WY
2020,1.03,-0.17,10,precip,WY
2000,0.99,-0.04,11,precip,WY
2001,0.95,-0.08,11,precip,WY
2002,0.82,-0.21,11,precip,WY
2003,1.14,0.11,11,precip,WY
2004,0.71,-0.32,11,precip,WY
2005,1.15,0.12,11,precip,WY
2006,0.88,-0.15,11,precip,WY
2007,0.52,-0.51,11,precip,WY
2008,0.92,-0.11,11,precip,WY
2009,0.34,-0.69,11,precip,WY
2010,1.35,0.32,11,precip,WY
2011,1.36,0.33,11,precip,WY
2012,0.87,-0.16,11,precip,WY
2013,0.56,-0.47,11,precip,WY
2014,1.41,0.38,11,precip,WY
2015,1.09,0.06,11,precip,WY
2016,0.84,-0.19,11,precip,WY
2017,1.48,0.45,11,precip,WY
2018,1.31,0.28,11,precip,WY
2019,1.08,0.05,11,precip,WY
2020,0.67,-0.36,11,precip,WY
2000,0.86,-0.15,12,precip,WY
2001,0.74,-0.27,12,precip,WY
2002,0.53,-0.48,12,precip,WY
2003,1.23,0.22,12,precip,WY
2004,0.69,-0.32,12,precip,WY
2005,1.16,0.15,12,precip,WY
2006,0.93,-0.08,12,precip,WY
2007,1.31,0.30,12,precip,WY
2008,1.20,0.19,12,precip,WY
2009,0.82,-0.19,12,precip,WY
2010,1.69,0.68,12,precip,WY
2011,0.84,-0.17,12,precip,WY
2012,1.19,0.18,12,precip,WY
2013,1.15,0.14,12,precip,WY
2014,1.35,0.34,12,precip,WY
2015,1.11,0.10,12,precip,WY
2016,1.82,0.81,12,precip,WY
2017,1.02,0.01,12,precip,WY
2018,0.76,-0.25,12,precip,WY
2019,0.81,-0.20,12,precip,WY
2020,0.68,-0.33,12,precip,WY
