year,value,anomaly,month,type,state
2012,73.2,1.7,07,temp,UT
2013,74.6,3.1,07,temp,UT
2014,74.6,3.1,07,temp,UT
2015,70.1,-1.4,07,temp,UT
2016,73.7,2.2,07,temp,UT
2017,75.1,3.6,07,temp,UT
2018,76.1,4.6,07,temp,UT
2000,73.0,3.6,08,temp,UT
2001,72.4,3.0,08,temp,UT
2002,70.7,1.3,08,temp,UT
2003,72.7,3.3,08,temp,UT
2004,68.6,-0.8,08,temp,UT
2005,69.0,-0.4,08,temp,UT
2006,69.7,0.3,08,temp,UT
2007,72.8,3.4,08,temp,UT
2008,71.6,2.2,08,temp,UT
2009,69.7,0.3,08,temp,UT
2010,69.3,-0.1,08,temp,UT
2011,72.5,3.1,08,temp,UT
2012,73.0,3.6,08,temp,UT
2013,71.0,1.6,08,temp,UT
2014,67.7,-1.7,08,temp,UT
2015,71.0,1.6,08,temp,UT
2016,70.1,0.7,08,temp,UT
2017,71.6,2.2,08,temp,UT
2018,72.5,3.1,08,temp,UT
2000,62.0,1.4,09,temp,UT
2001,65.2,4.6,09,temp,UT
2002,61.0,0.4,09,temp,UT
2003,62.2,1.6,09,temp,UT
2004,60.2,-0.4,09,temp,UT
2005,60.8,0.2,09,temp,UT
2006,58.1,-2.5,09,temp,UT
2007,61.7,1.1,09,temp,UT
2008,61.9,1.3,09,temp,UT
2009,64.3,3.7,09,temp,UT
2010,63.8,3.2,09,temp,UT
2011,63.2,2.6,09,temp,UT
2012,63.6,3.0,09,temp,UT
2013,61.4,0.8,09,temp,UT
2014,64.2,3.6,09,temp,UT
2015,65.5,4.9,09,temp,UT
2016,61.1,0.5,09,temp,UT
2017,60.7,0.1,09,temp,UT
2018,66.2,5.6,09,temp,UT
2000,49.1,0.2,10,temp,UT
2001,52.2,3.3,10,temp,UT
2002,47.0,-1.9,10,temp,UT
2003,55.0,6.1,10,temp,UT
2004,48.9,0.0,10,temp,UT
2005,50.4,1.5,10,temp,UT
2006,47.3,-1.6,10,temp,UT
2007,48.9,0.0,10,temp,UT
2008,50.4,1.5,10,temp,UT
2009,45.7,-3.2,10,temp,UT
2010,51.1,2.2,10,temp,UT
2011,50.0,1.1,10,temp,UT
2012,50.9,2.0,10,temp,UT
2013,46.4,-2.5,10,temp,UT
2014,53.1,4.2,10,temp,UT
2015,54.3,5.4,10,temp,UT
2016,53.2,4.3,10,temp,UT
2017,48.1,-0.8,10,temp,UT
2018,47.5,-1.4,10,temp,UT
2000,29.8,-6.2,11,temp,UT
2001,39.3,3.3,11,temp,UT
2002,35.9,-0.1,11,temp,UT
2003,34.1,-1.9,11,temp,UT
2004,35.7,-0.3,11,temp,UT
2005,39.0,3.0,11,temp,UT
2006,38.2,2.2,11,temp,UT
2007,40.6,4.6,11,temp,UT
2008,40.9,4.9,11,temp,UT
2009,39.0,3.0,11,temp,UT
2010,34.8,-1.2,11,temp,UT
2011,36.0,0.0,11,temp,UT
2012,41.2,5.2,11,temp,UT
2013,38.0,2.0,11,temp,UT
2014,37.7,1.7,11,temp,UT
2015,34.5,-1.5,11,temp,UT
2016,41.6,5.6,11,temp,UT
2017,43.0,7.0,11,temp,UT
2018,35.2,-0.8,11,temp,UT
2000,30.4,3.4,12,temp,UT
2001,25.0,-2.0,12,temp,UT
2002,29.3,2.3,12,temp,UT
2003,30.3,3.3,12,temp,UT
2004,30.1,3.1,12,temp,UT
2005,29.2,2.2,12,temp,UT
2006,27.9,0.9,12,temp,UT
2007,24.6,-2.4,12,temp,UT
2008,27.0,0.0,12,temp,UT
2009,21.6,-5.4,12,temp,UT
2010,32.5,5.5,12,temp,UT
2011,26.8,-0.2,12,temp,UT
2012,27.8,0.8,12,temp,UT
2013,23.1,-3.9,12,temp,UT
2014,31.7,4.7,12,temp,UT
2015,26.6,-0.4,12,temp,UT
2016,27.4,0.4,12,temp,UT
2017,31.4,4.4,12,temp,UT
2018,28.2,1.2,12,temp,UT
