year,value,anomaly,month,type,state
2021,52.6,0.8,05,temp,WA
2000,58.5,0.8,06,temp,WA
2001,55.6,-2.1,06,temp,WA
2002,59.5,1.8,06,temp,WA
2003,60.8,3.1,06,temp,WA
2004,60.4,2.7,06,temp,WA
2005,57.0,-0.7,06,temp,WA
2006,59.8,2.1,06,temp,WA
2007,57.5,-0.2,06,temp,WA
2008,56.2,-1.5,06,temp,WA
2009,59.9,2.2,06,temp,WA
2010,55.9,-1.8,06,temp,WA
2011,55.5,-2.2,06,temp,WA
2012,55.0,-2.7,06,temp,WA
2013,58.7,1.0,06,temp,WA
2014,58.3,0.6,06,temp,WA
2015,65.5,7.8,06,temp,WA
2016,59.9,2.2,06,temp,WA
2017,59.5,1.8,06,temp,WA
2018,58.2,0.5,06,temp,WA
2019,59.5,1.8,06,temp,WA
2020,58.0,0.3,06,temp,WA
2000,63.5,-0.6,07,temp,WA
2001,63.4,-0.7,07,temp,WA
2002,66.1,2.0,07,temp,WA
2003,67.5,3.4,07,temp,WA
2004,67.3,3.2,07,temp,WA
2005,65.0,0.9,07,temp,WA
2006,67.5,3.4,07,temp,WA
2007,68.1,4.0,07,temp,WA
2008,64.4,0.3,07,temp,WA
2009,67.5,3.4,07,temp,WA
2010,64.2,0.1,07,temp,WA
2011,61.0,-3.1,07,temp,WA
2012,65.2,1.1,07,temp,WA
2013,67.2,3.1,07,temp,WA
2014,68.6,4.5,07,temp,WA
2015,68.6,4.5,07,temp,WA
2016,63.6,-0.5,07,temp,WA
2017,67.1,3.0,07,temp,WA
2018,67.5,3.4,07,temp,WA
2019,63.8,-0.3,07,temp,WA
2020,64.8,0.7,07,temp,WA
2000,63.4,-0.1,08,temp,WA
2001,66.0,2.5,08,temp,WA
2002,63.6,0.1,08,temp,WA
2003,65.9,2.4,08,temp,WA
2004,67.0,3.5,08,temp,WA
2005,65.8,2.3,08,temp,WA
2006,64.2,0.7,08,temp,WA
2007,63.3,-0.2,08,temp,WA
2008,64.0,0.5,08,temp,WA
2009,65.4,1.9,08,temp,WA
2010,63.5,0.0,08,temp,WA
2011,64.9,1.4,08,temp,WA
2012,66.2,2.7,08,temp,WA
2013,66.2,2.7,08,temp,WA
2014,67.3,3.8,08,temp,WA
2015,66.6,3.1,08,temp,WA
2016,65.9,2.4,08,temp,WA
2017,68.6,5.1,08,temp,WA
2018,66.0,2.5,08,temp,WA
2019,66.5,3.0,08,temp,WA
2020,65.8,2.3,08,temp,WA
2000,56.3,-0.6,09,temp,WA
2001,59.8,2.9,09,temp,WA
2002,57.5,0.6,09,temp,WA
2003,60.0,3.1,09,temp,WA
2004,56.1,-0.8,09,temp,WA
2005,55.7,-1.2,09,temp,WA
2006,58.8,1.9,09,temp,WA
2007,56.7,-0.2,09,temp,WA
2008,57.8,0.9,09,temp,WA
2009,59.9,3.0,09,temp,WA
2010,57.1,0.2,09,temp,WA
2011,61.0,4.1,09,temp,WA
2012,59.7,2.8,09,temp,WA
2013,59.7,2.8,09,temp,WA
2014,59.8,2.9,09,temp,WA
2015,56.2,-0.7,09,temp,WA
2016,56.4,-0.5,09,temp,WA
2017,59.8,2.9,09,temp,WA
2018,56.3,-0.6,09,temp,WA
2019,57.1,0.2,09,temp,WA
2020,61.4,4.5,09,temp,WA
2000,46.8,-0.4,10,temp,WA
2001,45.7,-1.5,10,temp,WA
2002,45.5,-1.7,10,temp,WA
2003,50.6,3.4,10,temp,WA
2004,48.5,1.3,10,temp,WA
2005,48.4,1.2,10,temp,WA
2006,47.0,-0.2,10,temp,WA
2007,45.6,-1.6,10,temp,WA
2008,46.6,-0.6,10,temp,WA
2009,44.2,-3.0,10,temp,WA
2010,48.6,1.4,10,temp,WA
2011,47.2,0.0,10,temp,WA
2012,47.4,0.2,10,temp,WA
2013,46.1,-1.1,10,temp,WA
2014,51.9,4.7,10,temp,WA
2015,52.4,5.2,10,temp,WA
2016,47.4,0.2,10,temp,WA
2017,46.2,-1.0,10,temp,WA
2018,47.4,0.2,10,temp,WA
2019,42.7,-4.5,10,temp,WA
2020,48.3,1.1,10,temp,WA
2000,32.6,-4.0,11,temp,WA
2001,39.7,3.1,11,temp,WA
2002,39.2,2.6,11,temp,WA
2003,33.3,-3.3,11,temp,WA
2004,38.1,1.5,11,temp,WA
2005,35.7,-0.9,11,temp,WA
2006,36.1,-0.5,11,temp,WA
2007,36.4,-0.2,11,temp,WA
2008,40.2,3.6,11,temp,WA
2009,38.0,1.4,11,temp,WA
2010,34.8,-1.8,11,temp,WA
2011,35.3,-1.3,11,temp,WA
2012,39.0,2.4,11,temp,WA
2013,36.7,0.1,11,temp,WA
2014,36.3,-0.3,11,temp,WA
2015,36.0,-0.6,11,temp,WA
2016,43.0,6.4,11,temp,WA
2017,37.7,1.1,11,temp,WA
2018,38.6,2.0,11,temp,WA
2019,37.6,1.0,11,temp,WA
2020,37.7,1.1,11,temp,WA
2000,29.4,-1.2,12,temp,WA
2001,31.8,1.2,12,temp,WA
2002,34.6,4.0,12,temp,WA
2003,31.6,1.0,12,temp,WA
2004,34.5,3.9,12,temp,WA
2005,29.4,-1.2,12,temp,WA
2006,30.5,-0.1,12,temp,WA
2007,30.4,-0.2,12,temp,WA
2008,26.2,-4.4,12,temp,WA
2009,26.6,-4.0,12,temp,WA
2010,31.9,1.3,12,temp,WA
2011,31.0,0.4,12,temp,WA
2012,32.5,1.9,12,temp,WA
2013,28.2,-2.4,12,temp,WA
2014,34.2,3.6,12,temp,WA
2015,32.1,1.5,12,temp,WA
2016,26.1,-4.5,12,temp,WA
2017,29.9,-0.7,12,temp,WA
2018,33.1,2.5,12,temp,WA
2019,33.5,2.9,12,temp,WA
2020,33.9,3.3,12,temp,WA
