year,value,anomaly,month,type,state
2014,43.3,0.8,04,temp,CO
2015,44.8,2.3,04,temp,CO
2016,43.7,1.2,04,temp,CO
2017,44.3,1.8,04,temp,CO
2018,43.7,1.2,04,temp,CO
2000,56.1,4.3,05,temp,CO
2001,53.9,2.1,05,temp,CO
2002,53.4,1.6,05,temp,CO
2003,53.8,2.0,05,temp,CO
2004,54.8,3.0,05,temp,CO
2005,53.2,1.4,05,temp,CO
2006,55.6,3.8,05,temp,CO
2007,53.5,1.7,05,temp,CO
2008,51.0,-0.8,05,temp,CO
2009,54.5,2.7,05,temp,CO
2010,50.1,-1.7,05,temp,CO
2011,49.3,-2.5,05,temp,CO
2012,55.4,3.6,05,temp,CO
2013,52.8,1.0,05,temp,CO
2014,52.4,0.6,05,temp,CO
2015,49.8,-2.0,05,temp,CO
2016,50.8,-1.0,05,temp,CO
2017,51.5,-0.3,05,temp,CO
2018,57.1,5.3,05,temp,CO
2000,63.0,1.8,06,temp,CO
2001,63.9,2.7,06,temp,CO
2002,67.1,5.9,06,temp,CO
2003,60.1,-1.1,06,temp,CO
2004,60.8,-0.4,06,temp,CO
2005,60.9,-0.3,06,temp,CO
2006,65.7,4.5,06,temp,CO
2007,62.8,1.6,06,temp,CO
2008,61.6,0.4,06,temp,CO
2009,59.8,-1.4,06,temp,CO
2010,64.0,2.8,06,temp,CO
2011,62.9,1.7,06,temp,CO
2012,67.9,6.7,06,temp,CO
2013,65.6,4.4,06,temp,CO
2014,62.5,1.3,06,temp,CO
2015,64.9,3.7,06,temp,CO
2016,66.4,5.2,06,temp,CO
2017,64.8,3.6,06,temp,CO
2018,66.4,5.2,06,temp,CO
2000,69.8,2.7,07,temp,CO
2001,70.2,3.1,07,temp,CO
2002,71.0,3.9,07,temp,CO
2003,72.4,5.3,07,temp,CO
2004,65.9,-1.2,07,temp,CO
2005,70.0,2.9,07,temp,CO
2006,69.6,2.5,07,temp,CO
2007,69.7,2.6,07,temp,CO
2008,69.2,2.1,07,temp,CO
2009,66.9,-0.2,07,temp,CO
2010,68.6,1.5,07,temp,CO
2011,70.0,2.9,07,temp,CO
2012,70.6,3.5,07,temp,CO
2013,68.5,1.4,07,temp,CO
2014,68.4,1.3,07,temp,CO
2015,66.6,-0.5,07,temp,CO
2016,69.2,2.1,07,temp,CO
2017,69.4,2.3,07,temp,CO
2018,69.9,2.8,07,temp,CO
2000,69.0,3.8,08,temp,CO
2001,66.9,1.7,08,temp,CO
2002,66.8,1.6,08,temp,CO
2003,68.4,3.2,08,temp,CO
2004,63.2,-2.0,08,temp,CO
2005,65.0,-0.2,08,temp,CO
2006,65.6,0.4,08,temp,CO
2007,68.8,3.6,08,temp,CO
2008,65.7,0.5,08,temp,CO
2009,64.8,-0.4,08,temp,CO
2010,66.5,1.3,08,temp,CO
2011,69.2,4.0,08,temp,CO
2012,67.7,2.5,08,temp,CO
2013,67.0,1.8,08,temp,CO
2014,64.6,-0.6,08,temp,CO
2015,66.9,1.7,08,temp,CO
2016,64.5,-0.7,08,temp,CO
2017,64.7,-0.5,08,temp,CO
2018,66.2,1.0,08,temp,CO
2000,59.4,2.1,09,temp,CO
2001,60.3,3.0,09,temp,CO
2002,58.4,1.1,09,temp,CO
2003,56.7,-0.6,09,temp,CO
2004,57.7,0.4,09,temp,CO
2005,60.2,2.9,09,temp,CO
2006,53.5,-3.8,09,temp,CO
2007,59.7,2.4,09,temp,CO
2008,57.3,0.0,09,temp,CO
2009,57.6,0.3,09,temp,CO
2010,61.2,3.9,09,temp,CO
2011,58.5,1.2,09,temp,CO
2012,59.5,2.2,09,temp,CO
2013,60.7,3.4,09,temp,CO
2014,60.0,2.7,09,temp,CO
2015,62.6,5.3,09,temp,CO
2016,59.7,2.4,09,temp,CO
2017,59.1,1.8,09,temp,CO
2018,62.0,4.7,09,temp,CO
2000,47.4,0.9,10,temp,CO
2001,47.9,1.4,10,temp,CO
2002,43.2,-3.3,10,temp,CO
2003,51.5,5.0,10,temp,CO
2004,46.8,0.3,10,temp,CO
2005,48.3,1.8,10,temp,CO
2006,44.9,-1.6,10,temp,CO
2007,48.3,1.8,10,temp,CO
2008,47.6,1.1,10,temp,CO
2009,40.8,-5.7,10,temp,CO
2010,49.2,2.7,10,temp,CO
2011,47.1,0.6,10,temp,CO
2012,46.5,0.0,10,temp,CO
2013,44.2,-2.3,10,temp,CO
2014,49.9,3.4,10,temp,CO
2015,51.4,4.9,10,temp,CO
2016,51.8,5.3,10,temp,CO
2017,46.7,0.2,10,temp,CO
2018,45.2,-1.3,10,temp,CO
2000,27.2,-6.3,11,temp,CO
2001,37.9,4.4,11,temp,CO
2002,33.7,0.2,11,temp,CO
2003,33.0,-0.5,11,temp,CO
2004,33.8,0.3,11,temp,CO
2005,37.5,4.0,11,temp,CO
2006,36.5,3.0,11,temp,CO
2007,38.0,4.5,11,temp,CO
2008,38.3,4.8,11,temp,CO
2009,37.8,4.3,11,temp,CO
2010,33.6,0.1,11,temp,CO
2011,34.9,1.4,11,temp,CO
2012,39.4,5.9,11,temp,CO
2013,35.2,1.7,11,temp,CO
2014,33.4,-0.1,11,temp,CO
2015,34.6,1.1,11,temp,CO
2016,40.2,6.7,11,temp,CO
2017,41.3,7.8,11,temp,CO
2018,32.3,-1.2,11,temp,CO
2000,25.7,0.5,12,temp,CO
2001,26.4,1.2,12,temp,CO
2002,27.6,2.4,12,temp,CO
2003,28.6,3.4,12,temp,CO
2004,28.4,3.2,12,temp,CO
2005,26.0,0.8,12,temp,CO
2006,26.8,1.6,12,temp,CO
2007,22.4,-2.8,12,temp,CO
2008,25.3,0.1,12,temp,CO
2009,20.4,-4.8,12,temp,CO
2010,31.1,5.9,12,temp,CO
2011,24.4,-0.8,12,temp,CO
2012,25.9,0.7,12,temp,CO
2013,23.7,-1.5,12,temp,CO
2014,27.9,2.7,12,temp,CO
2015,25.8,0.6,12,temp,CO
2016,25.2,0.0,12,temp,CO
2017,30.1,4.9,12,temp,CO
2018,27.1,1.9,12,temp,CO
