year,value,anomaly,month,type,state
2010,1.53,1.15,03,drought,CO
2011,-1.01,-1.39,03,drought,CO
2012,-2.31,-2.69,03,drought,CO
2013,-6.68,-7.06,03,drought,CO
2014,0.83,0.45,03,drought,CO
2015,-0.92,-1.30,03,drought,CO
2016,1.39,1.01,03,drought,CO
2017,-0.98,-1.36,03,drought,CO
2018,-3.67,-4.05,03,drought,CO
2019,-1.82,-2.20,03,drought,CO
2000,-1.51,-1.89,04,drought,CO
2001,-2.85,-3.23,04,drought,CO
2002,-5.74,-6.12,04,drought,CO
2003,-5.15,-5.53,04,drought,CO
2004,-3.63,-4.01,04,drought,CO
2005,1.82,1.44,04,drought,CO
2006,-2.16,-2.54,04,drought,CO
2007,-0.29,-0.67,04,drought,CO
2008,-0.19,-0.57,04,drought,CO
2009,0.40,0.02,04,drought,CO
2010,1.68,1.30,04,drought,CO
2011,0.18,-0.20,04,drought,CO
2012,-3.04,-3.42,04,drought,CO
2013,-6.09,-6.47,04,drought,CO
2014,0.43,0.05,04,drought,CO
2015,-0.97,-1.35,04,drought,CO
2016,1.92,1.54,04,drought,CO
2017,0.10,-0.28,04,drought,CO
2018,-3.96,-4.34,04,drought,CO
2019,-1.91,-2.29,04,drought,CO
2000,-2.22,-2.57,05,drought,CO
2001,-2.28,-2.63,05,drought,CO
2002,-6.79,-7.14,05,drought,CO
2003,-5.01,-5.36,05,drought,CO
2004,-4.47,-4.82,05,drought,CO
2005,1.25,0.90,05,drought,CO
2006,-3.20,-3.55,05,drought,CO
2007,-0.23,-0.58,05,drought,CO
2008,-0.36,-0.71,05,drought,CO
2009,0.17,-0.18,05,drought,CO
2010,1.23,0.88,05,drought,CO
2011,0.80,0.45,05,drought,CO
2012,-4.15,-4.50,05,drought,CO
2013,-6.04,-6.39,05,drought,CO
2014,0.47,0.12,05,drought,CO
2015,2.56,2.21,05,drought,CO
2016,1.93,1.58,05,drought,CO
2017,0.73,0.38,05,drought,CO
2018,-4.59,-4.94,05,drought,CO
2000,-2.62,-2.89,06,drought,CO
2001,-2.67,-2.94,06,drought,CO
2002,-7.84,-8.11,06,drought,CO
2003,-4.21,-4.48,06,drought,CO
2004,0.05,-0.22,06,drought,CO
2005,1.74,1.47,06,drought,CO
2006,-4.17,-4.44,06,drought,CO
2007,-0.32,-0.59,06,drought,CO
2008,-0.55,-0.82,06,drought,CO
2009,1.12,0.85,06,drought,CO
2010,1.05,0.78,06,drought,CO
2011,0.45,0.18,06,drought,CO
2012,-5.67,-5.94,06,drought,CO
2013,-6.71,-6.98,06,drought,CO
2014,0.18,-0.09,06,drought,CO
2015,2.71,2.44,06,drought,CO
2016,-0.08,-0.35,06,drought,CO
2017,0.07,-0.20,06,drought,CO
2018,-5.65,-5.92,06,drought,CO
2000,-3.14,-3.59,07,drought,CO
2001,-2.46,-2.91,07,drought,CO
2002,-9.00,-9.45,07,drought,CO
2003,-4.86,-5.31,07,drought,CO
2004,0.18,-0.27,07,drought,CO
2005,-0.64,-1.09,07,drought,CO
2006,-0.04,-0.49,07,drought,CO
2007,-0.39,-0.84,07,drought,CO
2008,-1.06,-1.51,07,drought,CO
2009,1.63,1.18,07,drought,CO
2010,1.19,0.74,07,drought,CO
2011,0.84,0.39,07,drought,CO
2012,-6.00,-6.45,07,drought,CO
2013,-6.40,-6.85,07,drought,CO
2014,0.66,0.21,07,drought,CO
2015,3.10,2.65,07,drought,CO
2016,-0.43,-0.88,07,drought,CO
2017,0.69,0.24,07,drought,CO
2018,-6.01,-6.46,07,drought,CO
2000,-3.22,-3.71,08,drought,CO
2001,-2.38,-2.87,08,drought,CO
2002,-9.09,-9.58,08,drought,CO
2003,-4.88,-5.37,08,drought,CO
2004,0.16,-0.33,08,drought,CO
2005,-0.40,-0.89,08,drought,CO
2006,0.30,-0.19,08,drought,CO
2007,0.19,-0.30,08,drought,CO
2008,0.89,0.40,08,drought,CO
2009,1.11,0.62,08,drought,CO
2010,1.37,0.88,08,drought,CO
2011,-0.38,-0.87,08,drought,CO
2012,-6.75,-7.24,08,drought,CO
2013,-5.90,-6.39,08,drought,CO
2014,1.26,0.77,08,drought,CO
2015,2.77,2.28,08,drought,CO
2016,-0.31,-0.80,08,drought,CO
2017,0.66,0.17,08,drought,CO
2018,-6.27,-6.76,08,drought,CO
2000,-3.15,-3.65,09,drought,CO
2001,-2.62,-3.12,09,drought,CO
2002,-7.85,-8.35,09,drought,CO
2003,-4.43,-4.93,09,drought,CO
2004,0.76,0.26,09,drought,CO
2005,-0.56,-1.06,09,drought,CO
2006,1.00,0.50,09,drought,CO
2007,0.38,-0.12,09,drought,CO
2008,-0.24,-0.74,09,drought,CO
2009,1.10,0.60,09,drought,CO
2010,-0.70,-1.20,09,drought,CO
2011,-0.51,-1.01,09,drought,CO
2012,-6.46,-6.96,09,drought,CO
2013,1.74,1.24,09,drought,CO
2014,1.64,1.14,09,drought,CO
2015,1.82,1.32,09,drought,CO
2016,-0.73,-1.23,09,drought,CO
2017,1.02,0.52,09,drought,CO
2018,-6.62,-7.12,09,drought,CO
2000,-2.54,-3.02,10,drought,CO
2001,-2.93,-3.41,10,drought,CO
2002,-6.66,-7.14,10,drought,CO
2003,-4.97,-5.45,10,drought,CO
2004,0.83,0.35,10,drought,CO
2005,0.70,0.22,10,drought,CO
2006,2.15,1.67,10,drought,CO
2007,-0.20,-0.68,10,drought,CO
2008,-0.28,-0.76,10,drought,CO
2009,1.94,1.46,10,drought,CO
2010,-0.67,-1.15,10,drought,CO
2011,-0.19,-0.67,10,drought,CO
2012,-6.29,-6.77,10,drought,CO
2013,1.99,1.51,10,drought,CO
2014,-0.28,-0.76,10,drought,CO
2015,1.80,1.32,10,drought,CO
2016,-1.54,-2.02,10,drought,CO
2017,-0.25,-0.73,10,drought,CO
2018,-5.05,-5.53,10,drought,CO
2000,-2.42,-2.88,11,drought,CO
2001,-2.89,-3.35,11,drought,CO
2002,-6.12,-6.58,11,drought,CO
2003,-4.28,-4.74,11,drought,CO
2004,1.28,0.82,11,drought,CO
2005,-0.35,-0.81,11,drought,CO
2006,1.67,1.21,11,drought,CO
2007,-1.08,-1.54,11,drought,CO
2008,-0.74,-1.20,11,drought,CO
2009,1.27,0.81,11,drought,CO
2010,-0.73,-1.19,11,drought,CO
2011,-0.32,-0.78,11,drought,CO
2012,-6.73,-7.19,11,drought,CO
2013,1.81,1.35,11,drought,CO
2014,0.09,-0.37,11,drought,CO
2015,2.07,1.61,11,drought,CO
2016,-2.05,-2.51,11,drought,CO
2017,-1.24,-1.70,11,drought,CO
2018,-4.63,-5.09,11,drought,CO
2000,-2.56,-2.95,12,drought,CO
2001,-3.17,-3.56,12,drought,CO
2002,-6.05,-6.44,12,drought,CO
2003,-4.11,-4.50,12,drought,CO
2004,0.96,0.57,12,drought,CO
2005,-0.45,-0.84,12,drought,CO
2006,1.95,1.56,12,drought,CO
2007,1.04,0.65,12,drought,CO
2008,-0.20,-0.59,12,drought,CO
2009,1.41,1.02,12,drought,CO
2010,-0.28,-0.67,12,drought,CO
2011,-0.54,-0.93,12,drought,CO
2012,-6.28,-6.67,12,drought,CO
2013,1.42,1.03,12,drought,CO
2014,0.29,-0.10,12,drought,CO
2015,2.24,1.85,12,drought,CO
2016,0.21,-0.18,12,drought,CO
2017,-1.94,-2.33,12,drought,CO
2018,-4.52,-4.91,12,drought,CO
