year,value,anomaly,month,type,state
2013,0.67,0.89,04,drought,WA
2014,2.08,2.30,04,drought,WA
2015,-1.48,-1.26,04,drought,WA
2016,-0.93,-0.71,04,drought,WA
2017,3.66,3.88,04,drought,WA
2018,1.22,1.44,04,drought,WA
2019,-2.64,-2.42,04,drought,WA
2000,0.46,0.44,05,drought,WA
2001,0.06,0.04,05,drought,WA
2002,0.02,0.00,05,drought,WA
2003,-0.31,-0.33,05,drought,WA
2004,-2.44,-2.46,05,drought,WA
2005,0.72,0.70,05,drought,WA
2006,-0.53,-0.55,05,drought,WA
2007,-0.77,-0.79,05,drought,WA
2008,-1.20,-1.22,05,drought,WA
2009,-0.88,-0.90,05,drought,WA
2010,1.69,1.67,05,drought,WA
2011,4.64,4.62,05,drought,WA
2012,1.74,1.72,05,drought,WA
2013,0.92,0.90,05,drought,WA
2014,0.00,-0.02,05,drought,WA
2015,-1.86,-1.88,05,drought,WA
2016,-1.39,-1.41,05,drought,WA
2017,0.02,0.00,05,drought,WA
2018,-0.78,-0.80,05,drought,WA
2000,0.56,0.55,06,drought,WA
2001,0.42,0.41,06,drought,WA
2002,-0.08,-0.09,06,drought,WA
2003,-1.10,-1.11,06,drought,WA
2004,-2.39,-2.40,06,drought,WA
2005,0.80,0.79,06,drought,WA
2006,-0.36,-0.37,06,drought,WA
2007,-0.85,-0.86,06,drought,WA
2008,-1.07,-1.08,06,drought,WA
2009,-1.27,-1.28,06,drought,WA
2010,2.32,2.31,06,drought,WA
2011,4.07,4.06,06,drought,WA
2012,2.69,2.68,06,drought,WA
2013,1.02,1.01,06,drought,WA
2014,-0.08,-0.09,06,drought,WA
2015,-2.79,-2.80,06,drought,WA
2016,-1.56,-1.57,06,drought,WA
2017,-0.21,-0.22,06,drought,WA
2018,-1.15,-1.16,06,drought,WA
2000,0.65,0.64,07,drought,WA
2001,0.48,0.47,07,drought,WA
2002,-0.29,-0.30,07,drought,WA
2003,-2.08,-2.09,07,drought,WA
2004,-2.57,-2.58,07,drought,WA
2005,1.12,1.11,07,drought,WA
2006,-0.58,-0.59,07,drought,WA
2007,-0.94,-0.95,07,drought,WA
2008,-1.27,-1.28,07,drought,WA
2009,-1.44,-1.45,07,drought,WA
2010,2.32,2.31,07,drought,WA
2011,3.97,3.96,07,drought,WA
2012,3.25,3.24,07,drought,WA
2013,0.75,0.74,07,drought,WA
2014,-0.25,-0.26,07,drought,WA
2015,-3.76,-3.77,07,drought,WA
2016,-1.66,-1.67,07,drought,WA
2017,-0.83,-0.84,07,drought,WA
2018,-2.02,-2.03,07,drought,WA
2000,-0.33,-0.29,08,drought,WA
2001,0.62,0.66,08,drought,WA
2002,-0.82,-0.78,08,drought,WA
2003,-2.74,-2.70,08,drought,WA
2004,-1.39,-1.35,08,drought,WA
2005,0.74,0.78,08,drought,WA
2006,-1.21,-1.17,08,drought,WA
2007,-1.20,-1.16,08,drought,WA
2008,-0.67,-0.63,08,drought,WA
2009,-1.63,-1.59,08,drought,WA
2010,2.10,2.14,08,drought,WA
2011,-0.35,-0.31,08,drought,WA
2012,2.79,2.83,08,drought,WA
2013,0.75,0.79,08,drought,WA
2014,-0.25,-0.21,08,drought,WA
2015,-3.73,-3.69,08,drought,WA
2016,-2.09,-2.05,08,drought,WA
2017,-1.67,-1.63,08,drought,WA
2018,-2.59,-2.55,08,drought,WA
2000,-0.27,-0.21,09,drought,WA
2001,-0.64,-0.58,09,drought,WA
2002,-1.35,-1.29,09,drought,WA
2003,-2.99,-2.93,09,drought,WA
2004,-0.80,-0.74,09,drought,WA
2005,0.52,0.58,09,drought,WA
2006,-1.58,-1.52,09,drought,WA
2007,-1.35,-1.29,09,drought,WA
2008,-1.25,-1.19,09,drought,WA
2009,-1.75,-1.69,09,drought,WA
2010,2.65,2.71,09,drought,WA
2011,-0.77,-0.71,09,drought,WA
2012,1.57,1.63,09,drought,WA
2013,2.32,2.38,09,drought,WA
2014,-0.43,-0.37,09,drought,WA
2015,-3.61,-3.55,09,drought,WA
2016,-2.03,-1.97,09,drought,WA
2017,-1.96,-1.90,09,drought,WA
2018,-2.63,-2.57,09,drought,WA
2000,-0.57,-0.44,10,drought,WA
2001,0.31,0.44,10,drought,WA
2002,-2.40,-2.27,10,drought,WA
2003,-2.00,-1.87,10,drought,WA
2004,-0.76,-0.63,10,drought,WA
2005,0.53,0.66,10,drought,WA
2006,-2.24,-2.11,10,drought,WA
2007,-1.13,-1.00,10,drought,WA
2008,-1.67,-1.54,10,drought,WA
2009,0.68,0.81,10,drought,WA
2010,2.66,2.79,10,drought,WA
2011,-0.90,-0.77,10,drought,WA
2012,2.34,2.47,10,drought,WA
2013,-0.52,-0.39,10,drought,WA
2014,0.58,0.71,10,drought,WA
2015,-3.41,-3.28,10,drought,WA
2016,2.31,2.44,10,drought,WA
2017,0.38,0.51,10,drought,WA
2018,-2.54,-2.41,10,drought,WA
2000,-1.33,-1.28,11,drought,WA
2001,0.74,0.79,11,drought,WA
2002,-2.96,-2.91,11,drought,WA
2003,-1.58,-1.53,11,drought,WA
2004,-1.39,-1.34,11,drought,WA
2005,0.35,0.40,11,drought,WA
2006,2.24,2.29,11,drought,WA
2007,-1.61,-1.56,11,drought,WA
2008,-1.37,-1.32,11,drought,WA
2009,1.22,1.27,11,drought,WA
2010,2.41,2.46,11,drought,WA
2011,-0.76,-0.71,11,drought,WA
2012,2.51,2.56,11,drought,WA
2013,-1.06,-1.01,11,drought,WA
2014,0.61,0.66,11,drought,WA
2015,0.31,0.36,11,drought,WA
2016,2.28,2.33,11,drought,WA
2017,1.21,1.26,11,drought,WA
2018,-2.61,-2.56,11,drought,WA
2000,-2.30,-2.15,12,drought,WA
2001,1.01,1.16,12,drought,WA
2002,0.17,0.32,12,drought,WA
2003,-1.80,-1.65,12,drought,WA
2004,-1.89,-1.74,12,drought,WA
2005,0.34,0.49,12,drought,WA
2006,2.08,2.23,12,drought,WA
2007,-0.71,-0.56,12,drought,WA
2008,-1.56,-1.41,12,drought,WA
2009,-1.12,-0.97,12,drought,WA
2010,2.52,2.67,12,drought,WA
2011,-1.86,-1.71,12,drought,WA
2012,2.79,2.94,12,drought,WA
2013,-2.23,-2.08,12,drought,WA
2014,-0.20,-0.05,12,drought,WA
2015,1.91,2.06,12,drought,WA
2016,1.46,1.61,12,drought,WA
2017,-0.54,-0.39,12,drought,WA
2018,-2.25,-2.10,12,drought,WA
