year,value,anomaly,month,type,state
2016,3.10,0.68,05,precip,MT
2017,1.54,-0.88,05,precip,MT
2018,2.78,0.36,05,precip,MT
2000,2.09,-0.77,06,precip,MT
2001,3.83,0.97,06,precip,MT
2002,3.37,0.51,06,precip,MT
2003,2.18,-0.68,06,precip,MT
2004,2.03,-0.83,06,precip,MT
2005,4.80,1.94,06,precip,MT
2006,2.35,-0.51,06,precip,MT
2007,2.09,-0.77,06,precip,MT
2008,2.85,-0.01,06,precip,MT
2009,2.15,-0.71,06,precip,MT
2010,3.66,0.80,06,precip,MT
2011,3.36,0.50,06,precip,MT
2012,2.01,-0.85,06,precip,MT
2013,3.12,0.26,06,precip,MT
2014,3.20,0.34,06,precip,MT
2015,1.77,-1.09,06,precip,MT
2016,1.53,-1.33,06,precip,MT
2017,1.73,-1.13,06,precip,MT
2018,3.57,0.71,06,precip,MT
2000,1.64,0.05,07,precip,MT
2001,2.48,0.89,07,precip,MT
2002,1.41,-0.18,07,precip,MT
2003,0.50,-1.09,07,precip,MT
2004,1.48,-0.11,07,precip,MT
2005,0.67,-0.92,07,precip,MT
2006,0.59,-1.00,07,precip,MT
2007,0.83,-0.76,07,precip,MT
2008,1.05,-0.54,07,precip,MT
2009,2.03,0.44,07,precip,MT
2010,1.51,-0.08,07,precip,MT
2011,1.39,-0.20,07,precip,MT
2012,1.29,-0.30,07,precip,MT
2013,1.19,-0.40,07,precip,MT
2014,0.69,-0.90,07,precip,MT
2015,1.88,0.29,07,precip,MT
2016,2.07,0.48,07,precip,MT
2017,0.43,-1.16,07,precip,MT
2018,0.77,-0.82,07,precip,MT
2000,0.38,-0.93,08,precip,MT
2001,0.21,-1.10,08,precip,MT
2002,1.89,0.58,08,precip,MT
2003,0.71,-0.60,08,precip,MT
2004,1.97,0.66,08,precip,MT
2005,1.24,-0.07,08,precip,MT
2006,0.82,-0.49,08,precip,MT
2007,0.74,-0.57,08,precip,MT
2008,1.16,-0.15,08,precip,MT
2009,1.86,0.55,08,precip,MT
2010,2.18,0.87,08,precip,MT
2011,0.77,-0.54,08,precip,MT
2012,0.57,-0.74,08,precip,MT
2013,1.46,0.15,08,precip,MT
2014,3.70,2.39,08,precip,MT
2015,1.01,-0.30,08,precip,MT
2016,1.04,-0.27,08,precip,MT
2017,0.37,-0.94,08,precip,MT
2018,1.12,-0.19,08,precip,MT
2000,1.54,0.08,09,precip,MT
2001,0.92,-0.54,09,precip,MT
2002,1.37,-0.09,09,precip,MT
2003,1.08,-0.38,09,precip,MT
2004,1.53,0.07,09,precip,MT
2005,1.30,-0.16,09,precip,MT
2006,1.92,0.46,09,precip,MT
2007,1.46,0.00,09,precip,MT
2008,1.62,0.16,09,precip,MT
2009,0.55,-0.91,09,precip,MT
2010,1.87,0.41,09,precip,MT
2011,0.47,-0.99,09,precip,MT
2012,0.17,-1.29,09,precip,MT
2013,2.53,1.07,09,precip,MT
2014,1.20,-0.26,09,precip,MT
2015,1.29,-0.17,09,precip,MT
2016,2.47,1.01,09,precip,MT
2017,2.10,0.64,09,precip,MT
2018,1.12,-0.34,09,precip,MT
2000,1.35,0.10,10,precip,MT
2001,1.29,0.04,10,precip,MT
2002,0.68,-0.57,10,precip,MT
2003,1.33,0.08,10,precip,MT
2004,1.49,0.24,10,precip,MT
2005,1.93,0.68,10,precip,MT
2006,1.94,0.69,10,precip,MT
2007,1.61,0.36,10,precip,MT
2008,1.32,0.07,10,precip,MT
2009,2.17,0.92,10,precip,MT
2010,0.91,-0.34,10,precip,MT
2011,1.99,0.74,10,precip,MT
2012,1.82,0.57,10,precip,MT
2013,1.19,-0.06,10,precip,MT
2014,0.96,-0.29,10,precip,MT
2015,1.40,0.15,10,precip,MT
2016,3.36,2.11,10,precip,MT
2017,1.16,-0.09,10,precip,MT
2018,1.35,0.10,10,precip,MT
2000,0.98,-0.30,11,precip,MT
2001,0.71,-0.57,11,precip,MT
2002,0.66,-0.62,11,precip,MT
2003,1.15,-0.13,11,precip,MT
2004,0.60,-0.68,11,precip,MT
2005,1.66,0.38,11,precip,MT
2006,1.71,0.43,11,precip,MT
2007,0.92,-0.36,11,precip,MT
2008,1.37,0.09,11,precip,MT
2009,0.56,-0.72,11,precip,MT
2010,1.92,0.64,11,precip,MT
2011,1.08,-0.20,11,precip,MT
2012,1.45,0.17,11,precip,MT
2013,0.91,-0.37,11,precip,MT
2014,1.98,0.70,11,precip,MT
2015,1.34,0.06,11,precip,MT
2016,0.65,-0.63,11,precip,MT
2017,1.70,0.42,11,precip,MT
2018,1.40,0.12,11,precip,MT
2000,0.87,-0.42,12,precip,MT
2001,0.79,-0.50,12,precip,MT
2002,0.78,-0.51,12,precip,MT
2003,1.40,0.11,12,precip,MT
2004,0.93,-0.36,12,precip,MT
2005,1.23,-0.06,12,precip,MT
2006,0.87,-0.42,12,precip,MT
2007,1.19,-0.10,12,precip,MT
2008,1.81,0.52,12,precip,MT
2009,1.05,-0.24,12,precip,MT
2010,1.61,0.32,12,precip,MT
2011,0.81,-0.48,12,precip,MT
2012,1.32,0.03,12,precip,MT
2013,1.46,0.17,12,precip,MT
2014,1.30,0.01,12,precip,MT
2015,1.61,0.32,12,precip,MT
2016,1.49,0.20,12,precip,MT
2017,1.81,0.52,12,precip,MT
2018,0.98,-0.31,12,precip,MT
