year,value,anomaly,month,type,state
2015,47.0,-1.4,05,temp,WY
2016,47.9,-0.5,05,temp,WY
2017,49.3,0.9,05,temp,WY
2018,52.6,4.2,05,temp,WY
2000,58.3,0.7,06,temp,WY
2001,59.9,2.3,06,temp,WY
2002,61.3,3.7,06,temp,WY
2003,56.1,-1.5,06,temp,WY
2004,56.6,-1.0,06,temp,WY
2005,57.2,-0.4,06,temp,WY
2006,62.6,5.0,06,temp,WY
2007,61.0,3.4,06,temp,WY
2008,56.4,-1.2,06,temp,WY
2009,55.4,-2.2,06,temp,WY
2010,57.4,-0.2,06,temp,WY
2011,56.4,-1.2,06,temp,WY
2012,62.8,5.2,06,temp,WY
2013,60.7,3.1,06,temp,WY
2014,56.4,-1.2,06,temp,WY
2015,63.0,5.4,06,temp,WY
2016,63.8,6.2,06,temp,WY
2017,59.9,2.3,06,temp,WY
2018,60.2,2.6,06,temp,WY
2000,68.2,2.9,07,temp,WY
2001,68.6,3.3,07,temp,WY
2002,69.8,4.5,07,temp,WY
2003,70.2,4.9,07,temp,WY
2004,64.6,-0.7,07,temp,WY
2005,68.0,2.7,07,temp,WY
2006,70.1,4.8,07,temp,WY
2007,70.7,5.4,07,temp,WY
2008,67.0,1.7,07,temp,WY
2009,63.6,-1.7,07,temp,WY
2010,65.1,-0.2,07,temp,WY
2011,67.3,2.0,07,temp,WY
2012,70.0,4.7,07,temp,WY
2013,67.8,2.5,07,temp,WY
2014,66.4,1.1,07,temp,WY
2015,63.9,-1.4,07,temp,WY
2016,66.8,1.5,07,temp,WY
2017,69.0,3.7,07,temp,WY
2018,67.4,2.1,07,temp,WY
2000,67.4,4.0,08,temp,WY
2001,67.6,4.2,08,temp,WY
2002,62.6,-0.8,08,temp,WY
2003,68.1,4.7,08,temp,WY
2004,60.8,-2.6,08,temp,WY
2005,62.8,-0.6,08,temp,WY
2006,64.5,1.1,08,temp,WY
2007,66.4,3.0,08,temp,WY
2008,64.4,1.0,08,temp,WY
2009,61.8,-1.6,08,temp,WY
2010,64.1,0.7,08,temp,WY
2011,66.4,3.0,08,temp,WY
2012,66.6,3.2,08,temp,WY
2013,66.7,3.3,08,temp,WY
2014,62.5,-0.9,08,temp,WY
2015,64.3,0.9,08,temp,WY
2016,63.5,0.1,08,temp,WY
2017,63.5,0.1,08,temp,WY
2018,63.6,0.2,08,temp,WY
2000,54.1,0.5,09,temp,WY
2001,58.1,4.5,09,temp,WY
2002,55.2,1.6,09,temp,WY
2003,52.9,-0.7,09,temp,WY
2004,54.2,0.6,09,temp,WY
2005,55.6,2.0,09,temp,WY
2006,51.9,-1.7,09,temp,WY
2007,55.6,2.0,09,temp,WY
2008,52.8,-0.8,09,temp,WY
2009,57.4,3.8,09,temp,WY
2010,56.3,2.7,09,temp,WY
2011,56.4,2.8,09,temp,WY
2012,57.5,3.9,09,temp,WY
2013,57.3,3.7,09,temp,WY
2014,55.8,2.2,09,temp,WY
2015,59.4,5.8,09,temp,WY
2016,55.4,1.8,09,temp,WY
2017,54.2,0.6,09,temp,WY
2018,57.3,3.7,09,temp,WY
2000,43.1,0.6,10,temp,WY
2001,43.1,0.6,10,temp,WY
2002,37.4,-5.1,10,temp,WY
2003,47.0,4.5,10,temp,WY
2004,43.6,1.1,10,temp,WY
2005,45.1,2.6,10,temp,WY
2006,40.6,-1.9,10,temp,WY
2007,44.2,1.7,10,temp,WY
2008,42.9,0.4,10,temp,WY
2009,35.1,-7.4,10,temp,WY
2010,47.1,4.6,10,temp,WY
2011,44.8,2.3,10,temp,WY
2012,41.6,-0.9,10,temp,WY
2013,39.3,-3.2,10,temp,WY
2014,46.9,4.4,10,temp,WY
2015,48.7,6.2,10,temp,WY
2016,46.5,4.0,10,temp,WY
2017,41.1,-1.4,10,temp,WY
2018,41.4,-1.1,10,temp,WY
2000,19.8,-9.2,11,temp,WY
2001,34.3,5.3,11,temp,WY
2002,29.6,0.6,11,temp,WY
2003,24.8,-4.2,11,temp,WY
2004,31.0,2.0,11,temp,WY
2005,32.9,3.9,11,temp,WY
2006,31.6,2.6,11,temp,WY
2007,33.1,4.1,11,temp,WY
2008,35.3,6.3,11,temp,WY
2009,33.9,4.9,11,temp,WY
2010,28.5,-0.5,11,temp,WY
2011,28.8,-0.2,11,temp,WY
2012,35.0,6.0,11,temp,WY
2013,31.3,2.3,11,temp,WY
2014,27.4,-1.6,11,temp,WY
2015,29.2,0.2,11,temp,WY
2016,37.1,8.1,11,temp,WY
2017,34.6,5.6,11,temp,WY
2018,28.6,-0.4,11,temp,WY
2000,19.0,-1.6,12,temp,WY
2001,21.2,0.6,12,temp,WY
2002,24.9,4.3,12,temp,WY
2003,24.8,4.2,12,temp,WY
2004,25.8,5.2,12,temp,WY
2005,20.6,0.0,12,temp,WY
2006,23.7,3.1,12,temp,WY
2007,18.0,-2.6,12,temp,WY
2008,18.9,-1.7,12,temp,WY
2009,14.5,-6.1,12,temp,WY
2010,23.8,3.2,12,temp,WY
2011,21.0,0.4,12,temp,WY
2012,22.1,1.5,12,temp,WY
2013,18.1,-2.5,12,temp,WY
2014,24.8,4.2,12,temp,WY
2015,21.4,0.8,12,temp,WY
2016,16.8,-3.8,12,temp,WY
2017,23.8,3.2,12,temp,WY
2018,21.8,1.2,12,temp,WY
