year,value,anomaly,month,type,state
2009,3.95,0.51,03,precip,OR
2010,3.57,0.13,03,precip,OR
2011,6.37,2.93,03,precip,OR
2012,7.19,3.75,03,precip,OR
2013,1.86,-1.58,03,precip,OR
2014,5.52,2.08,03,precip,OR
2015,2.59,-0.85,03,precip,OR
2016,4.96,1.52,03,precip,OR
2017,5.79,2.35,03,precip,OR
2018,3.42,-0.02,03,precip,OR
2019,2.05,-1.39,03,precip,OR
2020,2.41,-1.03,03,precip,OR
2021,1.76,-1.68,03,precip,OR
2000,2.09,-0.29,04,precip,OR
2001,2.60,0.22,04,precip,OR
2002,2.42,0.04,04,precip,OR
2003,4.11,1.73,04,precip,OR
2004,1.91,-0.47,04,precip,OR
2005,3.17,0.79,04,precip,OR
2006,2.68,0.30,04,precip,OR
2007,2.22,-0.16,04,precip,OR
2008,2.05,-0.33,04,precip,OR
2009,2.01,-0.37,04,precip,OR
2010,3.89,1.51,04,precip,OR
2011,3.94,1.56,04,precip,OR
2012,3.32,0.94,04,precip,OR
2013,2.17,-0.21,04,precip,OR
2014,2.52,0.14,04,precip,OR
2015,1.55,-0.83,04,precip,OR
2016,1.78,-0.60,04,precip,OR
2017,3.89,1.51,04,precip,OR
2018,3.26,0.88,04,precip,OR
2019,4.76,2.38,04,precip,OR
2020,1.37,-1.01,04,precip,OR
2021,0.67,-1.71,04,precip,OR
2000,2.10,0.02,05,precip,OR
2001,1.28,-0.80,05,precip,OR
2002,1.06,-1.02,05,precip,OR
2003,1.89,-0.19,05,precip,OR
2004,2.86,0.78,05,precip,OR
2005,4.81,2.73,05,precip,OR
2006,2.00,-0.08,05,precip,OR
2007,0.95,-1.13,05,precip,OR
2008,1.94,-0.14,05,precip,OR
2009,2.65,0.57,05,precip,OR
2010,3.02,0.94,05,precip,OR
2011,3.40,1.32,05,precip,OR
2012,1.89,-0.19,05,precip,OR
2013,2.42,0.34,05,precip,OR
2014,1.80,-0.28,05,precip,OR
2015,2.17,0.09,05,precip,OR
2016,1.57,-0.51,05,precip,OR
2017,1.59,-0.49,05,precip,OR
2018,1.27,-0.81,05,precip,OR
2019,2.55,0.47,05,precip,OR
2020,3.00,0.92,05,precip,OR
2021,1.12,-0.96,05,precip,OR
2000,1.01,-0.53,06,precip,OR
2001,1.41,-0.13,06,precip,OR
2002,1.07,-0.47,06,precip,OR
2003,0.21,-1.33,06,precip,OR
2004,1.23,-0.31,06,precip,OR
2005,1.62,0.08,06,precip,OR
2006,1.57,0.03,06,precip,OR
2007,1.18,-0.36,06,precip,OR
2008,1.01,-0.53,06,precip,OR
2009,2.19,0.65,06,precip,OR
2010,2.85,1.31,06,precip,OR
2011,1.45,-0.09,06,precip,OR
2012,2.45,0.91,06,precip,OR
2013,1.49,-0.05,06,precip,OR
2014,1.14,-0.40,06,precip,OR
2015,0.42,-1.12,06,precip,OR
2016,1.03,-0.51,06,precip,OR
2017,1.38,-0.16,06,precip,OR
2018,1.13,-0.41,06,precip,OR
2019,0.67,-0.87,06,precip,OR
2020,2.06,0.52,06,precip,OR
2000,0.35,-0.18,07,precip,OR
2001,0.77,0.24,07,precip,OR
2002,0.19,-0.34,07,precip,OR
2003,0.25,-0.28,07,precip,OR
2004,0.25,-0.28,07,precip,OR
2005,0.33,-0.20,07,precip,OR
2006,0.23,-0.30,07,precip,OR
2007,0.45,-0.08,07,precip,OR
2008,0.13,-0.40,07,precip,OR
2009,0.17,-0.36,07,precip,OR
2010,0.23,-0.30,07,precip,OR
2011,0.67,0.14,07,precip,OR
2012,0.45,-0.08,07,precip,OR
2013,0.20,-0.33,07,precip,OR
2014,0.50,-0.03,07,precip,OR
2015,0.76,0.23,07,precip,OR
2016,0.66,0.13,07,precip,OR
2017,0.07,-0.46,07,precip,OR
2018,0.06,-0.47,07,precip,OR
2019,0.26,-0.27,07,precip,OR
2020,0.16,-0.37,07,precip,OR
2000,0.10,-0.51,08,precip,OR
2001,0.39,-0.22,08,precip,OR
2002,0.24,-0.37,08,precip,OR
2003,0.49,-0.12,08,precip,OR
2004,1.71,1.10,08,precip,OR
2005,0.09,-0.52,08,precip,OR
2006,0.20,-0.41,08,precip,OR
2007,0.59,-0.02,08,precip,OR
2008,0.74,0.13,08,precip,OR
2009,0.76,0.15,08,precip,OR
2010,0.39,-0.22,08,precip,OR
2011,0.08,-0.53,08,precip,OR
2012,0.08,-0.53,08,precip,OR
2013,0.86,0.25,08,precip,OR
2014,0.67,0.06,08,precip,OR
2015,0.38,-0.23,08,precip,OR
2016,0.10,-0.51,08,precip,OR
2017,0.21,-0.40,08,precip,OR
2018,0.16,-0.45,08,precip,OR
2019,0.67,0.06,08,precip,OR
2020,0.15,-0.46,08,precip,OR
2000,1.10,-0.14,09,precip,OR
2001,0.69,-0.55,09,precip,OR
2002,0.62,-0.62,09,precip,OR
2003,1.04,-0.20,09,precip,OR
2004,1.29,0.05,09,precip,OR
2005,0.65,-0.59,09,precip,OR
2006,0.71,-0.53,09,precip,OR
2007,1.08,-0.16,09,precip,OR
2008,0.32,-0.92,09,precip,OR
2009,0.51,-0.73,09,precip,OR
2010,1.54,0.30,09,precip,OR
2011,0.23,-1.01,09,precip,OR
2012,0.09,-1.15,09,precip,OR
2013,4.23,2.99,09,precip,OR
2014,1.14,-0.10,09,precip,OR
2015,0.83,-0.41,09,precip,OR
2016,0.61,-0.63,09,precip,OR
2017,1.37,0.13,09,precip,OR
2018,0.31,-0.93,09,precip,OR
2019,2.68,1.44,09,precip,OR
2020,0.98,-0.26,09,precip,OR
2000,3.07,0.63,10,precip,OR
2001,2.22,-0.22,10,precip,OR
2002,0.45,-1.99,10,precip,OR
2003,1.29,-1.15,10,precip,OR
2004,3.32,0.88,10,precip,OR
2005,2.55,0.11,10,precip,OR
2006,1.07,-1.37,10,precip,OR
2007,3.56,1.12,10,precip,OR
2008,1.42,-1.02,10,precip,OR
2009,2.96,0.52,10,precip,OR
2010,3.59,1.15,10,precip,OR
2011,2.06,-0.38,10,precip,OR
2012,3.77,1.33,10,precip,OR
2013,0.99,-1.45,10,precip,OR
2014,3.50,1.06,10,precip,OR
2015,1.93,-0.51,10,precip,OR
2016,7.24,4.80,10,precip,OR
2017,3.11,0.67,10,precip,OR
2018,2.12,-0.32,10,precip,OR
2019,1.57,-0.87,10,precip,OR
2020,1.50,-0.94,10,precip,OR
2000,2.06,-2.48,11,precip,OR
2001,5.37,0.83,11,precip,OR
2002,2.54,-2.00,11,precip,OR
2003,3.75,-0.79,11,precip,OR
2004,1.78,-2.76,11,precip,OR
2005,5.39,0.85,11,precip,OR
2006,8.08,3.54,11,precip,OR
2007,3.65,-0.89,11,precip,OR
2008,3.83,-0.71,11,precip,OR
2009,3.70,-0.84,11,precip,OR
2010,4.62,0.08,11,precip,OR
2011,3.54,-1.00,11,precip,OR
2012,5.39,0.85,11,precip,OR
2013,2.40,-2.14,11,precip,OR
2014,4.14,-0.40,11,precip,OR
2015,3.85,-0.69,11,precip,OR
2016,3.83,-0.71,11,precip,OR
2017,5.11,0.57,11,precip,OR
2018,2.71,-1.83,11,precip,OR
2019,1.19,-3.35,11,precip,OR
2020,4.52,-0.02,11,precip,OR
2000,2.69,-2.14,12,precip,OR
2001,6.16,1.33,12,precip,OR
2002,7.06,2.23,12,precip,OR
2003,6.78,1.95,12,precip,OR
2004,4.32,-0.51,12,precip,OR
2005,7.97,3.14,12,precip,OR
2006,5.44,0.61,12,precip,OR
2007,5.93,1.10,12,precip,OR
2008,5.44,0.61,12,precip,OR
2009,3.34,-1.49,12,precip,OR
2010,7.10,2.27,12,precip,OR
2011,2.54,-2.29,12,precip,OR
2012,6.73,1.90,12,precip,OR
2013,1.89,-2.94,12,precip,OR
2014,6.23,1.40,12,precip,OR
2015,10.13,5.30,12,precip,OR
2016,5.26,0.43,12,precip,OR
2017,2.21,-2.62,12,precip,OR
2018,4.54,-0.29,12,precip,OR
2019,3.54,-1.29,12,precip,OR
2020,4.04,-0.79,12,precip,OR
