date,acre_feet
18-May-2000,80092
19-May-2000,79823
20-May-2000,79534
21-May-2000,79369
22-May-2000,79451
23-May-2000,79864
24-May-2000,80528
25-May-2000,81008
26-May-2000,81187
27-May-2000,81344
28-May-2000,81744
29-May-2000,82570
30-May-2000,83070
31-May-2000,83016
01-Jun-2000,82782
02-Jun-2000,82464
03-Jun-2000,82082
04-Jun-2000,81681
05-Jun-2000,81407
06-Jun-2000,81386
07-Jun-2000,81449
08-Jun-2000,81449
09-Jun-2000,81576
10-Jun-2000,81533
11-Jun-2000,81355
12-Jun-2000,81176
13-Jun-2000,81197
14-Jun-2000,81155
15-Jun-2000,81134
16-Jun-2000,81155
17-Jun-2000,81134
18-Jun-2000,81113
19-Jun-2000,81071
20-Jun-2000,81050
21-Jun-2000,81008
22-Jun-2000,80935
23-Jun-2000,80862
24-Jun-2000,80820
25-Jun-2000,80799
26-Jun-2000,80778
27-Jun-2000,80904
28-Jun-2000,80987
29-Jun-2000,81029
30-Jun-2000,81019
01-Jul-2000,80946
02-Jul-2000,80883
03-Jul-2000,80716
04-Jul-2000,80570
05-Jul-2000,80341
06-Jul-2000,80143
07-Jul-2000,79895
08-Jul-2000,79657
09-Jul-2000,79493
10-Jul-2000,79287
11-Jul-2000,79051
12-Jul-2000,78794
13-Jul-2000,78488
14-Jul-2000,78182
15-Jul-2000,77939
16-Jul-2000,77695
17-Jul-2000,77493
18-Jul-2000,77251
19-Jul-2000,77009
20-Jul-2000,76707
21-Jul-2000,76307
22-Jul-2000,75907
23-Jul-2000,75608
24-Jul-2000,75141
25-Jul-2000,74716
26-Jul-2000,74262
27-Jul-2000,73769
28-Jul-2000,73338
29-Jul-2000,72868
30-Jul-2000,72380
31-Jul-2000,71942
01-Aug-2000,71408
02-Aug-2000,70848
03-Aug-2000,70348
04-Aug-2000,69792
05-Aug-2000,69316
06-Aug-2000,68804
07-Aug-2000,68275
08-Aug-2000,67900
09-Aug-2000,67506
10-Aug-2000,67114
11-Aug-2000,66714
12-Aug-2000,66370
13-Aug-2000,66037
14-Aug-2000,65667
15-Aug-2000,65354
16-Aug-2000,65042
17-Aug-2000,64730
18-Aug-2000,64493
19-Aug-2000,64347
20-Aug-2000,64164
21-Aug-2000,64019
22-Aug-2000,64019
23-Aug-2000,63928
24-Aug-2000,63964
25-Aug-2000,64010
26-Aug-2000,64037
27-Aug-2000,64110
28-Aug-2000,64201
29-Aug-2000,64292
30-Aug-2000,64438
31-Aug-2000,64529
01-Sep-2000,64621
02-Sep-2000,64694
03-Sep-2000,64767
04-Sep-2000,64840
05-Sep-2000,64914
06-Sep-2000,64969
07-Sep-2000,65079
08-Sep-2000,65170
09-Sep-2000,65281
10-Sep-2000,65354
11-Sep-2000,65409
12-Sep-2000,65474
13-Sep-2000,65511
14-Sep-2000,65557
15-Sep-2000,65575
16-Sep-2000,65594
17-Sep-2000,65594
18-Sep-2000,65686
19-Sep-2000,65686
20-Sep-2000,65704
21-Sep-2000,65723
22-Sep-2000,65732
23-Sep-2000,65741
24-Sep-2000,65778
25-Sep-2000,65833
26-Sep-2000,65870
27-Sep-2000,65889
28-Sep-2000,65898
29-Sep-2000,66000
30-Sep-2000,66055
01-Oct-2000,66111
02-Oct-2000,66166
03-Oct-2000,66277
04-Oct-2000,66333
05-Oct-2000,66463
06-Oct-2000,66556
07-Oct-2000,66649
08-Oct-2000,66742
09-Oct-2000,66853
10-Oct-2000,66946
11-Oct-2000,67039
12-Oct-2000,67170
13-Oct-2000,67263
14-Oct-2000,67338
15-Oct-2000,67413
16-Oct-2000,67488
17-Oct-2000,67544
18-Oct-2000,67600
19-Oct-2000,67637
20-Oct-2000,67693
21-Oct-2000,67731
22-Oct-2000,67806
23-Oct-2000,67881
24-Oct-2000,67956
25-Oct-2000,68012
26-Oct-2000,68069
27-Oct-2000,68125
28-Oct-2000,68257
29-Oct-2000,68275
30-Oct-2000,68445
31-Oct-2000,68520
01-Nov-2000,68577
02-Nov-2000,68634
03-Nov-2000,68681
04-Nov-2000,68728
05-Nov-2000,68766
06-Nov-2000,68823
07-Nov-2000,68842
08-Nov-2000,68861
09-Nov-2000,68899
10-Nov-2000,68955
11-Nov-2000,68993
12-Nov-2000,69031
13-Nov-2000,69050
14-Nov-2000,69088
15-Nov-2000,69145
16-Nov-2000,69183
17-Nov-2000,69231
18-Nov-2000,69297
19-Nov-2000,69354
20-Nov-2000,69411
21-Nov-2000,69487
22-Nov-2000,69564
23-Nov-2000,69602
24-Nov-2000,69659
25-Nov-2000,69716
26-Nov-2000,69773
27-Nov-2000,69831
28-Nov-2000,69888
29-Nov-2000,69888
30-Nov-2000,70003
01-Dec-2000,70041
02-Dec-2000,70089
03-Dec-2000,70137
04-Dec-2000,70175
05-Dec-2000,70233
06-Dec-2000,70271
07-Dec-2000,70309
08-Dec-2000,70367
09-Dec-2000,70405
10-Dec-2000,70472
11-Dec-2000,70521
12-Dec-2000,70559
13-Dec-2000,70617
14-Dec-2000,70655
15-Dec-2000,70694
16-Dec-2000,70713
17-Dec-2000,70722
18-Dec-2000,70732
19-Dec-2000,70751
20-Dec-2000,70771
21-Dec-2000,70790
22-Dec-2000,70819
23-Dec-2000,70838
24-Dec-2000,70867
25-Dec-2000,70906
26-Dec-2000,70925
27-Dec-2000,70944
28-Dec-2000,70963
29-Dec-2000,70983
30-Dec-2000,71021
31-Dec-2000,71041
01-Jan-2001,71060
02-Jan-2001,71079
03-Jan-2001,71099
04-Jan-2001,71118
05-Jan-2001,71137
06-Jan-2001,71157
07-Jan-2001,71185
08-Jan-2001,71214
09-Jan-2001,71234
10-Jan-2001,71253
11-Jan-2001,71273
12-Jan-2001,71311
13-Jan-2001,71331
14-Jan-2001,71331
15-Jan-2001,71331
16-Jan-2001,71340
17-Jan-2001,71350
18-Jan-2001,71350
19-Jan-2001,71350
20-Jan-2001,71350
21-Jan-2001,71369
22-Jan-2001,71389
23-Jan-2001,71389
24-Jan-2001,71408
25-Jan-2001,71447
26-Jan-2001,71447
27-Jan-2001,71456
28-Jan-2001,71486
29-Jan-2001,71505
30-Jan-2001,71505
31-Jan-2001,71505
01-Feb-2001,71524
02-Feb-2001,71524
03-Feb-2001,71544
04-Feb-2001,71553
05-Feb-2001,71582
06-Feb-2001,71621
07-Feb-2001,71679
08-Feb-2001,71699
09-Feb-2001,71641
10-Feb-2001,71738
11-Feb-2001,71747
12-Feb-2001,71777
13-Feb-2001,71796
14-Feb-2001,71796
15-Feb-2001,71796
16-Feb-2001,71815
17-Feb-2001,71815
18-Feb-2001,71835
19-Feb-2001,71835
20-Feb-2001,71913
21-Feb-2001,71932
22-Feb-2001,71951
23-Feb-2001,71971
24-Feb-2001,71971
25-Feb-2001,71990
26-Feb-2001,72000
27-Feb-2001,72049
28-Feb-2001,72068
01-Mar-2001,72068
02-Mar-2001,71990
03-Mar-2001,72088
04-Mar-2001,72088
05-Mar-2001,72088
06-Mar-2001,72107
07-Mar-2001,72146
08-Mar-2001,72166
09-Mar-2001,72185
10-Mar-2001,72224
11-Mar-2001,72263
12-Mar-2001,72282
13-Mar-2001,72302
14-Mar-2001,72302
15-Mar-2001,72302
16-Mar-2001,72321
17-Mar-2001,72341
18-Mar-2001,72360
19-Mar-2001,72380
20-Mar-2001,72419
21-Mar-2001,72477
22-Mar-2001,72536
23-Mar-2001,72575
24-Mar-2001,72653
25-Mar-2001,72712
26-Mar-2001,72790
27-Mar-2001,72848
28-Mar-2001,72926
29-Mar-2001,72966
30-Mar-2001,72985
31-Mar-2001,73005
01-Apr-2001,73063
02-Apr-2001,73103
03-Apr-2001,73181
04-Apr-2001,73279
05-Apr-2001,73377
06-Apr-2001,73475
07-Apr-2001,73534
08-Apr-2001,73573
09-Apr-2001,73475
10-Apr-2001,73200
11-Apr-2001,72809
12-Apr-2001,72380
13-Apr-2001,71971
14-Apr-2001,71524
15-Apr-2001,71118
16-Apr-2001,70771
17-Apr-2001,70463
18-Apr-2001,70290
19-Apr-2001,70137
20-Apr-2001,69888
21-Apr-2001,69602
22-Apr-2001,69297
23-Apr-2001,68936
24-Apr-2001,68672
25-Apr-2001,68426
26-Apr-2001,68200
27-Apr-2001,68040
28-Apr-2001,67900
29-Apr-2001,67787
30-Apr-2001,67693
01-May-2001,67768
02-May-2001,67825
03-May-2001,67862
04-May-2001,67722
05-May-2001,67731
06-May-2001,67562
07-May-2001,67394
08-May-2001,67319
09-May-2001,67329
10-May-2001,67263
11-May-2001,67263
12-May-2001,67431
13-May-2001,67731
14-May-2001,68294
15-May-2001,68823
16-May-2001,69335
17-May-2001,69792
18-May-2001,70175
19-May-2001,70655
20-May-2001,71050
21-May-2001,71486
22-May-2001,71718
23-May-2001,71990
24-May-2001,72419
25-May-2001,72887
26-May-2001,73259
27-May-2001,73750
28-May-2001,74340
29-May-2001,74894
30-May-2001,75270
31-May-2001,75768
01-Jun-2001,76427
02-Jun-2001,77210
03-Jun-2001,77959
04-Jun-2001,78570
05-Jun-2001,78938
06-Jun-2001,79297
07-Jun-2001,79823
08-Jun-2001,80299
09-Jun-2001,80789
10-Jun-2001,81428
11-Jun-2001,81934
12-Jun-2001,82061
13-Jun-2001,81998
14-Jun-2001,81744
15-Jun-2001,81323
16-Jun-2001,80757
17-Jun-2001,80258
18-Jun-2001,80071
19-Jun-2001,80112
20-Jun-2001,80258
21-Jun-2001,80424
22-Jun-2001,80632
23-Jun-2001,80810
24-Jun-2001,80987
25-Jun-2001,81218
26-Jun-2001,81355
27-Jun-2001,81491
28-Jun-2001,81565
29-Jun-2001,81607
30-Jun-2001,81681
01-Jul-2001,81681
02-Jul-2001,81744
03-Jul-2001,81765
04-Jul-2001,81765
05-Jul-2001,81765
06-Jul-2001,81744
07-Jul-2001,81765
08-Jul-2001,81755
09-Jul-2001,81808
10-Jul-2001,82061
11-Jul-2001,82432
12-Jul-2001,82570
13-Jul-2001,82485
14-Jul-2001,82549
15-Jul-2001,82623
16-Jul-2001,82527
17-Jul-2001,82358
18-Jul-2001,82209
19-Jul-2001,82040
20-Jul-2001,81892
21-Jul-2001,81765
22-Jul-2001,81618
23-Jul-2001,81428
24-Jul-2001,81239
25-Jul-2001,81071
26-Jul-2001,80925
27-Jul-2001,80799
28-Jul-2001,80632
29-Jul-2001,80424
30-Jul-2001,80206
31-Jul-2001,80112
01-Aug-2001,79988
02-Aug-2001,80009
03-Aug-2001,79926
04-Aug-2001,79895
05-Aug-2001,79967
06-Aug-2001,79947
07-Aug-2001,80029
08-Aug-2001,80071
09-Aug-2001,80112
10-Aug-2001,80216
11-Aug-2001,80278
12-Aug-2001,80299
13-Aug-2001,80320
14-Aug-2001,80497
15-Aug-2001,80549
16-Aug-2001,80518
17-Aug-2001,80486
18-Aug-2001,80414
19-Aug-2001,80268
20-Aug-2001,80175
21-Aug-2001,80092
22-Aug-2001,80133
23-Aug-2001,80112
24-Aug-2001,80050
25-Aug-2001,79947
26-Aug-2001,79802
27-Aug-2001,79678
28-Aug-2001,79534
29-Aug-2001,79348
30-Aug-2001,79194
31-Aug-2001,78979
01-Sep-2001,78794
02-Sep-2001,78631
03-Sep-2001,78417
04-Sep-2001,78223
05-Sep-2001,78020
06-Sep-2001,77756
07-Sep-2001,77534
08-Sep-2001,77251
09-Sep-2001,76999
10-Sep-2001,76707
11-Sep-2001,76447
12-Sep-2001,76227
13-Sep-2001,75897
14-Sep-2001,75668
15-Sep-2001,75419
16-Sep-2001,75201
17-Sep-2001,74953
18-Sep-2001,74795
19-Sep-2001,74558
20-Sep-2001,74340
21-Sep-2001,74124
22-Sep-2001,73868
23-Sep-2001,73652
24-Sep-2001,73387
25-Sep-2001,73152
26-Sep-2001,72907
27-Sep-2001,72614
28-Sep-2001,72419
29-Sep-2001,72107
30-Sep-2001,71864
01-Oct-2001,71582
02-Oct-2001,71331
03-Oct-2001,71041
04-Oct-2001,70771
05-Oct-2001,70501
06-Oct-2001,70463
07-Oct-2001,69984
08-Oct-2001,69745
09-Oct-2001,69525
10-Oct-2001,69307
11-Oct-2001,69069
12-Oct-2001,68823
13-Oct-2001,68577
14-Oct-2001,68370
15-Oct-2001,68144
16-Oct-2001,67918
17-Oct-2001,67693
18-Oct-2001,67431
19-Oct-2001,67207
20-Oct-2001,66937
21-Oct-2001,66667
22-Oct-2001,66417
23-Oct-2001,66148
24-Oct-2001,65926
25-Oct-2001,65815
26-Oct-2001,65778
27-Oct-2001,65852
28-Oct-2001,65889
29-Oct-2001,65926
30-Oct-2001,65907
31-Oct-2001,65944
01-Nov-2001,65963
02-Nov-2001,65981
03-Nov-2001,65981
04-Nov-2001,66000
05-Nov-2001,66000
06-Nov-2001,66018
07-Nov-2001,66018
08-Nov-2001,66055
09-Nov-2001,66055
10-Nov-2001,66055
11-Nov-2001,66055
12-Nov-2001,66037
13-Nov-2001,66055
14-Nov-2001,66055
15-Nov-2001,66018
16-Nov-2001,65981
17-Nov-2001,65963
18-Nov-2001,65963
19-Nov-2001,65935
20-Nov-2001,65926
21-Nov-2001,65907
22-Nov-2001,65944
23-Nov-2001,66000
24-Nov-2001,65935
25-Nov-2001,65944
26-Nov-2001,65944
27-Nov-2001,65926
28-Nov-2001,65889
29-Nov-2001,65870
30-Nov-2001,65861
01-Dec-2001,65843
02-Dec-2001,65843
03-Dec-2001,65833
04-Dec-2001,65833
05-Dec-2001,65852
06-Dec-2001,65833
07-Dec-2001,65824
08-Dec-2001,65797
09-Dec-2001,65769
10-Dec-2001,65815
11-Dec-2001,65852
12-Dec-2001,65870
13-Dec-2001,65889
14-Dec-2001,65907
15-Dec-2001,66000
16-Dec-2001,66018
17-Dec-2001,66037
18-Dec-2001,66074
19-Dec-2001,66111
20-Dec-2001,66148
21-Dec-2001,66185
22-Dec-2001,66203
23-Dec-2001,66222
24-Dec-2001,66231
25-Dec-2001,66240
26-Dec-2001,66268
27-Dec-2001,66287
28-Dec-2001,66315
29-Dec-2001,66333
30-Dec-2001,66389
31-Dec-2001,66417
01-Jan-2002,66444
02-Jan-2002,66463
03-Jan-2002,66481
04-Jan-2002,66500
05-Jan-2002,66519
06-Jan-2002,66556
07-Jan-2002,66574
08-Jan-2002,66611
09-Jan-2002,66630
10-Jan-2002,66667
11-Jan-2002,66686
12-Jan-2002,66704
13-Jan-2002,66723
14-Jan-2002,66732
15-Jan-2002,66742
16-Jan-2002,66760
17-Jan-2002,66779
18-Jan-2002,66797
19-Jan-2002,66751
20-Jan-2002,66835
21-Jan-2002,66797
22-Jan-2002,66881
23-Jan-2002,66881
24-Jan-2002,66872
25-Jan-2002,66890
26-Jan-2002,66928
27-Jan-2002,66946
28-Jan-2002,66965
29-Jan-2002,66965
30-Jan-2002,66984
31-Jan-2002,66984
01-Feb-2002,67002
02-Feb-2002,67021
03-Feb-2002,67021
04-Feb-2002,67039
05-Feb-2002,67039
06-Feb-2002,67058
07-Feb-2002,67067
08-Feb-2002,67077
09-Feb-2002,67077
10-Feb-2002,67095
11-Feb-2002,67114
12-Feb-2002,67114
13-Feb-2002,67133
14-Feb-2002,67151
15-Feb-2002,67170
16-Feb-2002,67189
17-Feb-2002,67207
18-Feb-2002,67226
19-Feb-2002,67245
20-Feb-2002,67282
21-Feb-2002,67301
22-Feb-2002,67301
23-Feb-2002,67319
24-Feb-2002,67338
25-Feb-2002,67338
26-Feb-2002,67338
27-Feb-2002,67338
28-Feb-2002,67357
01-Mar-2002,67394
02-Mar-2002,67394
03-Mar-2002,67394
04-Mar-2002,67413
05-Mar-2002,67441
06-Mar-2002,67450
07-Mar-2002,67506
08-Mar-2002,67450
09-Mar-2002,67450
10-Mar-2002,67544
11-Mar-2002,67562
12-Mar-2002,67619
13-Mar-2002,67750
14-Mar-2002,67825
15-Mar-2002,67862
16-Mar-2002,67881
17-Mar-2002,67900
18-Mar-2002,67937
19-Mar-2002,67956
20-Mar-2002,67993
21-Mar-2002,68078
22-Mar-2002,68219
23-Mar-2002,68332
24-Mar-2002,68407
25-Mar-2002,68464
26-Mar-2002,68520
27-Mar-2002,68577
28-Mar-2002,68653
29-Mar-2002,68747
30-Mar-2002,68899
31-Mar-2002,69107
01-Apr-2002,69392
02-Apr-2002,69678
03-Apr-2002,69945
04-Apr-2002,70213
05-Apr-2002,70501
06-Apr-2002,70732
07-Apr-2002,70925
08-Apr-2002,71099
09-Apr-2002,71253
10-Apr-2002,71408
11-Apr-2002,71602
12-Apr-2002,71757
13-Apr-2002,71971
14-Apr-2002,72166
15-Apr-2002,72341
16-Apr-2002,72555
17-Apr-2002,72692
18-Apr-2002,72790
19-Apr-2002,72829
20-Apr-2002,72878
21-Apr-2002,72829
22-Apr-2002,72643
23-Apr-2002,72321
24-Apr-2002,72049
25-Apr-2002,71854
26-Apr-2002,71563
27-Apr-2002,71311
28-Apr-2002,71041
29-Apr-2002,70751
30-Apr-2002,70540
01-May-2002,70242
02-May-2002,69974
03-May-2002,69678
04-May-2002,69430
05-May-2002,69136
06-May-2002,68965
07-May-2002,68823
08-May-2002,68662
09-May-2002,68502
10-May-2002,68388
11-May-2002,68163
12-May-2002,68069
13-May-2002,67947
14-May-2002,67900
15-May-2002,67900
16-May-2002,67881
17-May-2002,67825
18-May-2002,67862
19-May-2002,67900
20-May-2002,67956
21-May-2002,68012
22-May-2002,67975
23-May-2002,67843
24-May-2002,67768
25-May-2002,67684
26-May-2002,67675
27-May-2002,67675
28-May-2002,67750
29-May-2002,67806
30-May-2002,68031
31-May-2002,68285
01-Jun-2002,68520
02-Jun-2002,68728
03-Jun-2002,68842
04-Jun-2002,68899
05-Jun-2002,68927
06-Jun-2002,68936
07-Jun-2002,68974
08-Jun-2002,68993
09-Jun-2002,69012
10-Jun-2002,68974
11-Jun-2002,68927
12-Jun-2002,68823
13-Jun-2002,68672
14-Jun-2002,68520
15-Jun-2002,68332
16-Jun-2002,68153
17-Jun-2002,67984
18-Jun-2002,67768
19-Jun-2002,67534
20-Jun-2002,67245
21-Jun-2002,66946
22-Jun-2002,66686
23-Jun-2002,66426
24-Jun-2002,66185
25-Jun-2002,65963
26-Jun-2002,65778
27-Jun-2002,65630
28-Jun-2002,65474
29-Jun-2002,65363
30-Jun-2002,65207
01-Jul-2002,65005
02-Jul-2002,64804
03-Jul-2002,64639
04-Jul-2002,64493
05-Jul-2002,64347
06-Jul-2002,64146
07-Jul-2002,63982
08-Jul-2002,63792
09-Jul-2002,63592
10-Jul-2002,63420
11-Jul-2002,63221
12-Jul-2002,63022
13-Jul-2002,62824
14-Jul-2002,62626
15-Jul-2002,62374
16-Jul-2002,62141
17-Jul-2002,61873
18-Jul-2002,61677
19-Jul-2002,61393
20-Jul-2002,61216
21-Jul-2002,60995
22-Jul-2002,60757
23-Jul-2002,60581
24-Jul-2002,60353
25-Jul-2002,60161
26-Jul-2002,60074
27-Jul-2002,59908
28-Jul-2002,59708
29-Jul-2002,59500
30-Jul-2002,59327
31-Jul-2002,59085
01-Aug-2002,58835
02-Aug-2002,58638
03-Aug-2002,58449
04-Aug-2002,58244
05-Aug-2002,58031
06-Aug-2002,57895
07-Aug-2002,57818
08-Aug-2002,57725
09-Aug-2002,57572
10-Aug-2002,57428
11-Aug-2002,57251
12-Aug-2002,57073
13-Aug-2002,56905
14-Aug-2002,56745
15-Aug-2002,56560
16-Aug-2002,56401
17-Aug-2002,56301
18-Aug-2002,56084
19-Aug-2002,55950
20-Aug-2002,55884
21-Aug-2002,55809
22-Aug-2002,55684
23-Aug-2002,55568
24-Aug-2002,55411
25-Aug-2002,55270
26-Aug-2002,55072
27-Aug-2002,54857
28-Aug-2002,54627
29-Aug-2002,54463
30-Aug-2002,54381
31-Aug-2002,54283
01-Sep-2002,54168
02-Sep-2002,54086
03-Sep-2002,53923
04-Sep-2002,53817
05-Sep-2002,53728
06-Sep-2002,53614
07-Sep-2002,53581
08-Sep-2002,53687
09-Sep-2002,53768
10-Sep-2002,53825
11-Sep-2002,54021
12-Sep-2002,54103
13-Sep-2002,54021
14-Sep-2002,54005
15-Sep-2002,53923
16-Sep-2002,53809
17-Sep-2002,53687
18-Sep-2002,53711
19-Sep-2002,53907
20-Sep-2002,54037
21-Sep-2002,54119
22-Sep-2002,54168
23-Sep-2002,54201
24-Sep-2002,54233
25-Sep-2002,54233
26-Sep-2002,54242
27-Sep-2002,54242
28-Sep-2002,54250
29-Sep-2002,54283
30-Sep-2002,54201
01-Oct-2002,54070
02-Oct-2002,54021
03-Oct-2002,54103
04-Oct-2002,54086
05-Oct-2002,54013
06-Oct-2002,53972
07-Oct-2002,53923
08-Oct-2002,53956
09-Oct-2002,53972
10-Oct-2002,53988
11-Oct-2002,53996
12-Oct-2002,53923
13-Oct-2002,53907
14-Oct-2002,53939
15-Oct-2002,53874
16-Oct-2002,53825
17-Oct-2002,53793
18-Oct-2002,53752
19-Oct-2002,53760
20-Oct-2002,53679
21-Oct-2002,53744
22-Oct-2002,53842
23-Oct-2002,53956
24-Oct-2002,54054
25-Oct-2002,54152
26-Oct-2002,54283
27-Oct-2002,54414
28-Oct-2002,54512
29-Oct-2002,54643
30-Oct-2002,54742
31-Oct-2002,54882
01-Nov-2002,54997
02-Nov-2002,55080
03-Nov-2002,55154
04-Nov-2002,55229
05-Nov-2002,55295
06-Nov-2002,55377
07-Nov-2002,55444
08-Nov-2002,55518
09-Nov-2002,55792
10-Nov-2002,55909
11-Nov-2002,56009
12-Nov-2002,56092
13-Nov-2002,56226
14-Nov-2002,56326
15-Nov-2002,56426
16-Nov-2002,56493
17-Nov-2002,56611
18-Nov-2002,56712
19-Nov-2002,56796
20-Nov-2002,56880
21-Nov-2002,56998
22-Nov-2002,57065
23-Nov-2002,57200
24-Nov-2002,57301
25-Nov-2002,57386
26-Nov-2002,57470
27-Nov-2002,57538
28-Nov-2002,57606
29-Nov-2002,57674
30-Nov-2002,57759
01-Dec-2002,57844
02-Dec-2002,57912
03-Dec-2002,57997
04-Dec-2002,58065
05-Dec-2002,58133
06-Dec-2002,58202
07-Dec-2002,58270
08-Dec-2002,58321
09-Dec-2002,58372
10-Dec-2002,58424
11-Dec-2002,58475
12-Dec-2002,58527
13-Dec-2002,58604
14-Dec-2002,58664
15-Dec-2002,58732
16-Dec-2002,58801
17-Dec-2002,58870
18-Dec-2002,58939
19-Dec-2002,58990
20-Dec-2002,59042
21-Dec-2002,59094
22-Dec-2002,59145
23-Dec-2002,59197
24-Dec-2002,59249
25-Dec-2002,59292
26-Dec-2002,59353
27-Dec-2002,59387
28-Dec-2002,59448
29-Dec-2002,59509
30-Dec-2002,59561
31-Dec-2002,59630
01-Jan-2003,59682
02-Jan-2003,59682
03-Jan-2003,59769
04-Jan-2003,59838
05-Jan-2003,59891
06-Jan-2003,59943
07-Jan-2003,59995
08-Jan-2003,60047
09-Jan-2003,60100
10-Jan-2003,60170
11-Jan-2003,60240
12-Jan-2003,60292
13-Jan-2003,60345
14-Jan-2003,60397
15-Jan-2003,60432
16-Jan-2003,60485
17-Jan-2003,60520
18-Jan-2003,60537
19-Jan-2003,60590
20-Jan-2003,60643
21-Jan-2003,60678
22-Jan-2003,60730
23-Jan-2003,60783
24-Jan-2003,60836
25-Jan-2003,60889
26-Jan-2003,60942
27-Jan-2003,60986
28-Jan-2003,61030
29-Jan-2003,61083
30-Jan-2003,61136
31-Jan-2003,61189
01-Feb-2003,61260
02-Feb-2003,61313
03-Feb-2003,61348
04-Feb-2003,61384
05-Feb-2003,61419
06-Feb-2003,61437
07-Feb-2003,61464
08-Feb-2003,61472
09-Feb-2003,61499
10-Feb-2003,61526
11-Feb-2003,61561
12-Feb-2003,61606
13-Feb-2003,61686
14-Feb-2003,61766
15-Feb-2003,61810
16-Feb-2003,61873
17-Feb-2003,61953
18-Feb-2003,62034
19-Feb-2003,62105
20-Feb-2003,62150
21-Feb-2003,62195
22-Feb-2003,62231
23-Feb-2003,62266
24-Feb-2003,62320
25-Feb-2003,62374
26-Feb-2003,62410
27-Feb-2003,62455
28-Feb-2003,62518
01-Mar-2003,62554
02-Mar-2003,62599
03-Mar-2003,62653
04-Mar-2003,62689
05-Mar-2003,62725
06-Mar-2003,62770
07-Mar-2003,62797
08-Mar-2003,62833
09-Mar-2003,62941
10-Mar-2003,63085
11-Mar-2003,63266
12-Mar-2003,63429
13-Mar-2003,63583
14-Mar-2003,63737
15-Mar-2003,63828
16-Mar-2003,63937
17-Mar-2003,64037
18-Mar-2003,64137
19-Mar-2003,64219
20-Mar-2003,64301
21-Mar-2003,64429
22-Mar-2003,64520
23-Mar-2003,64630
24-Mar-2003,64749
25-Mar-2003,64868
26-Mar-2003,64987
