date,acre_feet
18-Jul-2000,11507
19-Jul-2000,11438
20-Jul-2000,11349
21-Jul-2000,11253
22-Jul-2000,11148
23-Jul-2000,11035
24-Jul-2000,10917
25-Jul-2000,10800
26-Jul-2000,10676
27-Jul-2000,10551
28-Jul-2000,10421
29-Jul-2000,10295
30-Jul-2000,10155
31-Jul-2000,10028
01-Aug-2000,9891
02-Aug-2000,9752
03-Aug-2000,9629
04-Aug-2000,9518
05-Aug-2000,9392
06-Aug-2000,9267
07-Aug-2000,9130
08-Aug-2000,8987
09-Aug-2000,8843
10-Aug-2000,8700
11-Aug-2000,8561
12-Aug-2000,8423
13-Aug-2000,8318
14-Aug-2000,8178
15-Aug-2000,8035
16-Aug-2000,6017
17-Aug-2000,5891
18-Aug-2000,5778
19-Aug-2000,5679
20-Aug-2000,5569
21-Aug-2000,5476
22-Aug-2000,5365
23-Aug-2000,5248
24-Aug-2000,5145
25-Aug-2000,5039
26-Aug-2000,4946
27-Aug-2000,4822
28-Aug-2000,4771
29-Aug-2000,4736
30-Aug-2000,4723
31-Aug-2000,4665
01-Sep-2000,4590
02-Sep-2000,4500
03-Sep-2000,4413
04-Sep-2000,4321
05-Sep-2000,4243
06-Sep-2000,4174
07-Sep-2000,4099
08-Sep-2000,4035
09-Sep-2000,3959
10-Sep-2000,3873
11-Sep-2000,3832
12-Sep-2000,3846
13-Sep-2000,3856
14-Sep-2000,3864
15-Sep-2000,3873
16-Sep-2000,3878
17-Sep-2000,3881
18-Sep-2000,3922
19-Sep-2000,3924
20-Sep-2000,3909
21-Sep-2000,3893
22-Sep-2000,3883
23-Sep-2000,3881
24-Sep-2000,3885
25-Sep-2000,3891
26-Sep-2000,3895
27-Sep-2000,3888
28-Sep-2000,3887
29-Sep-2000,3919
30-Sep-2000,3936
01-Oct-2000,3943
02-Oct-2000,3941
03-Oct-2000,3935
04-Oct-2000,3932
05-Oct-2000,3938
06-Oct-2000,3934
07-Oct-2000,3925
08-Oct-2000,3921
09-Oct-2000,3917
10-Oct-2000,3917
11-Oct-2000,3912
12-Oct-2000,3917
13-Oct-2000,3909
14-Oct-2000,3898
15-Oct-2000,3887
16-Oct-2000,3874
17-Oct-2000,3860
18-Oct-2000,3848
19-Oct-2000,3832
20-Oct-2000,3818
21-Oct-2000,3802
22-Oct-2000,3789
23-Oct-2000,3777
24-Oct-2000,3771
25-Oct-2000,3756
26-Oct-2000,3737
27-Oct-2000,3719
28-Oct-2000,3713
29-Oct-2000,3712
30-Oct-2000,3679
31-Oct-2000,3682
01-Nov-2000,3693
02-Nov-2000,3702
03-Nov-2000,3712
04-Nov-2000,3723
05-Nov-2000,3732
06-Nov-2000,3741
07-Nov-2000,3739
08-Nov-2000,3739
09-Nov-2000,3750
10-Nov-2000,3760
11-Nov-2000,3771
12-Nov-2000,3779
13-Nov-2000,3783
14-Nov-2000,3786
15-Nov-2000,3796
16-Nov-2000,3804
17-Nov-2000,3811
18-Nov-2000,3818
19-Nov-2000,3822
20-Nov-2000,3829
21-Nov-2000,3835
22-Nov-2000,3841
23-Nov-2000,3845
24-Nov-2000,3845
25-Nov-2000,3846
26-Nov-2000,3850
27-Nov-2000,3853
28-Nov-2000,3856
29-Nov-2000,3857
30-Nov-2000,3859
01-Dec-2000,3856
02-Dec-2000,3857
03-Dec-2000,3856
04-Dec-2000,3855
05-Dec-2000,3855
06-Dec-2000,3855
07-Dec-2000,3852
08-Dec-2000,3855
09-Dec-2000,3857
10-Dec-2000,3856
11-Dec-2000,3850
12-Dec-2000,3853
13-Dec-2000,3857
14-Dec-2000,3857
15-Dec-2000,3850
16-Dec-2000,3845
17-Dec-2000,3846
18-Dec-2000,3845
19-Dec-2000,3845
20-Dec-2000,3842
21-Dec-2000,3836
22-Dec-2000,3836
23-Dec-2000,3834
24-Dec-2000,3828
25-Dec-2000,3825
26-Dec-2000,3820
27-Dec-2000,3815
28-Dec-2000,3813
29-Dec-2000,3804
30-Dec-2000,3800
31-Dec-2000,3796
01-Jan-2001,3790
02-Jan-2001,3783
03-Jan-2001,3778
04-Jan-2001,3771
05-Jan-2001,3767
06-Jan-2001,3761
07-Jan-2001,3754
08-Jan-2001,3749
09-Jan-2001,3745
10-Jan-2001,3738
11-Jan-2001,3732
12-Jan-2001,3726
13-Jan-2001,3724
14-Jan-2001,3717
15-Jan-2001,3712
16-Jan-2001,3705
17-Jan-2001,3698
18-Jan-2001,3690
19-Jan-2001,3685
20-Jan-2001,3678
21-Jan-2001,3668
22-Jan-2001,3659
23-Jan-2001,3651
24-Jan-2001,3643
25-Jan-2001,3638
26-Jan-2001,3628
27-Jan-2001,3622
28-Jan-2001,3612
29-Jan-2001,3606
30-Jan-2001,3595
31-Jan-2001,3589
01-Feb-2001,3581
02-Feb-2001,3571
03-Feb-2001,3561
04-Feb-2001,3554
05-Feb-2001,3543
06-Feb-2001,3537
07-Feb-2001,3526
08-Feb-2001,3523
09-Feb-2001,3512
10-Feb-2001,3502
11-Feb-2001,3496
12-Feb-2001,3489
13-Feb-2001,3480
14-Feb-2001,3475
15-Feb-2001,3465
16-Feb-2001,3458
17-Feb-2001,3448
18-Feb-2001,3442
19-Feb-2001,3433
20-Feb-2001,3424
21-Feb-2001,3417
22-Feb-2001,3408
23-Feb-2001,3400
24-Feb-2001,3394
25-Feb-2001,3386
26-Feb-2001,3377
27-Feb-2001,3370
28-Feb-2001,3361
01-Mar-2001,3352
02-Mar-2001,3342
03-Mar-2001,3334
04-Mar-2001,3323
05-Mar-2001,3315
06-Mar-2001,3307
07-Mar-2001,3297
08-Mar-2001,3289
09-Mar-2001,3280
10-Mar-2001,3275
11-Mar-2001,3270
12-Mar-2001,3260
13-Mar-2001,3248
14-Mar-2001,3234
15-Mar-2001,3224
16-Mar-2001,3221
17-Mar-2001,3217
18-Mar-2001,3209
19-Mar-2001,3203
20-Mar-2001,3198
21-Mar-2001,3200
22-Mar-2001,3210
23-Mar-2001,3214
24-Mar-2001,3217
25-Mar-2001,3223
26-Mar-2001,3228
27-Mar-2001,3232
28-Mar-2001,3229
29-Mar-2001,3229
30-Mar-2001,3224
31-Mar-2001,3222
01-Apr-2001,3223
02-Apr-2001,3231
03-Apr-2001,3240
04-Apr-2001,3265
05-Apr-2001,3284
06-Apr-2001,3301
07-Apr-2001,3306
08-Apr-2001,3311
09-Apr-2001,3314
10-Apr-2001,3320
11-Apr-2001,3324
12-Apr-2001,3321
13-Apr-2001,3329
14-Apr-2001,3333
15-Apr-2001,3335
16-Apr-2001,3351
17-Apr-2001,3396
18-Apr-2001,3476
19-Apr-2001,3575
20-Apr-2001,3663
21-Apr-2001,3732
22-Apr-2001,3788
23-Apr-2001,3828
24-Apr-2001,3867
25-Apr-2001,3935
26-Apr-2001,4039
27-Apr-2001,4168
28-Apr-2001,4322
29-Apr-2001,4480
30-Apr-2001,4660
01-May-2001,4888
02-May-2001,5160
03-May-2001,5377
04-May-2001,5514
05-May-2001,5625
06-May-2001,5723
07-May-2001,5820
08-May-2001,5952
09-May-2001,6134
10-May-2001,6308
11-May-2001,6528
12-May-2001,6828
13-May-2001,7191
14-May-2001,7662
15-May-2001,8104
16-May-2001,8523
17-May-2001,8916
18-May-2001,9284
19-May-2001,9660
20-May-2001,10014
21-May-2001,10340
22-May-2001,10620
23-May-2001,13217
24-May-2001,13270
25-May-2001,13279
26-May-2001,13291
27-May-2001,13303
28-May-2001,13282
29-May-2001,13243
30-May-2001,13217
31-May-2001,13249
01-Jun-2001,13249
02-Jun-2001,13231
03-Jun-2001,13208
04-Jun-2001,13157
05-Jun-2001,13137
06-Jun-2001,13175
07-Jun-2001,13172
08-Jun-2001,13172
09-Jun-2001,13166
10-Jun-2001,13175
11-Jun-2001,13172
12-Jun-2001,13110
13-Jun-2001,13095
14-Jun-2001,13043
15-Jun-2001,12990
16-Jun-2001,12940
17-Jun-2001,12934
18-Jun-2001,12975
19-Jun-2001,13057
20-Jun-2001,13057
21-Jun-2001,13069
22-Jun-2001,13066
23-Jun-2001,13043
24-Jun-2001,13025
25-Jun-2001,13007
26-Jun-2001,12999
27-Jun-2001,12952
28-Jun-2001,12917
29-Jun-2001,12920
30-Jun-2001,12899
01-Jul-2001,12838
02-Jul-2001,12780
03-Jul-2001,12740
04-Jul-2001,12665
05-Jul-2001,12602
06-Jul-2001,12545
07-Jul-2001,12479
08-Jul-2001,12508
09-Jul-2001,12462
10-Jul-2001,12360
11-Jul-2001,12222
12-Jul-2001,12085
13-Jul-2001,11977
14-Jul-2001,11847
15-Jul-2001,11732
16-Jul-2001,11594
17-Jul-2001,11446
18-Jul-2001,11307
19-Jul-2001,11158
20-Jul-2001,11021
21-Jul-2001,10904
22-Jul-2001,10766
23-Jul-2001,10640
24-Jul-2001,10518
25-Jul-2001,10401
26-Jul-2001,10310
27-Jul-2001,10197
28-Jul-2001,10070
29-Jul-2001,9937
30-Jul-2001,9810
31-Jul-2001,9691
01-Aug-2001,9621
02-Aug-2001,9571
03-Aug-2001,9549
04-Aug-2001,9490
05-Aug-2001,9416
06-Aug-2001,9366
07-Aug-2001,9312
08-Aug-2001,9237
09-Aug-2001,9153
10-Aug-2001,9070
11-Aug-2001,8952
12-Aug-2001,8834
13-Aug-2001,8748
14-Aug-2001,8669
15-Aug-2001,8579
16-Aug-2001,8457
17-Aug-2001,8318
18-Aug-2001,8169
19-Aug-2001,8033
20-Aug-2001,7875
21-Aug-2001,7769
22-Aug-2001,7795
23-Aug-2001,7723
24-Aug-2001,7604
25-Aug-2001,7471
26-Aug-2001,7334
27-Aug-2001,7187
28-Aug-2001,7058
29-Aug-2001,6934
30-Aug-2001,6795
31-Aug-2001,6658
01-Sep-2001,6509
02-Sep-2001,6366
03-Sep-2001,6226
04-Sep-2001,6070
05-Sep-2001,5922
06-Sep-2001,5776
07-Sep-2001,5644
08-Sep-2001,5467
09-Sep-2001,5309
10-Sep-2001,5151
11-Sep-2001,4984
12-Sep-2001,4824
13-Sep-2001,4664
14-Sep-2001,4519
15-Sep-2001,4362
16-Sep-2001,4206
17-Sep-2001,4057
18-Sep-2001,3909
19-Sep-2001,3763
20-Sep-2001,3602
21-Sep-2001,3447
22-Sep-2001,3283
23-Sep-2001,3124
24-Sep-2001,3034
25-Sep-2001,3005
26-Sep-2001,2979
27-Sep-2001,2942
28-Sep-2001,2907
29-Sep-2001,2877
30-Sep-2001,2840
01-Oct-2001,2812
02-Oct-2001,2778
03-Oct-2001,2743
04-Oct-2001,2702
05-Oct-2001,2664
06-Oct-2001,2660
07-Oct-2001,2594
08-Oct-2001,2554
09-Oct-2001,2549
10-Oct-2001,2518
11-Oct-2001,2492
12-Oct-2001,2460
13-Oct-2001,2432
14-Oct-2001,2405
15-Oct-2001,2387
16-Oct-2001,2359
17-Oct-2001,2350
18-Oct-2001,2367
19-Oct-2001,2387
20-Oct-2001,2402
21-Oct-2001,2430
22-Oct-2001,2452
23-Oct-2001,2464
24-Oct-2001,2478
25-Oct-2001,2489
26-Oct-2001,2491
27-Oct-2001,2502
28-Oct-2001,2521
29-Oct-2001,2528
30-Oct-2001,2547
31-Oct-2001,2568
01-Nov-2001,2582
02-Nov-2001,2589
03-Nov-2001,2591
04-Nov-2001,2605
05-Nov-2001,2621
06-Nov-2001,2624
07-Nov-2001,2635
08-Nov-2001,2654
09-Nov-2001,2660
10-Nov-2001,2669
11-Nov-2001,2674
12-Nov-2001,2683
13-Nov-2001,2687
14-Nov-2001,2688
15-Nov-2001,2693
16-Nov-2001,2698
17-Nov-2001,2699
18-Nov-2001,2701
19-Nov-2001,2687
20-Nov-2001,2675
21-Nov-2001,2669
22-Nov-2001,2672
23-Nov-2001,2671
24-Nov-2001,2664
25-Nov-2001,2659
26-Nov-2001,2652
27-Nov-2001,2656
28-Nov-2001,2661
29-Nov-2001,2667
30-Nov-2001,2680
01-Dec-2001,2683
02-Dec-2001,2698
03-Dec-2001,2703
04-Dec-2001,2706
05-Dec-2001,2710
06-Dec-2001,2713
07-Dec-2001,2714
08-Dec-2001,2716
09-Dec-2001,2722
10-Dec-2001,2728
11-Dec-2001,2729
12-Dec-2001,2727
13-Dec-2001,2725
14-Dec-2001,2729
15-Dec-2001,2738
16-Dec-2001,2737
17-Dec-2001,2742
18-Dec-2001,2738
19-Dec-2001,2743
20-Dec-2001,2737
21-Dec-2001,2740
22-Dec-2001,2740
23-Dec-2001,2737
24-Dec-2001,2737
25-Dec-2001,2737
26-Dec-2001,2742
27-Dec-2001,2737
28-Dec-2001,2736
29-Dec-2001,2731
30-Dec-2001,2738
31-Dec-2001,2731
01-Jan-2002,2723
02-Jan-2002,2723
03-Jan-2002,2723
04-Jan-2002,2716
05-Jan-2002,2715
06-Jan-2002,2711
07-Jan-2002,2710
08-Jan-2002,2708
09-Jan-2002,2705
10-Jan-2002,2694
11-Jan-2002,2698
12-Jan-2002,2690
13-Jan-2002,2685
14-Jan-2002,2671
15-Jan-2002,2669
16-Jan-2002,2670
17-Jan-2002,2667
18-Jan-2002,2655
19-Jan-2002,2659
20-Jan-2002,2655
21-Jan-2002,2650
22-Jan-2002,2643
23-Jan-2002,2642
24-Jan-2002,2635
25-Jan-2002,2629
26-Jan-2002,2627
27-Jan-2002,2618
28-Jan-2002,2609
29-Jan-2002,2604
30-Jan-2002,2596
31-Jan-2002,2592
01-Feb-2002,2592
02-Feb-2002,2580
03-Feb-2002,2576
04-Feb-2002,2562
05-Feb-2002,2558
06-Feb-2002,2550
07-Feb-2002,2545
08-Feb-2002,2535
09-Feb-2002,2527
10-Feb-2002,2523
11-Feb-2002,2511
12-Feb-2002,2511
13-Feb-2002,2503
14-Feb-2002,2501
15-Feb-2002,2488
16-Feb-2002,2484
17-Feb-2002,2484
18-Feb-2002,2475
19-Feb-2002,2466
20-Feb-2002,2467
21-Feb-2002,2452
22-Feb-2002,2450
23-Feb-2002,2448
24-Feb-2002,2435
25-Feb-2002,2423
26-Feb-2002,2419
27-Feb-2002,2411
28-Feb-2002,2408
01-Mar-2002,2394
02-Mar-2002,2523
03-Mar-2002,2523
04-Mar-2002,2381
05-Mar-2002,2375
06-Mar-2002,2370
07-Mar-2002,2359
08-Mar-2002,2348
09-Mar-2002,2344
10-Mar-2002,2336
11-Mar-2002,2331
12-Mar-2002,2325
13-Mar-2002,2322
14-Mar-2002,2320
15-Mar-2002,2312
16-Mar-2002,2308
17-Mar-2002,2301
18-Mar-2002,2300
19-Mar-2002,2289
20-Mar-2002,2284
21-Mar-2002,2286
22-Mar-2002,2293
23-Mar-2002,2296
24-Mar-2002,2301
25-Mar-2002,2298
26-Mar-2002,2300
27-Mar-2002,2306
28-Mar-2002,2322
29-Mar-2002,2356
30-Mar-2002,2415
31-Mar-2002,2497
01-Apr-2002,2604
02-Apr-2002,2735
03-Apr-2002,2842
04-Apr-2002,2972
05-Apr-2002,3102
06-Apr-2002,3218
07-Apr-2002,3321
08-Apr-2002,3414
09-Apr-2002,3521
10-Apr-2002,3612
11-Apr-2002,3706
12-Apr-2002,3806
13-Apr-2002,3905
14-Apr-2002,4034
15-Apr-2002,4171
16-Apr-2002,4297
17-Apr-2002,4396
18-Apr-2002,4488
19-Apr-2002,4612
20-Apr-2002,4673
21-Apr-2002,4817
22-Apr-2002,4912
23-Apr-2002,5044
24-Apr-2002,5225
25-Apr-2002,5378
26-Apr-2002,5477
27-Apr-2002,5585
28-Apr-2002,5668
29-Apr-2002,5804
30-Apr-2002,5970
01-May-2002,6129
02-May-2002,6213
03-May-2002,6235
04-May-2002,6272
05-May-2002,6358
06-May-2002,6503
07-May-2002,6667
08-May-2002,6801
09-May-2002,6881
10-May-2002,6940
11-May-2002,6983
12-May-2002,7043
13-May-2002,7110
14-May-2002,7197
15-May-2002,7285
16-May-2002,7371
17-May-2002,7476
18-May-2002,7633
19-May-2002,7752
20-May-2002,7903
21-May-2002,8055
22-May-2002,8124
23-May-2002,8152
24-May-2002,8130
25-May-2002,8107
26-May-2002,8130
27-May-2002,8191
28-May-2002,8311
29-May-2002,8454
30-May-2002,8662
31-May-2002,8775
01-Jun-2002,8991
02-Jun-2002,9179
03-Jun-2002,9322
04-Jun-2002,9388
05-Jun-2002,9440
06-Jun-2002,9523
07-Jun-2002,9595
08-Jun-2002,9653
09-Jun-2002,9703
10-Jun-2002,9732
11-Jun-2002,9735
12-Jun-2002,9720
13-Jun-2002,9694
14-Jun-2002,9631
15-Jun-2002,9595
16-Jun-2002,9540
17-Jun-2002,9492
18-Jun-2002,9461
19-Jun-2002,9409
20-Jun-2002,9345
21-Jun-2002,9293
22-Jun-2002,9216
23-Jun-2002,9153
24-Jun-2002,9056
25-Jun-2002,8952
26-Jun-2002,8891
27-Jun-2002,8768
28-Jun-2002,8653
29-Jun-2002,8530
30-Jun-2002,8401
01-Jul-2002,8280
02-Jul-2002,8204
03-Jul-2002,8102
04-Jul-2002,8053
05-Jul-2002,7984
06-Jul-2002,7933
07-Jul-2002,7854
08-Jul-2002,7774
09-Jul-2002,7671
10-Jul-2002,7575
11-Jul-2002,7455
12-Jul-2002,7330
13-Jul-2002,7199
14-Jul-2002,7062
15-Jul-2002,6924
16-Jul-2002,6795
17-Jul-2002,6658
18-Jul-2002,6520
19-Jul-2002,6390
20-Jul-2002,6272
21-Jul-2002,6149
22-Jul-2002,6019
23-Jul-2002,5890
24-Jul-2002,5760
25-Jul-2002,5632
26-Jul-2002,5562
27-Jul-2002,5441
28-Jul-2002,5316
29-Jul-2002,5190
30-Jul-2002,5072
31-Jul-2002,4954
01-Aug-2002,4828
02-Aug-2002,4714
03-Aug-2002,4603
04-Aug-2002,4480
05-Aug-2002,4396
06-Aug-2002,4357
07-Aug-2002,4330
08-Aug-2002,4255
09-Aug-2002,4151
10-Aug-2002,4057
11-Aug-2002,3949
12-Aug-2002,3843
13-Aug-2002,3743
14-Aug-2002,3594
15-Aug-2002,3493
16-Aug-2002,3391
17-Aug-2002,3284
18-Aug-2002,3182
19-Aug-2002,3083
20-Aug-2002,3018
21-Aug-2002,2966
22-Aug-2002,2882
23-Aug-2002,2798
24-Aug-2002,2702
25-Aug-2002,2607
26-Aug-2002,2507
27-Aug-2002,2398
28-Aug-2002,2292
29-Aug-2002,2235
30-Aug-2002,2154
31-Aug-2002,2063
01-Sep-2002,1962
02-Sep-2002,1865
03-Sep-2002,1768
04-Sep-2002,1677
05-Sep-2002,1565
06-Sep-2002,1478
07-Sep-2002,1420
08-Sep-2002,1404
09-Sep-2002,1335
10-Sep-2002,1356
11-Sep-2002,1387
12-Sep-2002,1342
13-Sep-2002,1301
14-Sep-2002,1252
15-Sep-2002,1191
16-Sep-2002,1124
17-Sep-2002,1060
18-Sep-2002,1040
19-Sep-2002,1046
20-Sep-2002,1040
21-Sep-2002,1030
22-Sep-2002,1010
23-Sep-2002,990
24-Sep-2002,977
25-Sep-2002,966
26-Sep-2002,958
27-Sep-2002,951
28-Sep-2002,942
29-Sep-2002,949
30-Sep-2002,949
01-Oct-2002,930
02-Oct-2002,933
03-Oct-2002,956
04-Oct-2002,973
05-Oct-2002,997
06-Oct-2002,1014
07-Oct-2002,1028
08-Oct-2002,1039
09-Oct-2002,1049
10-Oct-2002,1046
11-Oct-2002,1047
12-Oct-2002,1049
13-Oct-2002,1057
14-Oct-2002,1074
15-Oct-2002,1091
16-Oct-2002,1109
17-Oct-2002,1123
18-Oct-2002,1137
19-Oct-2002,1126
20-Oct-2002,1108
21-Oct-2002,1090
22-Oct-2002,1070
23-Oct-2002,1055
24-Oct-2002,1041
25-Oct-2002,1040
26-Oct-2002,1060
27-Oct-2002,1082
28-Oct-2002,1103
29-Oct-2002,1123
30-Oct-2002,1145
31-Oct-2002,1169
01-Nov-2002,1197
02-Nov-2002,1216
03-Nov-2002,1221
04-Nov-2002,1239
05-Nov-2002,1248
06-Nov-2002,1261
07-Nov-2002,1270
08-Nov-2002,1297
09-Nov-2002,1315
10-Nov-2002,1316
11-Nov-2002,1327
12-Nov-2002,1343
13-Nov-2002,1368
14-Nov-2002,1393
15-Nov-2002,1412
16-Nov-2002,1425
17-Nov-2002,1445
18-Nov-2002,1462
19-Nov-2002,1476
20-Nov-2002,1495
21-Nov-2002,1513
22-Nov-2002,1533
23-Nov-2002,1553
24-Nov-2002,1574
25-Nov-2002,1591
26-Nov-2002,1601
27-Nov-2002,1611
28-Nov-2002,1629
29-Nov-2002,1644
30-Nov-2002,1665
01-Dec-2002,1676
02-Dec-2002,1694
03-Dec-2002,1709
04-Dec-2002,1724
05-Dec-2002,1734
06-Dec-2002,1746
07-Dec-2002,1760
08-Dec-2002,1770
09-Dec-2002,1777
10-Dec-2002,1788
11-Dec-2002,1794
12-Dec-2002,1812
13-Dec-2002,1818
14-Dec-2002,1834
15-Dec-2002,1840
16-Dec-2002,1849
17-Dec-2002,1864
18-Dec-2002,1880
19-Dec-2002,1885
20-Dec-2002,1898
21-Dec-2002,1909
22-Dec-2002,1917
23-Dec-2002,1930
24-Dec-2002,1936
25-Dec-2002,1944
26-Dec-2002,1953
27-Dec-2002,1966
28-Dec-2002,1971
29-Dec-2002,1977
30-Dec-2002,1988
31-Dec-2002,1997
01-Jan-2003,2000
02-Jan-2003,2011
03-Jan-2003,2020
04-Jan-2003,2029
05-Jan-2003,2038
06-Jan-2003,2038
07-Jan-2003,2046
08-Jan-2003,2053
09-Jan-2003,2060
10-Jan-2003,2070
11-Jan-2003,2075
12-Jan-2003,2080
13-Jan-2003,2090
14-Jan-2003,2093
15-Jan-2003,2098
16-Jan-2003,2106
17-Jan-2003,2109
18-Jan-2003,
19-Jan-2003,
20-Jan-2003,
21-Jan-2003,
22-Jan-2003,
23-Jan-2003,
24-Jan-2003,
25-Jan-2003,
26-Jan-2003,
27-Jan-2003,
28-Jan-2003,
29-Jan-2003,
30-Jan-2003,2177
31-Jan-2003,2176
01-Feb-2003,2185
02-Feb-2003,2187
03-Feb-2003,2192
04-Feb-2003,2191
05-Feb-2003,2201
06-Feb-2003,2204
07-Feb-2003,2209
08-Feb-2003,2209
09-Feb-2003,2212
10-Feb-2003,2218
11-Feb-2003,2222
12-Feb-2003,2227
13-Feb-2003,2230
14-Feb-2003,2237
15-Feb-2003,2237
16-Feb-2003,2244
17-Feb-2003,2251
18-Feb-2003,2258
19-Feb-2003,2260
20-Feb-2003,2259
21-Feb-2003,2270
22-Feb-2003,2267
23-Feb-2003,2267
24-Feb-2003,2274
25-Feb-2003,2278
26-Feb-2003,2284
27-Feb-2003,2286
28-Feb-2003,2294
01-Mar-2003,2295
02-Mar-2003,2299
03-Mar-2003,2299
04-Mar-2003,2304
05-Mar-2003,2308
06-Mar-2003,2308
07-Mar-2003,2314
08-Mar-2003,2320
09-Mar-2003,2324
10-Mar-2003,2323
11-Mar-2003,2333
12-Mar-2003,2338
13-Mar-2003,2348
14-Mar-2003,2363
15-Mar-2003,2379
16-Mar-2003,2387
17-Mar-2003,2398
18-Mar-2003,2414
19-Mar-2003,2412
20-Mar-2003,2423
21-Mar-2003,2430
22-Mar-2003,2436
23-Mar-2003,2452
24-Mar-2003,2467
25-Mar-2003,2479
26-Mar-2003,2489
27-Mar-2003,2501
28-Mar-2003,2502
29-Mar-2003,2510
30-Mar-2003,2521
31-Mar-2003,2537
01-Apr-2003,2564
02-Apr-2003,2584
03-Apr-2003,2609
04-Apr-2003,2620
05-Apr-2003,2636
