reservoir,storage,capacity,pct_capacity,date,state
Terrace,8012,18000,44.5,01/2000,CO
Terrace,8457,18000,47,02/2000,CO
Terrace,8845,18000,49.1,03/2000,CO
Terrace,9518,18000,52.9,04/2000,CO
Terrace,10610,18000,58.9,05/2000,CO
Terrace,10360,18000,57.6,06/2000,CO
Terrace,7539,18000,41.9,07/2000,CO
Terrace,4566,18000,25.4,08/2000,CO
Terrace,3305,18000,18.4,09/2000,CO
Terrace,2722,18000,15.1,10/2000,CO
Terrace,2683,18000,14.9,11/2000,CO
Terrace,3351,18000,18.6,12/2000,CO
Terrace,4155,18000,23.1,01/2001,CO
Terrace,4830,18000,26.8,02/2001,CO
Terrace,5369,18000,29.8,03/2001,CO
Terrace,6320,18000,35.1,04/2001,CO
Terrace,7407,18000,41.2,05/2001,CO
Terrace,8118,18000,45.1,06/2001,CO
Terrace,6471,18000,36,07/2001,CO
Terrace,4434,18000,24.6,08/2001,CO
Terrace,3416,18000,19,09/2001,CO
Terrace,2675,18000,14.9,10/2001,CO
Terrace,2216,18000,12.3,11/2001,CO
Terrace,2290,18000,12.7,12/2001,CO
Terrace,2718,18000,15.1,01/2002,CO
Terrace,3157,18000,17.5,02/2002,CO
Terrace,3483,18000,19.4,03/2002,CO
Terrace,3953,18000,22,04/2002,CO
Terrace,4675,18000,26,05/2002,CO
Terrace,4095,18000,22.8,06/2002,CO
Terrace,3190,18000,17.7,07/2002,CO
Terrace,1497,18000,8.3,08/2002,CO
Terrace,1452,18000,8.1,09/2002,CO
Terrace,1452,18000,8.1,10/2002,CO
Terrace,1452,18000,8.1,11/2002,CO
Terrace,1585,18000,8.8,12/2002,CO
Terrace,1794,18000,10,01/2003,CO
Terrace,2023,18000,11.2,02/2003,CO
Terrace,2208,18000,12.3,03/2003,CO
Terrace,3197,18000,17.8,04/2003,CO
Terrace,3276,18000,18.2,05/2003,CO
Terrace,3278,18000,18.2,06/2003,CO
Terrace,2758,18000,15.3,07/2003,CO
Terrace,468,18000,2.6,08/2003,CO
Terrace,67,18000,0.4,09/2003,CO
Terrace,539,18000,3,10/2003,CO
Terrace,43,18000,0.2,11/2003,CO
Terrace,1210,18000,6.7,12/2003,CO
Terrace,1207,18000,6.7,01/2004,CO
Terrace,0,18000,0,02/2004,CO
Terrace,381,18000,2.1,03/2004,CO
Terrace,3406,18000,18.9,04/2004,CO
Terrace,6665,18000,37,05/2004,CO
Terrace,6761,18000,37.6,06/2004,CO
Terrace,6136,18000,34.1,07/2004,CO
Terrace,4031,18000,22.4,08/2004,CO
Terrace,2718,18000,15.1,09/2004,CO
Terrace,1974,18000,11,10/2004,CO
Terrace,1954,18000,10.9,11/2004,CO
Terrace,3420,18000,19,12/2004,CO
Terrace,4372,18000,24.3,01/2005,CO
Terrace,5367,18000,29.8,02/2005,CO
Terrace,6105,18000,33.9,03/2005,CO
Terrace,7143,18000,39.7,04/2005,CO
Terrace,8068,18000,44.8,05/2005,CO
Terrace,12672,18000,70.4,06/2005,CO
Terrace,11800,18000,65.6,07/2005,CO
Terrace,7358,18000,40.9,08/2005,CO
Terrace,4043,18000,22.5,09/2005,CO
Terrace,3294,18000,18.3,10/2005,CO
Terrace,3669,18000,20.4,11/2005,CO
Terrace,4359,18000,24.2,12/2005,CO
Terrace,5241,18000,29.1,01/2006,CO
Terrace,5969,18000,33.2,02/2006,CO
Terrace,6495,18000,36.1,03/2006,CO
Terrace,7180,18000,39.9,04/2006,CO
Terrace,7702,18000,42.8,05/2006,CO
Terrace,7968,18000,44.3,06/2006,CO
Terrace,6496,18000,36.1,07/2006,CO
Terrace,4684,18000,26,08/2006,CO
Terrace,3934,18000,21.9,09/2006,CO
Terrace,3423,18000,19,10/2006,CO
Terrace,3630,18000,20.2,11/2006,CO
Terrace,4760,18000,26.4,12/2006,CO
Terrace,6158,18000,34.2,01/2007,CO
Terrace,7325,18000,40.7,02/2007,CO
Terrace,8209,18000,45.6,03/2007,CO
Terrace,11780,18000,65.4,04/2007,CO
Terrace,11981,18000,66.6,05/2007,CO
Terrace,12400,18000,68.9,06/2007,CO
Terrace,10302,18000,57.2,07/2007,CO
Terrace,6467,18000,35.9,08/2007,CO
Terrace,4468,18000,24.8,09/2007,CO
