reservoir,storage,capacity,pct_capacity,date,state
Continental,2930,27000,10.9,01/2000,CO
Continental,3680,27000,13.6,02/2000,CO
Continental,4410,27000,16.3,03/2000,CO
Continental,5344,27000,19.8,04/2000,CO
Continental,7246,27000,26.8,05/2000,CO
Continental,6814,27000,25.2,06/2000,CO
Continental,1283,27000,4.8,07/2000,CO
Continental,1241,27000,4.6,08/2000,CO
Continental,2017,27000,7.5,09/2000,CO
Continental,2155,27000,8,10/2000,CO
Continental,2262,27000,8.4,11/2000,CO
Continental,3180,27000,11.8,12/2000,CO
Continental,3934,27000,14.6,01/2001,CO
Continental,4671,27000,17.3,02/2001,CO
Continental,5374,27000,19.9,03/2001,CO
Continental,6160,27000,22.8,04/2001,CO
Continental,8023,27000,29.7,05/2001,CO
Continental,9657,27000,35.8,06/2001,CO
Continental,7083,27000,26.2,07/2001,CO
Continental,539,27000,2,08/2001,CO
Continental,523,27000,1.9,09/2001,CO
Continental,634,27000,2.3,10/2001,CO
Continental,550,27000,2,11/2001,CO
Continental,1324,27000,4.9,12/2001,CO
Continental,2077,27000,7.7,01/2002,CO
Continental,2753,27000,10.2,02/2002,CO
Continental,3312,27000,12.3,03/2002,CO
Continental,4024,27000,14.9,04/2002,CO
Continental,4132,27000,15.3,05/2002,CO
Continental,4119,27000,15.3,06/2002,CO
Continental,4360,27000,16.1,07/2002,CO
Continental,4371,27000,16.2,08/2002,CO
Continental,4399,27000,16.3,09/2002,CO
Continental,2217,27000,8.2,10/2002,CO
Continental,1071,27000,4,11/2002,CO
Continental,1608,27000,6,12/2002,CO
Continental,2140,27000,7.9,01/2003,CO
Continental,2666,27000,9.9,02/2003,CO
Continental,3162,27000,11.7,03/2003,CO
Continental,3746,27000,13.9,04/2003,CO
Continental,5039,27000,18.7,05/2003,CO
Continental,1080,27000,4,06/2003,CO
Continental,1033,27000,3.8,07/2003,CO
Continental,1047,27000,3.9,08/2003,CO
Continental,1059,27000,3.9,09/2003,CO
Continental,1033,27000,3.8,10/2003,CO
Continental,1059,27000,3.9,11/2003,CO
Continental,1531,27000,5.7,12/2003,CO
Continental,2047,27000,7.6,01/2004,CO
Continental,2800,27000,10.4,02/2004,CO
Continental,3358,27000,12.4,03/2004,CO
Continental,4233,27000,15.7,04/2004,CO
Continental,5883,27000,21.8,05/2004,CO
Continental,6052,27000,22.4,06/2004,CO
Continental,2369,27000,8.8,07/2004,CO
Continental,1009,27000,3.7,08/2004,CO
Continental,1006,27000,3.7,09/2004,CO
Continental,1034,27000,3.8,10/2004,CO
Continental,1048,27000,3.9,11/2004,CO
Continental,1811,27000,6.7,12/2004,CO
Continental,2464,27000,9.1,01/2005,CO
Continental,3167,27000,11.7,02/2005,CO
Continental,3762,27000,13.9,03/2005,CO
Continental,4402,27000,16.3,04/2005,CO
Continental,5754,27000,21.3,05/2005,CO
Continental,4018,27000,14.9,06/2005,CO
Continental,2448,27000,9.1,07/2005,CO
Continental,0,27000,0,08/2005,CO
Continental,0,27000,0,09/2005,CO
Continental,0,27000,0,10/2005,CO
Continental,4,27000,0,11/2005,CO
Continental,507,27000,1.9,12/2005,CO
Continental,1008,27000,3.7,01/2006,CO
Continental,1523,27000,5.6,02/2006,CO
Continental,1977,27000,7.3,03/2006,CO
Continental,2565,27000,9.5,04/2006,CO
Continental,3099,27000,11.5,05/2006,CO
Continental,3032,27000,11.2,06/2006,CO
Continental,1002,27000,3.7,07/2006,CO
Continental,1046,27000,3.9,08/2006,CO
Continental,1027,27000,3.8,09/2006,CO
Continental,1069,27000,4,10/2006,CO
Continental,1016,27000,3.8,11/2006,CO
Continental,2200,27000,8.1,12/2006,CO
Continental,3072,27000,11.4,01/2007,CO
Continental,3784,27000,14,02/2007,CO
Continental,4350,27000,16.1,03/2007,CO
Continental,6847,27000,25.4,04/2007,CO
Continental,8871,27000,32.9,05/2007,CO
Continental,6844,27000,25.3,06/2007,CO
Continental,3714,27000,13.8,07/2007,CO
Continental,1055,27000,3.9,08/2007,CO
Continental,1039,27000,3.8,09/2007,CO
Continental,1043,27000,3.9,10/2007,CO
Continental,1052,27000,3.9,11/2007,CO
Continental,1914,27000,7.1,12/2007,CO
Continental,2897,27000,10.7,01/2008,CO
Continental,3759,27000,13.9,02/2008,CO
Continental,4534,27000,16.8,03/2008,CO
Continental,5256,27000,19.5,04/2008,CO
Continental,6746,27000,25,05/2008,CO
Continental,8668,27000,32.1,06/2008,CO
Continental,9822,27000,36.4,07/2008,CO
Continental,1121,27000,4.2,08/2008,CO
Continental,1171,27000,4.3,09/2008,CO
Continental,810,27000,3,10/2008,CO
Continental,808,27000,3,11/2008,CO
Continental,1442,27000,5.3,12/2008,CO
Continental,2272,27000,8.4,01/2009,CO
Continental,3034,27000,11.2,02/2009,CO
Continental,3667,27000,13.6,03/2009,CO
Continental,4399,27000,16.3,04/2009,CO
Continental,6339,27000,23.5,05/2009,CO
Continental,7414,27000,27.5,06/2009,CO
Continental,2898,27000,10.7,07/2009,CO
Continental,2064,27000,7.6,08/2009,CO
Continental,2033,27000,7.5,09/2009,CO
Continental,2038,27000,7.5,10/2009,CO
Continental,2037,27000,7.5,11/2009,CO
Continental,2568,27000,9.5,12/2009,CO
Continental,3133,27000,11.6,01/2010,CO
Continental,3761,27000,13.9,02/2010,CO
Continental,4347,27000,16.1,03/2010,CO
Continental,5009,27000,18.6,04/2010,CO
Continental,6919,27000,25.6,05/2010,CO
Continental,6950,27000,25.7,06/2010,CO
Continental,2003,27000,7.4,07/2010,CO
Continental,2038,27000,7.5,08/2010,CO
Continental,2031,27000,7.5,09/2010,CO
Continental,2401,27000,8.9,10/2010,CO
Continental,2437,27000,9,11/2010,CO
Continental,3096,27000,11.5,12/2010,CO
Continental,3795,27000,14.1,01/2011,CO
Continental,4435,27000,16.4,02/2011,CO
Continental,4991,27000,18.5,03/2011,CO
Continental,5587,27000,20.7,04/2011,CO
Continental,6275,27000,23.2,05/2011,CO
Continental,6252,27000,23.2,06/2011,CO
Continental,3920,27000,14.5,07/2011,CO
Continental,2019,27000,7.5,08/2011,CO
Continental,2039,27000,7.6,09/2011,CO
Continental,2009,27000,7.4,10/2011,CO
Continental,2022,27000,7.5,11/2011,CO
Continental,2750,27000,10.2,12/2011,CO
Continental,3451,27000,12.8,01/2012,CO
Continental,4052,27000,15,02/2012,CO
Continental,4633,27000,17.2,03/2012,CO
Continental,5658,27000,21,04/2012,CO
Continental,6781,27000,25.1,05/2012,CO
Continental,5141,27000,19,06/2012,CO
Continental,4849,27000,18,07/2012,CO
Continental,4840,27000,17.9,08/2012,CO
Continental,5061,27000,18.7,09/2012,CO
Continental,5427,27000,20.1,10/2012,CO
Continental,5911,27000,21.9,11/2012,CO
Continental,6414,27000,23.8,12/2012,CO
Continental,6908,27000,25.6,01/2013,CO
Continental,7390,27000,27.4,02/2013,CO
Continental,7829,27000,29,03/2013,CO
Continental,8296,27000,30.7,04/2013,CO
Continental,8956,27000,33.2,05/2013,CO
Continental,8430,27000,31.2,06/2013,CO
Continental,8225,27000,30.5,07/2013,CO
Continental,8081,27000,29.9,08/2013,CO
Continental,7798,27000,28.9,09/2013,CO
Continental,7460,27000,27.6,10/2013,CO
Continental,6971,27000,25.8,11/2013,CO
Continental,8110,27000,30,12/2013,CO
Continental,9001,27000,33.3,01/2014,CO
Continental,9697,27000,35.9,02/2014,CO
Continental,10288,27000,38.1,03/2014,CO
Continental,10905,27000,40.4,04/2014,CO
Continental,12760,27000,47.3,05/2014,CO
Continental,4782,27000,17.7,06/2014,CO
Continental,3483,27000,12.9,07/2014,CO
Continental,3361,27000,12.4,08/2014,CO
Continental,3469,27000,12.8,09/2014,CO
Continental,3666,27000,13.6,10/2014,CO
Continental,3799,27000,14.1,11/2014,CO
Continental,5070,27000,18.8,12/2014,CO
Continental,6112,27000,22.6,01/2015,CO
Continental,6950,27000,25.7,02/2015,CO
Continental,7691,27000,28.5,03/2015,CO
Continental,8729,27000,32.3,04/2015,CO
Continental,8913,27000,33,05/2015,CO
Continental,564,27000,2.1,06/2015,CO
Continental,564,27000,2.1,07/2015,CO
Continental,563,27000,2.1,08/2015,CO
Continental,563,27000,2.1,09/2015,CO
Continental,563,27000,2.1,10/2015,CO
Continental,786,27000,2.9,11/2015,CO
Continental,1795,27000,6.6,12/2015,CO
Continental,2622,27000,9.7,01/2016,CO
Continental,2200,27000,8.1,02/2016,CO
Continental,4410,27000,16.3,03/2016,CO
Continental,5295,27000,19.6,04/2016,CO
Continental,7166,27000,26.5,05/2016,CO
Continental,11188,27000,41.4,06/2016,CO
Continental,12579,27000,46.6,07/2016,CO
Continental,13678,27000,50.7,08/2016,CO
Continental,14629,27000,54.2,09/2016,CO
Continental,15029,27000,55.7,10/2016,CO
Continental,6528,27000,24.2,11/2016,CO
Continental,7147,27000,26.5,12/2016,CO
Continental,8086,27000,29.9,01/2017,CO
Continental,9009,27000,33.4,02/2017,CO
Continental,9662,27000,35.8,03/2017,CO
Continental,10608,27000,39.3,04/2017,CO
Continental,13431,27000,49.7,05/2017,CO
Continental,15047,27000,55.7,06/2017,CO
Continental,16266,27000,60.2,07/2017,CO
Continental,18093,27000,67,08/2017,CO
Continental,19204,27000,71.1,09/2017,CO
Continental,12961,27000,48,10/2017,CO
Continental,9520,27000,35.3,11/2017,CO
Continental,10224,27000,37.9,12/2017,CO
Continental,10808,27000,40,01/2018,CO
Continental,11378,27000,42.1,02/2018,CO
Continental,11932,27000,44.2,03/2018,CO
Continental,12522,27000,46.4,04/2018,CO
Continental,14175,27000,52.5,05/2018,CO
Continental,15793,27000,58.5,06/2018,CO
Continental,16349,27000,60.6,07/2018,CO
Continental,16785,27000,62.2,08/2018,CO
Continental,16845,27000,62.4,09/2018,CO
Continental,17338,27000,64.2,10/2018,CO
Continental,13760,27000,51,11/2018,CO
Continental,14159,27000,52.4,12/2018,CO
Continental,14616,27000,54.1,01/2019,CO
Continental,15158,27000,56.1,02/2019,CO
Continental,15738,27000,58.3,03/2019,CO
Continental,16463,27000,61,04/2019,CO
