reservoir,storage,capacity,pct_capacity,date,state
Horsetooth,108520,149700,72.5,01/2000,CO
Horsetooth,107987,149700,72.1,02/2000,CO
Horsetooth,115810,149700,77.4,03/2000,CO
Horsetooth,115506,149700,77.2,04/2000,CO
Horsetooth,96707,149700,64.6,05/2000,CO
Horsetooth,84161,149700,56.2,06/2000,CO
Horsetooth,80752,149700,53.9,07/2000,CO
Horsetooth,60521,149700,40.4,08/2000,CO
Horsetooth,23494,149700,15.7,09/2000,CO
Horsetooth,17464,149700,11.7,10/2000,CO
Horsetooth,5185,149700,3.5,11/2000,CO
Horsetooth,2063,149700,1.4,12/2000,CO
Horsetooth,9179,149700,6.1,01/2001,CO
Horsetooth,18522,149700,12.4,02/2001,CO
Horsetooth,26857,149700,17.9,03/2001,CO
Horsetooth,38965,149700,26,04/2001,CO
Horsetooth,38249,149700,25.6,05/2001,CO
Horsetooth,38954,149700,26,06/2001,CO
Horsetooth,35443,149700,23.7,07/2001,CO
Horsetooth,30117,149700,20.1,08/2001,CO
Horsetooth,3980,149700,2.7,09/2001,CO
Horsetooth,1185,149700,0.8,10/2001,CO
Horsetooth,3387,149700,2.3,11/2001,CO
Horsetooth,5596,149700,3.7,12/2001,CO
Horsetooth,9179,149700,6.1,01/2002,CO
Horsetooth,13913,149700,9.3,02/2002,CO
Horsetooth,20098,149700,13.4,03/2002,CO
Horsetooth,29227,149700,19.5,04/2002,CO
Horsetooth,38389,149700,25.6,05/2002,CO
Horsetooth,36557,149700,24.4,06/2002,CO
Horsetooth,28624,149700,19.1,07/2002,CO
Horsetooth,6493,149700,4.3,08/2002,CO
Horsetooth,3560,149700,2.4,09/2002,CO
Horsetooth,4675,149700,3.1,10/2002,CO
Horsetooth,3456,149700,2.3,11/2002,CO
Horsetooth,8105,149700,5.4,12/2002,CO
Horsetooth,11713,149700,7.8,01/2003,CO
Horsetooth,15751,149700,10.5,02/2003,CO
Horsetooth,21320,149700,14.2,03/2003,CO
Horsetooth,30107,149700,20.1,04/2003,CO
Horsetooth,30815,149700,20.6,05/2003,CO
Horsetooth,33841,149700,22.6,06/2003,CO
Horsetooth,35715,149700,23.9,07/2003,CO
Horsetooth,36844,149700,24.6,08/2003,CO
Horsetooth,39743,149700,26.5,09/2003,CO
Horsetooth,45856,149700,30.6,10/2003,CO
Horsetooth,40805,149700,27.3,11/2003,CO
Horsetooth,57736,149700,38.6,12/2003,CO
Horsetooth,86721,149700,57.9,01/2004,CO
Horsetooth,115096,149700,76.9,02/2004,CO
Horsetooth,124985,149700,83.5,03/2004,CO
Horsetooth,149650,149700,100,04/2004,CO
Horsetooth,148673,149700,99.3,05/2004,CO
Horsetooth,136101,149700,90.9,06/2004,CO
Horsetooth,130918,149700,87.5,07/2004,CO
Horsetooth,123359,149700,82.4,08/2004,CO
Horsetooth,104233,149700,69.6,09/2004,CO
Horsetooth,101096,149700,67.5,10/2004,CO
Horsetooth,72627,149700,48.5,11/2004,CO
Horsetooth,80063,149700,53.5,12/2004,CO
Horsetooth,101801,149700,68,01/2005,CO
Horsetooth,109357,149700,73.1,02/2005,CO
Horsetooth,113091,149700,75.5,03/2005,CO
Horsetooth,122843,149700,82.1,04/2005,CO
Horsetooth,124689,149700,83.3,05/2005,CO
Horsetooth,130918,149700,87.5,06/2005,CO
Horsetooth,144758,149700,96.7,07/2005,CO
Horsetooth,125245,149700,83.7,08/2005,CO
Horsetooth,93416,149700,62.4,09/2005,CO
Horsetooth,78733,149700,52.6,10/2005,CO
Horsetooth,62879,149700,42,11/2005,CO
Horsetooth,61805,149700,41.3,12/2005,CO
Horsetooth,66455,149700,44.4,01/2006,CO
Horsetooth,74260,149700,49.6,02/2006,CO
Horsetooth,97541,149700,65.2,03/2006,CO
Horsetooth,110717,149700,74,04/2006,CO
Horsetooth,119320,149700,79.7,05/2006,CO
Horsetooth,110403,149700,73.7,06/2006,CO
Horsetooth,104812,149700,70,07/2006,CO
Horsetooth,78108,149700,52.2,08/2006,CO
Horsetooth,69215,149700,46.2,09/2006,CO
Horsetooth,63123,149700,42.2,10/2006,CO
Horsetooth,62287,149700,41.6,11/2006,CO
Horsetooth,61671,149700,41.2,12/2006,CO
Horsetooth,81329,149700,54.3,01/2007,CO
Horsetooth,100360,149700,67,02/2007,CO
Horsetooth,105819,149700,70.7,03/2007,CO
Horsetooth,111752,149700,74.7,04/2007,CO
Horsetooth,114847,149700,76.7,05/2007,CO
Horsetooth,116813,149700,78,06/2007,CO
Horsetooth,107400,149700,71.7,07/2007,CO
