reservoir,storage,capacity,pct_capacity,date,state
"Mormon Flat",17441,57852,30.1,1/1/2008,AZ
"Mormon Flat",17515,57852,30.3,1/2/2008,AZ
"Mormon Flat",17554,57852,30.3,1/3/2008,AZ
"Mormon Flat",19221,57852,33.2,1/4/2008,AZ
"Mormon Flat",19435,57852,33.6,1/5/2008,AZ
"Mormon Flat",19500,57852,33.7,1/6/2008,AZ
"Mormon Flat",19577,57852,33.8,1/7/2008,AZ
"Mormon Flat",24390,57852,42.2,1/8/2008,AZ
"Mormon Flat",25797,57852,44.6,1/9/2008,AZ
"Mormon Flat",27243,57852,47.1,1/10/2008,AZ
"Mormon Flat",27894,57852,48.2,1/11/2008,AZ
"Mormon Flat",30200,57852,52.2,1/12/2008,AZ
"Mormon Flat",30874,57852,53.4,1/13/2008,AZ
"Mormon Flat",31334,57852,54.2,1/14/2008,AZ
"Mormon Flat",32972,57852,57,1/15/2008,AZ
"Mormon Flat",34106,57852,59,1/16/2008,AZ
"Mormon Flat",36190,57852,62.6,1/17/2008,AZ
"Mormon Flat",38177,57852,66,1/18/2008,AZ
"Mormon Flat",39116,57852,67.6,1/19/2008,AZ
"Mormon Flat",39490,57852,68.3,1/20/2008,AZ
"Mormon Flat",39506,57852,68.3,1/21/2008,AZ
"Mormon Flat",40454,57852,69.9,1/22/2008,AZ
"Mormon Flat",41620,57852,71.9,1/23/2008,AZ
"Mormon Flat",42871,57852,74.1,1/24/2008,AZ
"Mormon Flat",44236,57852,76.5,1/25/2008,AZ
"Mormon Flat",44074,57852,76.2,1/26/2008,AZ
"Mormon Flat",44091,57852,76.2,1/27/2008,AZ
"Mormon Flat",52676,57852,91.1,1/28/2008,AZ
"Mormon Flat",54293,57852,93.8,1/29/2008,AZ
"Mormon Flat",55047,57852,95.2,1/30/2008,AZ
"Mormon Flat",56114,57852,97,1/31/2008,AZ
"Mormon Flat",56811,57852,98.2,2/1/2008,AZ
"Mormon Flat",55019,57852,95.1,2/2/2008,AZ
"Mormon Flat",53617,57852,92.7,2/3/2008,AZ
"Mormon Flat",52805,57852,91.3,2/4/2008,AZ
"Mormon Flat",54637,57852,94.4,2/5/2008,AZ
"Mormon Flat",55103,57852,95.2,2/6/2008,AZ
"Mormon Flat",54590,57852,94.4,2/7/2008,AZ
