swe,temp_avg,year,month,day,state,elevation,station_id
9.9,22,2000,01,01,MT,6,307
10.3,16,2000,01,02,MT,6,307
10.5,14,2000,01,03,MT,6,307
10.7,24,2000,01,04,MT,6,307
11.7,19,2000,01,05,MT,6,307
12.0,20,2000,01,06,MT,6,307
12.1,23,2000,01,07,MT,6,307
12.4,24,2000,01,08,MT,6,307
13.0,18,2000,01,09,MT,6,307
13.7,12,2000,01,10,MT,6,307
13.8,14,2000,01,11,MT,6,307
14.0,15,2000,01,12,MT,6,307
14.6,18,2000,01,13,MT,6,307
14.9,28,2000,01,14,MT,6,307
16.0,19,2000,01,15,MT,6,307
16.2,25,2000,01,16,MT,6,307
16.7,20,2000,01,17,MT,6,307
16.9,22,2000,01,18,MT,6,307
16.9,18,2000,01,19,MT,6,307
16.9,26,2000,01,20,MT,6,307
17.0,23,2000,01,21,MT,6,307
17.4,21,2000,01,22,MT,6,307
17.6,19,2000,01,23,MT,6,307
17.6,21,2000,01,24,MT,6,307
17.7,26,2000,01,25,MT,6,307
17.7,22,2000,01,26,MT,6,307
17.9,19,2000,01,27,MT,6,307
18.1,16,2000,01,28,MT,6,307
18.1,17,2000,01,29,MT,6,307
18.1,25,2000,01,30,MT,6,307
18.1,21,2000,01,31,MT,6,307
18.2,29,2000,02,01,MT,6,307
19.3,27,2000,02,02,MT,6,307
20.1,18,2000,02,03,MT,6,307
20.2,24,2000,02,04,MT,6,307
20.3,28,2000,02,05,MT,6,307
20.4,30,2000,02,06,MT,6,307
20.5,33,2000,02,07,MT,6,307
20.5,33,2000,02,08,MT,6,307
20.6,25,2000,02,09,MT,6,307
20.8,9,2000,02,10,MT,6,307
20.9,17,2000,02,11,MT,6,307
20.9,11,2000,02,12,MT,6,307
21.0,17,2000,02,13,MT,6,307
21.1,15,2000,02,14,MT,6,307
21.4,20,2000,02,15,MT,6,307
22.2,18,2000,02,16,MT,6,307
22.2,16,2000,02,17,MT,6,307
22.2,16,2000,02,18,MT,6,307
22.2,21,2000,02,19,MT,6,307
22.3,30,2000,02,20,MT,6,307
22.3,34,2000,02,21,MT,6,307
22.3,36,2000,02,22,MT,6,307
22.3,32,2000,02,23,MT,6,307
22.4,26,2000,02,24,MT,6,307
22.9,20,2000,02,25,MT,6,307
23.0,23,2000,02,26,MT,6,307
23.1,32,2000,02,27,MT,6,307
23.3,28,2000,02,28,MT,6,307
23.5,30,2000,02,29,MT,6,307
23.5,28,2000,03,01,MT,6,307
23.6,31,2000,03,02,MT,6,307
23.6,32,2000,03,03,MT,6,307
23.7,37,2000,03,04,MT,6,307
23.7,23,2000,03,05,MT,6,307
23.9,26,2000,03,06,MT,6,307
24.0,25,2000,03,07,MT,6,307
24.1,16,2000,03,08,MT,6,307
24.3,24,2000,03,09,MT,6,307
24.3,25,2000,03,10,MT,6,307
24.4,25,2000,03,11,MT,6,307
24.6,23,2000,03,12,MT,6,307
24.7,24,2000,03,13,MT,6,307
24.9,25,2000,03,14,MT,6,307
25.5,23,2000,03,15,MT,6,307
25.6,26,2000,03,16,MT,6,307
25.8,22,2000,03,17,MT,6,307
