swe,temp_avg,year,month,day,state,elevation,station_id
4.8,26,2017,01,01,NM,10,1173
5.0,24,2017,01,02,NM,10,1173
5.1,24,2017,01,03,NM,10,1173
5.1,27,2017,01,04,NM,10,1173
5.2,29,2017,01,05,NM,10,1173
6.0,15,2017,01,06,NM,10,1173
6.0,24,2017,01,07,NM,10,1173
6.0,34,2017,01,08,NM,10,1173
6.2,35,2017,01,09,NM,10,1173
6.2,30,2017,01,10,NM,10,1173
6.2,31,2017,01,11,NM,10,1173
6.2,31,2017,01,12,NM,10,1173
6.2,34,2017,01,13,NM,10,1173
6.2,35,2017,01,14,NM,10,1173
6.3,31,2017,01,15,NM,10,1173
7.5,28,2017,01,16,NM,10,1173
7.5,26,2017,01,17,NM,10,1173
7.5,24,2017,01,18,NM,10,1173
7.4,25,2017,01,19,NM,10,1173
7.5,21,2017,01,20,NM,10,1173
8.0,22,2017,01,21,NM,10,1173
8.9,21,2017,01,22,NM,10,1173
9.0,26,2017,01,23,NM,10,1173
9.6,16,2017,01,24,NM,10,1173
10.0,10,2017,01,25,NM,10,1173
9.9,8,2017,01,26,NM,10,1173
9.8,9,2017,01,27,NM,10,1173
9.8,22,2017,01,28,NM,10,1173
10.0,29,2017,01,29,NM,10,1173
10.1,33,2017,01,30,NM,10,1173
10.1,34,2017,01,31,NM,10,1173
10.1,36,2017,02,01,NM,10,1173
10.1,34,2017,02,02,NM,10,1173
10.0,33,2017,02,03,NM,10,1173
9.9,33,2017,02,04,NM,10,1173
9.8,37,2017,02,05,NM,10,1173
9.8,30,2017,02,06,NM,10,1173
9.8,32,2017,02,07,NM,10,1173
9.8,36,2017,02,08,NM,10,1173
9.7,41,2017,02,09,NM,10,1173
9.5,44,2017,02,10,NM,10,1173
9.4,41,2017,02,11,NM,10,1173
9.4,31,2017,02,12,NM,10,1173
9.4,28,2017,02,13,NM,10,1173
9.4,27,2017,02,14,NM,10,1173
9.4,30,2017,02,15,NM,10,1173
9.4,36,2017,02,16,NM,10,1173
9.4,33,2017,02,17,NM,10,1173
9.4,35,2017,02,18,NM,10,1173
9.4,29,2017,02,19,NM,10,1173
9.6,31,2017,02,20,NM,10,1173
9.8,38,2017,02,21,NM,10,1173
9.7,36,2017,02,22,NM,10,1173
9.7,25,2017,02,23,NM,10,1173
9.7,16,2017,02,24,NM,10,1173
9.7,20,2017,02,25,NM,10,1173
9.7,20,2017,02,26,NM,10,1173
9.7,26,2017,02,27,NM,10,1173
9.7,24,2017,02,28,NM,10,1173
10.3,21,2017,03,01,NM,10,1173
10.5,29,2017,03,02,NM,10,1173
10.7,33,2017,03,03,NM,10,1173
10.7,37,2017,03,04,NM,10,1173
11.0,36,2017,03,05,NM,10,1173
11.1,25,2017,03,06,NM,10,1173
11.1,28,2017,03,07,NM,10,1173
11.1,38,2017,03,08,NM,10,1173
10.2,42,2017,03,09,NM,10,1173
9.4,44,2017,03,10,NM,10,1173
8.7,42,2017,03,11,NM,10,1173
8.3,39,2017,03,12,NM,10,1173
8.3,41,2017,03,13,NM,10,1173
7.7,43,2017,03,14,NM,10,1173
7.1,46,2017,03,15,NM,10,1173
6.2,45,2017,03,16,NM,10,1173
5.6,46,2017,03,17,NM,10,1173
5.1,48,2017,03,18,NM,10,1173
4.3,47,2017,03,19,NM,10,1173
3.5,47,2017,03,20,NM,10,1173
3.0,47,2017,03,21,NM,10,1173
2.3,47,2017,03,22,NM,10,1173
1.4,34,2017,03,23,NM,10,1173
1.9,33,2017,03,24,NM,10,1173
1.9,38,2017,03,25,NM,10,1173
1.9,33,2017,03,26,NM,10,1173
1.8,36,2017,03,27,NM,10,1173
1.6,30,2017,03,28,NM,10,1173
2.1,33,2017,03,29,NM,10,1173
2.4,40,2017,03,30,NM,10,1173
2.1,33,2017,03,31,NM,10,1173
2.1,26,2017,04,01,NM,10,1173
2.5,31,2017,04,02,NM,10,1173
2.6,33,2017,04,03,NM,10,1173
2.7,24,2017,04,04,NM,10,1173
3.0,32,2017,04,05,NM,10,1173
2.4,42,2017,04,06,NM,10,1173
1.8,45,2017,04,07,NM,10,1173
1.6,43,2017,04,08,NM,10,1173
1.2,36,2017,04,09,NM,10,1173
0.8,37,2017,04,10,NM,10,1173
0.6,43,2017,04,11,NM,10,1173
0.4,24,2017,04,29,NM,10,1173
0.8,32,2017,04,30,NM,10,1173
0.3,34,2018,01,01,NM,10,1173
0.3,31,2018,01,02,NM,10,1173
0.3,35,2018,01,03,NM,10,1173
0.3,35,2018,01,04,NM,10,1173
0.3,36,2018,01,05,NM,10,1173
0.3,36,2018,01,06,NM,10,1173
0.3,30,2018,01,07,NM,10,1173
0.3,40,2018,01,08,NM,10,1173
0.3,39,2018,01,09,NM,10,1173
0.3,29,2018,01,10,NM,10,1173
0.3,24,2018,01,11,NM,10,1173
