swe,temp_avg,year,month,day,state,elevation,station_id
8.1,17,2000,01,01,CO,10,717
8.5,10,2000,01,02,CO,10,717
8.6,-1,2000,01,03,CO,10,717
8.7,10,2000,01,04,CO,10,717
9.1,8,2000,01,05,CO,10,717
9.4,4,2000,01,06,CO,10,717
9.5,11,2000,01,07,CO,10,717
9.6,11,2000,01,08,CO,10,717
10.0,9,2000,01,09,CO,10,717
10.6,16,2000,01,10,CO,10,717
10.9,24,2000,01,11,CO,10,717
11.0,19,2000,01,12,CO,10,717
11.0,22,2000,01,13,CO,10,717
11.0,27,2000,01,14,CO,10,717
11.1,30,2000,01,15,CO,10,717
11.2,29,2000,01,16,CO,10,717
11.6,28,2000,01,17,CO,10,717
11.8,29,2000,01,18,CO,10,717
12.9,24,2000,01,19,CO,10,717
13.0,25,2000,01,20,CO,10,717
13.1,22,2000,01,21,CO,10,717
13.6,15,2000,01,22,CO,10,717
13.9,11,2000,01,23,CO,10,717
14.1,18,2000,01,24,CO,10,717
14.5,24,2000,01,25,CO,10,717
15.4,22,2000,01,26,CO,10,717
15.4,8,2000,01,27,CO,10,717
15.4,3,2000,01,28,CO,10,717
15.4,4,2000,01,29,CO,10,717
15.4,7,2000,01,30,CO,10,717
15.4,13,2000,01,31,CO,10,717
15.4,15,2000,02,01,CO,10,717
15.4,26,2000,02,02,CO,10,717
15.5,26,2000,02,03,CO,10,717
15.5,25,2000,02,04,CO,10,717
15.5,22,2000,02,05,CO,10,717
15.5,23,2000,02,06,CO,10,717
15.5,23,2000,02,07,CO,10,717
15.5,27,2000,02,08,CO,10,717
15.7,24,2000,02,09,CO,10,717
16.0,24,2000,02,10,CO,10,717
16.5,21,2000,02,11,CO,10,717
17.1,20,2000,02,12,CO,10,717
18.1,17,2000,02,13,CO,10,717
18.9,23,2000,02,14,CO,10,717
19.4,20,2000,02,15,CO,10,717
19.4,22,2000,02,16,CO,10,717
20.2,21,2000,02,17,CO,10,717
20.3,17,2000,02,18,CO,10,717
20.3,16,2000,02,19,CO,10,717
20.3,25,2000,02,20,CO,10,717
20.6,29,2000,02,21,CO,10,717
20.6,23,2000,02,22,CO,10,717
20.8,25,2000,02,23,CO,10,717
20.8,21,2000,02,24,CO,10,717
20.8,8,2000,02,25,CO,10,717
20.9,12,2000,02,26,CO,10,717
21.3,28,2000,02,27,CO,10,717
21.3,27,2000,02,28,CO,10,717
21.3,22,2000,02,29,CO,10,717
21.6,25,2000,03,01,CO,10,717
21.6,22,2000,03,02,CO,10,717
21.6,26,2000,03,03,CO,10,717
21.6,31,2000,03,04,CO,10,717
21.6,29,2000,03,05,CO,10,717
21.6,27,2000,03,06,CO,10,717
21.8,24,2000,03,07,CO,10,717
21.8,17,2000,03,08,CO,10,717
22.2,17,2000,03,09,CO,10,717
22.7,14,2000,03,10,CO,10,717
22.7,19,2000,03,11,CO,10,717
23.4,19,2000,03,12,CO,10,717
23.7,24,2000,03,13,CO,10,717
23.6,24,2000,03,14,CO,10,717
24.1,19,2000,03,15,CO,10,717
24.7,23,2000,03,16,CO,10,717
24.7,19,2000,03,17,CO,10,717
24.9,12,2000,03,18,CO,10,717
25.1,23,2000,03,19,CO,10,717
25.1,18,2000,03,20,CO,10,717
25.3,24,2000,03,21,CO,10,717
25.3,30,2000,03,22,CO,10,717
25.8,29,2000,03,23,CO,10,717
25.9,27,2000,03,24,CO,10,717
25.9,32,2000,03,25,CO,10,717
26.2,31,2000,03,26,CO,10,717
26.2,33,2000,03,27,CO,10,717
26.3,29,2000,03,28,CO,10,717
26.3,24,2000,03,29,CO,10,717
26.3,21,2000,03,30,CO,10,717
26.4,17,2000,03,31,CO,10,717
26.4,19,2000,04,01,CO,10,717
26.8,19,2000,04,02,CO,10,717
26.8,20,2000,04,03,CO,10,717
27.1,36,2000,04,04,CO,10,717
27.1,38,2000,04,05,CO,10,717
27.4,37,2000,04,06,CO,10,717
27.4,28,2000,04,07,CO,10,717
27.4,36,2000,04,08,CO,10,717
27.3,39,2000,04,09,CO,10,717
26.3,32,2000,04,10,CO,10,717
26.2,33,2000,04,11,CO,10,717
25.9,38,2000,04,12,CO,10,717
25.6,40,2000,04,13,CO,10,717
25.5,37,2000,04,14,CO,10,717
25.5,26,2000,04,15,CO,10,717
25.4,35,2000,04,16,CO,10,717
25.5,42,2000,04,17,CO,10,717
25.4,31,2000,04,18,CO,10,717
25.2,22,2000,04,19,CO,10,717
25.5,35,2000,04,20,CO,10,717
25.6,40,2000,04,21,CO,10,717
25.7,32,2000,04,22,CO,10,717
25.9,33,2000,04,23,CO,10,717
26.2,27,2000,04,24,CO,10,717
26.2,36,2000,04,25,CO,10,717
26.5,43,2000,04,26,CO,10,717
26.1,46,2000,04,27,CO,10,717
25.6,47,2000,04,28,CO,10,717
24.9,38,2000,04,29,CO,10,717
24.1,29,2000,04,30,CO,10,717
24.1,40,2000,05,01,CO,10,717
23.9,48,2000,05,02,CO,10,717
23.4,48,2000,05,03,CO,10,717
22.3,50,2000,05,04,CO,10,717
21.3,50,2000,05,05,CO,10,717
20.3,47,2000,05,06,CO,10,717
19.4,38,2000,05,07,CO,10,717
19.2,29,2000,05,08,CO,10,717
19.6,34,2000,05,09,CO,10,717
19.7,46,2000,05,10,CO,10,717
19.1,24,2000,05,11,CO,10,717
18.9,18,2000,05,12,CO,10,717
19.1,32,2000,05,13,CO,10,717
19.1,41,2000,05,14,CO,10,717
18.4,45,2000,05,15,CO,10,717
17.8,46,2000,05,16,CO,10,717
16.7,28,2000,05,17,CO,10,717
16.8,31,2000,05,18,CO,10,717
16.9,38,2000,05,19,CO,10,717
16.6,41,2000,05,20,CO,10,717
15.8,44,2000,05,21,CO,10,717
14.9,48,2000,05,22,CO,10,717
13.7,52,2000,05,23,CO,10,717
12.1,42,2000,05,24,CO,10,717
11.5,41,2000,05,25,CO,10,717
10.7,34,2000,05,26,CO,10,717
10.7,42,2000,05,27,CO,10,717
9.7,51,2000,05,28,CO,10,717
8.2,55,2000,05,29,CO,10,717
6.4,56,2000,05,30,CO,10,717
4.9,52,2000,05,31,CO,10,717
3.2,49,2000,06,01,CO,10,717
1.6,53,2000,06,02,CO,10,717
0.3,54,2000,06,03,CO,10,717
11.5,13,2001,01,01,CO,10,717
11.5,13,2001,01,02,CO,10,717
11.6,20,2001,01,03,CO,10,717
11.6,24,2001,01,04,CO,10,717
11.6,26,2001,01,05,CO,10,717
11.6,24,2001,01,06,CO,10,717
11.6,14,2001,01,07,CO,10,717
11.6,23,2001,01,08,CO,10,717
11.6,23,2001,01,09,CO,10,717
11.6,17,2001,01,10,CO,10,717
11.7,19,2001,01,11,CO,10,717
11.7,23,2001,01,12,CO,10,717
11.7,11,2001,01,13,CO,10,717
12.0,8,2001,01,14,CO,10,717
12.0,7,2001,01,15,CO,10,717
12.0,8,2001,01,16,CO,10,717
12.0,4,2001,01,17,CO,10,717
12.0,10,2001,01,18,CO,10,717
12.0,10,2001,01,19,CO,10,717
12.0,9,2001,01,20,CO,10,717
12.2,13,2001,01,21,CO,10,717
12.3,23,2001,01,22,CO,10,717
12.3,19,2001,01,23,CO,10,717
12.3,21,2001,01,24,CO,10,717
12.4,16,2001,01,25,CO,10,717
