swe,temp_avg,year,month,day,state,elevation,station_id
8.5,15,2015,01,01,CO,10,1187
8.5,13,2015,01,02,CO,10,1187
8.5,13,2015,01,03,CO,10,1187
8.6,14,2015,01,04,CO,10,1187
8.7,25,2015,01,05,CO,10,1187
8.8,30,2015,01,06,CO,10,1187
8.8,27,2015,01,07,CO,10,1187
8.8,27,2015,01,08,CO,10,1187
8.8,25,2015,01,09,CO,10,1187
8.8,25,2015,01,10,CO,10,1187
8.8,25,2015,01,11,CO,10,1187
8.9,24,2015,01,12,CO,10,1187
8.9,23,2015,01,13,CO,10,1187
8.9,19,2015,01,14,CO,10,1187
8.9,23,2015,01,15,CO,10,1187
9.0,26,2015,01,16,CO,10,1187
9.0,19,2015,01,17,CO,10,1187
9.0,26,2015,01,18,CO,10,1187
9.1,26,2015,01,19,CO,10,1187
9.2,16,2015,01,20,CO,10,1187
9.2,10,2015,01,21,CO,10,1187
9.2,8,2015,01,22,CO,10,1187
9.2,17,2015,01,23,CO,10,1187
9.2,20,2015,01,24,CO,10,1187
9.2,25,2015,01,25,CO,10,1187
9.3,34,2015,01,26,CO,10,1187
9.3,37,2015,01,27,CO,10,1187
9.3,27,2015,01,28,CO,10,1187
9.3,29,2015,01,29,CO,10,1187
9.3,29,2015,01,30,CO,10,1187
9.4,24,2015,01,31,CO,10,1187
9.6,13,2015,02,01,CO,10,1187
9.6,21,2015,02,02,CO,10,1187
9.7,27,2015,02,03,CO,10,1187
9.9,27,2015,02,04,CO,10,1187
10.7,27,2015,02,05,CO,10,1187
10.7,32,2015,02,06,CO,10,1187
10.7,33,2015,02,07,CO,10,1187
10.7,32,2015,02,08,CO,10,1187
10.7,33,2015,02,09,CO,10,1187
10.7,26,2015,02,10,CO,10,1187
10.8,24,2015,02,11,CO,10,1187
10.9,26,2015,02,12,CO,10,1187
10.9,30,2015,02,13,CO,10,1187
10.9,34,2015,02,14,CO,10,1187
10.9,25,2015,02,15,CO,10,1187
11.0,12,2015,02,16,CO,10,1187
11.4,10,2015,02,17,CO,10,1187
11.5,20,2015,02,18,CO,10,1187
11.5,27,2015,02,19,CO,10,1187
11.5,21,2015,02,20,CO,10,1187
12.1,16,2015,02,21,CO,10,1187
12.3,14,2015,02,22,CO,10,1187
12.4,19,2015,02,23,CO,10,1187
12.4,20,2015,02,24,CO,10,1187
12.4,17,2015,02,25,CO,10,1187
12.7,11,2015,02,26,CO,10,1187
12.9,11,2015,02,27,CO,10,1187
12.9,18,2015,02,28,CO,10,1187
13.0,22,2015,03,01,CO,10,1187
13.2,30,2015,03,02,CO,10,1187
13.5,18,2015,03,03,CO,10,1187
13.6,4,2015,03,04,CO,10,1187
13.7,12,2015,03,05,CO,10,1187
13.8,22,2015,03,06,CO,10,1187
13.8,29,2015,03,07,CO,10,1187
13.8,29,2015,03,08,CO,10,1187
13.8,27,2015,03,09,CO,10,1187
13.8,30,2015,03,10,CO,10,1187
13.8,34,2015,03,11,CO,10,1187
13.8,33,2015,03,12,CO,10,1187
13.8,30,2015,03,13,CO,10,1187
13.8,33,2015,03,14,CO,10,1187
13.9,42,2015,03,15,CO,10,1187
13.9,42,2015,03,16,CO,10,1187
13.9,42,2015,03,17,CO,10,1187
13.9,37,2015,03,18,CO,10,1187
13.8,29,2015,03,19,CO,10,1187
13.8,33,2015,03,20,CO,10,1187
13.8,37,2015,03,21,CO,10,1187
