swe,temp_avg,year,month,day,state,elevation,station_id
5.8,22,2010,01,01,CO,9,1123
6.0,23,2010,01,02,CO,9,1123
6.2,16,2010,01,03,CO,9,1123
6.2,13,2010,01,04,CO,9,1123
6.3,23,2010,01,05,CO,9,1123
6.6,17,2010,01,06,CO,9,1123
6.6,-4,2010,01,07,CO,9,1123
6.6,-1,2010,01,08,CO,9,1123
6.6,7,2010,01,09,CO,9,1123
6.6,10,2010,01,10,CO,9,1123
6.7,10,2010,01,11,CO,9,1123
6.7,14,2010,01,12,CO,9,1123
6.7,22,2010,01,13,CO,9,1123
6.7,15,2010,01,14,CO,9,1123
6.7,16,2010,01,15,CO,9,1123
6.7,19,2010,01,16,CO,9,1123
6.8,20,2010,01,17,CO,9,1123
6.8,19,2010,01,18,CO,9,1123
6.8,21,2010,01,19,CO,9,1123
6.9,17,2010,01,20,CO,9,1123
7.1,21,2010,01,21,CO,9,1123
7.1,25,2010,01,22,CO,9,1123
7.1,16,2010,01,23,CO,9,1123
7.1,13,2010,01,24,CO,9,1123
7.4,14,2010,01,25,CO,9,1123
7.5,18,2010,01,26,CO,9,1123
7.6,24,2010,01,27,CO,9,1123
7.6,20,2010,01,28,CO,9,1123
7.6,13,2010,01,29,CO,9,1123
7.6,16,2010,01,30,CO,9,1123
7.6,16,2010,01,31,CO,9,1123
7.6,16,2010,02,01,CO,9,1123
7.6,10,2010,02,02,CO,9,1123
7.6,17,2010,02,03,CO,9,1123
7.8,20,2010,02,04,CO,9,1123
7.8,22,2010,02,05,CO,9,1123
7.9,23,2010,02,06,CO,9,1123
8.0,20,2010,02,07,CO,9,1123
8.0,5,2010,02,08,CO,9,1123
8.0,3,2010,02,09,CO,9,1123
8.0,15,2010,02,10,CO,9,1123
8.0,17,2010,02,11,CO,9,1123
8.1,20,2010,02,12,CO,9,1123
8.4,20,2010,02,13,CO,9,1123
8.5,4,2010,02,14,CO,9,1123
8.5,-2,2010,02,15,CO,9,1123
8.5,6,2010,02,16,CO,9,1123
8.6,18,2010,02,17,CO,9,1123
8.8,20,2010,02,18,CO,9,1123
8.9,12,2010,02,19,CO,9,1123
9.0,16,2010,02,20,CO,9,1123
9.3,11,2010,02,21,CO,9,1123
9.4,3,2010,02,22,CO,9,1123
9.4,4,2010,02,23,CO,9,1123
9.4,13,2010,02,24,CO,9,1123
9.5,19,2010,02,25,CO,9,1123
9.5,14,2010,02,26,CO,9,1123
9.5,22,2010,02,27,CO,9,1123
9.6,24,2010,02,28,CO,9,1123
9.8,20,2010,03,01,CO,9,1123
9.8,18,2010,03,02,CO,9,1123
9.8,21,2010,03,03,CO,9,1123
9.8,23,2010,03,04,CO,9,1123
9.9,22,2010,03,05,CO,9,1123
10.3,27,2010,03,06,CO,9,1123
10.4,25,2010,03,07,CO,9,1123
10.5,26,2010,03,08,CO,9,1123
10.6,25,2010,03,09,CO,9,1123
10.6,16,2010,03,10,CO,9,1123
10.7,17,2010,03,11,CO,9,1123
10.7,20,2010,03,12,CO,9,1123
10.7,23,2010,03,13,CO,9,1123
10.7,24,2010,03,14,CO,9,1123
10.7,21,2010,03,15,CO,9,1123
10.7,23,2010,03,16,CO,9,1123
10.7,28,2010,03,17,CO,9,1123
10.8,30,2010,03,18,CO,9,1123
10.9,13,2010,03,19,CO,9,1123
10.9,4,2010,03,20,CO,9,1123
10.9,20,2010,03,21,CO,9,1123
11.1,31,2010,03,22,CO,9,1123
11.1,24,2010,03,23,CO,9,1123
11.3,18,2010,03,24,CO,9,1123
11.3,22,2010,03,25,CO,9,1123
11.4,25,2010,03,26,CO,9,1123
11.4,20,2010,03,27,CO,9,1123
11.5,23,2010,03,28,CO,9,1123
11.6,35,2010,03,29,CO,9,1123
11.6,43,2010,03,30,CO,9,1123
11.6,39,2010,03,31,CO,9,1123
11.7,25,2010,04,01,CO,9,1123
11.9,16,2010,04,02,CO,9,1123
11.9,21,2010,04,03,CO,9,1123
12.2,27,2010,04,04,CO,9,1123
12.7,31,2010,04,05,CO,9,1123
13.0,20,2010,04,06,CO,9,1123
13.3,21,2010,04,07,CO,9,1123
13.5,26,2010,04,08,CO,9,1123
13.7,31,2010,04,09,CO,9,1123
13.7,32,2010,04,10,CO,9,1123
13.6,36,2010,04,11,CO,9,1123
13.6,38,2010,04,12,CO,9,1123
