swe,temp_avg,year,month,day,state,elevation,station_id
0.6,30,2000,01,01,WA,3,941
0.9,26,2000,01,02,WA,3,941
1.1,34,2000,01,03,WA,3,941
1.2,33,2000,01,04,WA,3,941
1.2,29,2000,01,05,WA,3,941
1.1,35,2000,01,06,WA,3,941
1.2,38,2000,01,07,WA,3,941
1.1,31,2000,01,08,WA,3,941
1.6,29,2000,01,09,WA,3,941
2.0,28,2000,01,10,WA,3,941
2.7,26,2000,01,11,WA,3,941
3.0,28,2000,01,12,WA,3,941
3.1,33,2000,01,13,WA,3,941
3.1,33,2000,01,14,WA,3,941
3.4,30,2000,01,15,WA,3,941
3.5,36,2000,01,16,WA,3,941
3.4,35,2000,01,17,WA,3,941
3.4,33,2000,01,18,WA,3,941
3.3,38,2000,01,19,WA,3,941
3.4,38,2000,01,20,WA,3,941
3.4,35,2000,01,21,WA,3,941
3.4,33,2000,01,22,WA,3,941
3.5,34,2000,01,23,WA,3,941
3.6,35,2000,01,24,WA,3,941
3.3,36,2000,01,25,WA,3,941
3.5,29,2000,01,26,WA,3,941
3.8,29,2000,01,27,WA,3,941
3.8,40,2000,01,28,WA,3,941
3.9,41,2000,01,29,WA,3,941
3.7,41,2000,01,30,WA,3,941
3.7,39,2000,01,31,WA,3,941
3.7,38,2000,02,01,WA,3,941
2.9,35,2000,02,02,WA,3,941
2.8,46,2000,02,03,WA,3,941
2.7,41,2000,02,04,WA,3,941
2.7,44,2000,02,05,WA,3,941
2.4,44,2000,02,06,WA,3,941
1.9,50,2000,02,07,WA,3,941
1.1,40,2000,02,08,WA,3,941
0.5,33,2000,02,09,WA,3,941
0.4,36,2000,02,10,WA,3,941
0.4,33,2000,02,11,WA,3,941
0.4,30,2000,02,12,WA,3,941
0.6,31,2000,02,13,WA,3,941
0.6,33,2000,02,14,WA,3,941
1.0,32,2000,02,15,WA,3,941
1.1,35,2000,02,16,WA,3,941
1.1,35,2000,02,17,WA,3,941
1.1,36,2000,02,18,WA,3,941
1.2,44,2000,02,19,WA,3,941
1.1,46,2000,02,20,WA,3,941
0.7,42,2000,02,21,WA,3,941
0.4,38,2000,02,22,WA,3,941
0.5,32,2000,02,23,WA,3,941
0.4,31,2000,02,24,WA,3,941
0.3,33,2000,02,25,WA,3,941
0.6,38,2000,02,26,WA,3,941
0.3,40,2000,02,27,WA,3,941
0.2,36,2000,02,28,WA,3,941
0.4,34,2000,03,17,WA,3,941
0.2,37,2000,03,18,WA,3,941
0.4,30,2000,03,19,WA,3,941
0.6,34,2000,03,20,WA,3,941
0.2,41,2000,03,21,WA,3,941
0.1,40,2000,03,22,WA,3,941
0.5,31,2000,03,28,WA,3,941
0.6,33,2000,03,29,WA,3,941
0.3,39,2000,03,30,WA,3,941
0.1,45,2000,03,31,WA,3,941
0.3,33,2000,04,05,WA,3,941
0.3,32,2000,04,06,WA,3,941
0.9,43,2000,04,07,WA,3,941
0.3,51,2000,04,08,WA,3,941
0.1,39,2000,04,09,WA,3,941
0.4,28,2001,01,14,WA,3,941
0.4,28,2001,01,15,WA,3,941
0.3,32,2001,01,16,WA,3,941
0.4,38,2001,01,17,WA,3,941
0.4,43,2001,01,18,WA,3,941
0.1,35,2001,01,19,WA,3,941
0.1,40,2001,01,21,WA,3,941
0.1,43,2001,01,23,WA,3,941
0.1,34,2001,01,25,WA,3,941
0.1,36,2001,01,26,WA,3,941
0.2,44,2001,01,28,WA,3,941
0.4,30,2001,01,29,WA,3,941
0.3,31,2001,01,30,WA,3,941
1.2,36,2001,01,31,WA,3,941
0.1,29,2001,04,02,WA,3,941
0.3,31,2001,04,03,WA,3,941
0.1,36,2001,04,04,WA,3,941
0.1,29,2001,04,07,WA,3,941
0.1,32,2001,04,08,WA,3,941
0.1,32,2001,04,10,WA,3,941
1.0,35,2001,04,11,WA,3,941
0.8,32,2001,04,12,WA,3,941
0.7,31,2001,04,13,WA,3,941
0.8,35,2001,04,14,WA,3,941
0.3,46,2001,04,15,WA,3,941
0.3,39,2001,05,02,WA,3,941
1.1,50,2002,01,01,WA,3,941
0.5,29,2002,01,19,WA,3,941
1.0,31,2002,01,20,WA,3,941
2.0,26,2002,01,21,WA,3,941
2.2,26,2002,01,22,WA,3,941
2.7,30,2002,01,23,WA,3,941
2.9,36,2002,01,24,WA,3,941
2.9,31,2002,01,25,WA,3,941
3.3,25,2002,01,26,WA,3,941
3.4,25,2002,01,27,WA,3,941
3.4,23,2002,01,28,WA,3,941
3.3,23,2002,01,29,WA,3,941
3.6,30,2002,01,30,WA,3,941
4.6,33,2002,01,31,WA,3,941
4.8,31,2002,02,01,WA,3,941
4.8,37,2002,02,02,WA,3,941
4.7,34,2002,02,03,WA,3,941
4.9,43,2002,02,04,WA,3,941
4.8,42,2002,02,05,WA,3,941
4.9,37,2002,02,06,WA,3,941
4.9,32,2002,02,07,WA,3,941
6.2,30,2002,02,08,WA,3,941
6.8,37,2002,02,09,WA,3,941
6.8,42,2002,02,10,WA,3,941
6.9,28,2002,02,11,WA,3,941
7.0,38,2002,02,12,WA,3,941
7.0,33,2002,02,13,WA,3,941
7.0,37,2002,02,14,WA,3,941
7.0,46,2002,02,15,WA,3,941
6.8,38,2002,02,16,WA,3,941
6.8,35,2002,02,17,WA,3,941
6.9,39,2002,02,18,WA,3,941
6.6,35,2002,02,19,WA,3,941
6.4,37,2002,02,20,WA,3,941
6.4,47,2002,02,21,WA,3,941
4.2,47,2002,02,22,WA,3,941
2.8,37,2002,02,23,WA,3,941
2.6,27,2002,02,24,WA,3,941
2.5,32,2002,02,25,WA,3,941
2.7,33,2002,02,26,WA,3,941
2.7,33,2002,02,27,WA,3,941
2.5,30,2002,02,28,WA,3,941
2.8,30,2002,03,01,WA,3,941
2.6,36,2002,03,02,WA,3,941
2.6,44,2002,03,03,WA,3,941
2.3,43,2002,03,04,WA,3,941
2.0,32,2002,03,05,WA,3,941
2.1,26,2002,03,06,WA,3,941
2.4,22,2002,03,07,WA,3,941
2.5,23,2002,03,08,WA,3,941
2.7,35,2002,03,09,WA,3,941
2.8,37,2002,03,10,WA,3,941
2.8,37,2002,03,11,WA,3,941
2.3,32,2002,03,12,WA,3,941
2.5,30,2002,03,13,WA,3,941
3.1,29,2002,03,14,WA,3,941
4.0,28,2002,03,15,WA,3,941
4.4,26,2002,03,16,WA,3,941
4.9,23,2002,03,17,WA,3,941
4.9,27,2002,03,18,WA,3,941
5.2,33,2002,03,19,WA,3,941
6.0,36,2002,03,20,WA,3,941
5.8,42,2002,03,21,WA,3,941
5.6,44,2002,03,22,WA,3,941
5.4,40,2002,03,23,WA,3,941
5.2,36,2002,03,24,WA,3,941
5.1,37,2002,03,25,WA,3,941
4.8,37,2002,03,26,WA,3,941
4.8,30,2002,03,27,WA,3,941
4.8,33,2002,03,28,WA,3,941
4.9,34,2002,03,29,WA,3,941
4.8,36,2002,03,30,WA,3,941
4.4,36,2002,03,31,WA,3,941
4.0,36,2002,04,01,WA,3,941
3.6,40,2002,04,02,WA,3,941
3.2,44,2002,04,03,WA,3,941
2.5,52,2002,04,04,WA,3,941
1.6,43,2002,04,05,WA,3,941
1.1,38,2002,04,06,WA,3,941
0.5,35,2002,04,07,WA,3,941
0.7,41,2003,01,01,WA,3,941
0.1,33,2003,02,02,WA,3,941
0.4,31,2003,02,22,WA,3,941
0.5,30,2003,02,23,WA,3,941
0.3,28,2003,02,24,WA,3,941
0.3,36,2003,02,25,WA,3,941
0.4,34,2003,02,26,WA,3,941
0.3,33,2003,02,27,WA,3,941
0.1,32,2003,02,28,WA,3,941
0.5,36,2003,03,01,WA,3,941
0.5,34,2003,03,02,WA,3,941
1.1,31,2003,03,03,WA,3,941
1.0,34,2003,03,04,WA,3,941
1.0,32,2003,03,05,WA,3,941
2.1,29,2003,03,06,WA,3,941
3.2,29,2003,03,07,WA,3,941
4.1,33,2003,03,08,WA,3,941
4.3,40,2003,03,09,WA,3,941
3.9,40,2003,03,10,WA,3,941
3.0,39,2003,03,11,WA,3,941
2.2,45,2003,03,12,WA,3,941
0.4,47,2003,03,13,WA,3,941
0.1,45,2003,03,14,WA,3,941
0.2,32,2003,03,23,WA,3,941
0.1,34,2003,03,24,WA,3,941
0.1,32,2003,03,26,WA,3,941
0.5,34,2003,03,27,WA,3,941
0.3,40,2003,03,28,WA,3,941
0.1,35,2003,04,06,WA,3,941
1.0,26,2004,01,01,WA,3,941
1.3,26,2004,01,02,WA,3,941
1.4,22,2004,01,03,WA,3,941
1.8,15,2004,01,04,WA,3,941
1.7,20,2004,01,05,WA,3,941
1.9,33,2004,01,06,WA,3,941
2.2,40,2004,01,07,WA,3,941
1.5,44,2004,01,08,WA,3,941
0.6,53,2004,01,09,WA,3,941
0.1,40,2004,01,23,WA,3,941
0.1,29,2004,01,24,WA,3,941
0.1,29,2004,01,25,WA,3,941
0.3,32,2004,01,26,WA,3,941
0.6,36,2004,01,27,WA,3,941
0.6,38,2004,01,28,WA,3,941
0.1,43,2004,01,29,WA,3,941
0.4,29,2004,01,31,WA,3,941
0.6,31,2004,02,01,WA,3,941
0.7,36,2004,02,02,WA,3,941
0.7,36,2004,02,03,WA,3,941
0.7,31,2004,02,04,WA,3,941
0.8,36,2004,02,05,WA,3,941
0.8,38,2004,02,06,WA,3,941
0.5,31,2004,02,07,WA,3,941
0.7,30,2004,02,08,WA,3,941
0.6,34,2004,02,09,WA,3,941
0.6,42,2004,02,10,WA,3,941
0.4,48,2004,02,11,WA,3,941
0.9,31,2004,03,04,WA,3,941
1.5,32,2004,03,05,WA,3,941
1.7,35,2004,03,06,WA,3,941
1.6,48,2004,03,07,WA,3,941
0.3,58,2004,03,08,WA,3,941
0.5,35,2005,01,01,WA,3,941
0.5,32,2005,01,02,WA,3,941
0.5,32,2005,01,03,WA,3,941
0.5,31,2005,01,04,WA,3,941
0.5,31,2005,01,05,WA,3,941
0.5,33,2005,01,06,WA,3,941
0.7,36,2005,01,07,WA,3,941
0.7,33,2005,01,08,WA,3,941
0.7,32,2005,01,09,WA,3,941
0.8,32,2005,01,10,WA,3,941
0.8,28,2005,01,11,WA,3,941
0.8,32,2005,01,12,WA,3,941
1.3,29,2005,01,13,WA,3,941
1.2,28,2005,01,14,WA,3,941
1.2,36,2005,01,15,WA,3,941
1.4,44,2005,01,16,WA,3,941
0.9,50,2005,01,17,WA,3,941
0.2,53,2005,01,18,WA,3,941
0.1,28,2005,02,14,WA,3,941
0.1,31,2005,02,15,WA,3,941
0.4,38,2005,02,16,WA,3,941
0.2,43,2005,02,17,WA,3,941
0.3,43,2005,02,18,WA,3,941
0.2,36,2005,02,19,WA,3,941
0.6,39,2006,01,12,WA,3,941
0.3,40,2006,01,13,WA,3,941
0.4,35,2006,01,21,WA,3,941
0.5,37,2006,01,22,WA,3,941
0.6,42,2006,01,23,WA,3,941
0.4,54,2006,01,24,WA,3,941
0.5,37,2006,01,29,WA,3,941
0.2,38,2006,01,30,WA,3,941
0.4,34,2006,02,21,WA,3,941
1.1,34,2006,02,22,WA,3,941
1.9,33,2006,02,23,WA,3,941
2.5,29,2006,02,24,WA,3,941
2.5,38,2006,02,25,WA,3,941
2.6,48,2006,02,26,WA,3,941
2.4,43,2006,02,27,WA,3,941
1.5,34,2006,02,28,WA,3,941
1.9,43,2006,03,01,WA,3,941
2.0,38,2006,03,02,WA,3,941
1.9,40,2006,03,03,WA,3,941
1.9,38,2006,03,04,WA,3,941
1.9,43,2006,03,05,WA,3,941
1.7,41,2006,03,06,WA,3,941
1.3,35,2006,03,07,WA,3,941
1.5,32,2006,03,08,WA,3,941
1.9,28,2006,03,09,WA,3,941
2.6,31,2006,03,10,WA,3,941
2.8,31,2006,03,11,WA,3,941
2.7,33,2006,03,12,WA,3,941
2.6,36,2006,03,13,WA,3,941
2.6,37,2006,03,14,WA,3,941
2.5,37,2006,03,15,WA,3,941
2.4,41,2006,03,16,WA,3,941
2.3,36,2006,03,17,WA,3,941
2.4,34,2006,03,18,WA,3,941
2.8,36,2006,03,19,WA,3,941
2.7,40,2006,03,20,WA,3,941
2.5,38,2006,03,21,WA,3,941
2.4,42,2006,03,22,WA,3,941
2.0,50,2006,03,23,WA,3,941
1.0,39,2006,03,24,WA,3,941
0.4,35,2006,03,25,WA,3,941
0.2,44,2007,01,01,WA,3,941
0.4,32,2007,01,06,WA,3,941
0.4,38,2007,01,07,WA,3,941
0.6,37,2007,01,08,WA,3,941
0.5,40,2007,01,09,WA,3,941
0.3,25,2007,01,10,WA,3,941
0.2,21,2007,01,11,WA,3,941
0.1,21,2007,01,13,WA,3,941
0.1,27,2007,01,14,WA,3,941
0.2,36,2007,01,15,WA,3,941
0.7,34,2007,01,16,WA,3,941
0.8,29,2007,01,17,WA,3,941
0.8,35,2007,01,18,WA,3,941
1.0,39,2007,01,19,WA,3,941
