swe,temp_avg,year,month,day,state,elevation,station_id
0.2,31,2004,01,01,NM,9,1048
0.4,33,2004,01,02,NM,9,1048
0.6,32,2004,01,03,NM,9,1048
0.6,28,2004,01,04,NM,9,1048
0.6,34,2004,01,05,NM,9,1048
0.6,38,2004,01,06,NM,9,1048
0.7,38,2004,01,07,NM,9,1048
0.5,39,2004,01,08,NM,9,1048
0.3,38,2004,01,09,NM,9,1048
0.2,37,2004,01,10,NM,9,1048
0.8,34,2004,01,15,NM,9,1048
1.1,32,2004,01,16,NM,9,1048
1.1,27,2004,01,17,NM,9,1048
1.2,30,2004,01,18,NM,9,1048
1.2,32,2004,01,19,NM,9,1048
1.2,28,2004,01,20,NM,9,1048
1.2,28,2004,01,21,NM,9,1048
1.4,29,2004,01,22,NM,9,1048
1.4,34,2004,01,23,NM,9,1048
1.4,29,2004,01,24,NM,9,1048
1.6,24,2004,01,25,NM,9,1048
1.8,17,2004,01,26,NM,9,1048
1.8,26,2004,01,27,NM,9,1048
1.8,30,2004,01,28,NM,9,1048
1.9,31,2004,01,29,NM,9,1048
1.9,35,2004,01,30,NM,9,1048
1.9,29,2004,01,31,NM,9,1048
1.9,23,2004,02,01,NM,9,1048
1.9,29,2004,02,02,NM,9,1048
2.0,28,2004,02,03,NM,9,1048
2.2,19,2004,02,04,NM,9,1048
2.3,19,2004,02,05,NM,9,1048
2.3,21,2004,02,06,NM,9,1048
2.3,30,2004,02,07,NM,9,1048
2.4,28,2004,02,08,NM,9,1048
2.4,29,2004,02,09,NM,9,1048
2.4,30,2004,02,10,NM,9,1048
2.4,28,2004,02,11,NM,9,1048
2.4,25,2004,02,12,NM,9,1048
2.9,18,2004,02,13,NM,9,1048
2.9,31,2004,02,14,NM,9,1048
3.0,35,2004,02,15,NM,9,1048
3.0,36,2004,02,16,NM,9,1048
3.0,44,2004,02,17,NM,9,1048
3.0,46,2004,02,18,NM,9,1048
3.0,32,2004,02,19,NM,9,1048
3.0,35,2004,02,20,NM,9,1048
3.0,31,2004,02,21,NM,9,1048
3.1,33,2004,02,22,NM,9,1048
3.1,28,2004,02,23,NM,9,1048
