swe,temp_avg,year,month,day,state,elevation,station_id
5.4,25,2014,01,01,NM,10,1254
5.4,30,2014,01,02,NM,10,1254
5.4,29,2014,01,03,NM,10,1254
5.4,22,2014,01,04,NM,10,1254
5.4,4,2014,01,05,NM,10,1254
5.4,21,2014,01,06,NM,10,1254
5.4,28,2014,01,07,NM,10,1254
5.4,24,2014,01,08,NM,10,1254
5.4,23,2014,01,09,NM,10,1254
5.4,19,2014,01,10,NM,10,1254
5.4,29,2014,01,11,NM,10,1254
5.4,23,2014,01,12,NM,10,1254
5.4,16,2014,01,13,NM,10,1254
5.4,22,2014,01,14,NM,10,1254
5.4,28,2014,01,15,NM,10,1254
5.4,26,2014,01,16,NM,10,1254
5.4,26,2014,01,17,NM,10,1254
5.4,28,2014,01,18,NM,10,1254
5.4,30,2014,01,19,NM,10,1254
5.4,29,2014,01,20,NM,10,1254
5.4,31,2014,01,21,NM,10,1254
5.4,30,2014,01,22,NM,10,1254
5.4,17,2014,01,23,NM,10,1254
5.4,24,2014,01,24,NM,10,1254
5.4,33,2014,01,25,NM,10,1254
5.4,30,2014,01,26,NM,10,1254
5.4,26,2014,01,27,NM,10,1254
5.4,21,2014,01,28,NM,10,1254
5.4,27,2014,01,29,NM,10,1254
5.4,33,2014,01,30,NM,10,1254
5.4,27,2014,01,31,NM,10,1254
5.4,18,2014,02,01,NM,10,1254
5.4,17,2014,02,02,NM,10,1254
5.4,20,2014,02,03,NM,10,1254
5.6,13,2014,02,04,NM,10,1254
5.8,13,2014,02,05,NM,10,1254
5.8,16,2014,02,06,NM,10,1254
5.8,18,2014,02,07,NM,10,1254
5.9,23,2014,02,08,NM,10,1254
5.9,32,2014,02,09,NM,10,1254
5.9,30,2014,02,10,NM,10,1254
5.9,24,2014,02,11,NM,10,1254
5.9,27,2014,02,12,NM,10,1254
5.9,33,2014,02,13,NM,10,1254
5.9,34,2014,02,14,NM,10,1254
5.9,38,2014,02,15,NM,10,1254
5.9,37,2014,02,16,NM,10,1254
5.9,35,2014,02,17,NM,10,1254
5.9,35,2014,02,18,NM,10,1254
5.9,34,2014,02,19,NM,10,1254
5.9,15,2014,02,20,NM,10,1254
5.9,23,2014,02,21,NM,10,1254
5.9,28,2014,02,22,NM,10,1254
5.9,31,2014,02,23,NM,10,1254
5.9,33,2014,02,24,NM,10,1254
5.9,34,2014,02,25,NM,10,1254
5.9,32,2014,02,26,NM,10,1254
5.9,29,2014,02,27,NM,10,1254
6.0,27,2014,02,28,NM,10,1254
6.1,31,2014,03,01,NM,10,1254
7.1,26,2014,03,02,NM,10,1254
7.4,26,2014,03,03,NM,10,1254
7.4,28,2014,03,04,NM,10,1254
7.7,29,2014,03,05,NM,10,1254
7.7,32,2014,03,06,NM,10,1254
7.7,30,2014,03,07,NM,10,1254
7.8,23,2014,03,08,NM,10,1254
7.8,32,2014,03,09,NM,10,1254
7.9,40,2014,03,10,NM,10,1254
8.0,30,2014,03,11,NM,10,1254
7.9,25,2014,03,12,NM,10,1254
7.9,32,2014,03,13,NM,10,1254
7.9,29,2014,03,14,NM,10,1254
8.0,24,2014,03,15,NM,10,1254
8.1,26,2014,03,16,NM,10,1254
8.2,36,2014,03,17,NM,10,1254
8.3,22,2014,03,18,NM,10,1254
8.2,24,2014,03,19,NM,10,1254
8.2,34,2014,03,20,NM,10,1254
