ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20031125,AZ,0,100,83.61,52.2,30.25,2.03
20031118,AZ,0,100,83.79,52.22,29.07,1.67
20031111,AZ,0,100,92.97,62.8,31.88,1.67
20031104,AZ,0,100,93.33,63.44,31.99,1.42
20031028,AZ,0,100,92.65,62.5,31.95,1.54
20031021,AZ,0,100,93.63,62.99,23.47,1.59
20031014,AZ,0,100,91.42,61.12,25.52,2.08
20031007,AZ,0,100,91.98,64.31,23.71,1.86
20030930,AZ,0,100,91.52,62.43,25.65,3.16
20030923,AZ,0,100,100,69.26,27.45,3.35
20030916,AZ,0,100,100,68.63,27.15,2.91
20030909,AZ,0,100,100,70.23,40.67,5.96
20030902,AZ,0,100,100,81.16,43.86,5.43
20030826,AZ,0,100,99.99,80.56,44.02,5.95
20030819,AZ,0,100,100,80.45,43.42,5.86
20030812,AZ,0,100,100,82.58,50.45,5.68
20030805,AZ,0,100,100,83.42,50.28,6.45
20030729,AZ,0,100,100,94.91,58.02,5.44
20030722,AZ,0,100,100,99.5,61.91,7.09
20030715,AZ,0,100,100,99.28,58.64,4.14
20030708,AZ,0,100,100,96.35,41.17,4.24
20030701,AZ,0,100,100,96.26,33.57,3.94
20030624,AZ,0,100,100,88.16,34.63,4.08
20030617,AZ,0,100,100,87.36,34.29,4.06
20030610,AZ,0,100,100,88.72,33.19,4.11
20030603,AZ,0,100,100,88.41,32.94,0
20030527,AZ,0,100,100,89.07,33.04,0
20030520,AZ,0,100,100,88.8,32.45,0
20030513,AZ,0,100,100,72.03,33.39,0
20030506,AZ,0,100,100,71.52,29.11,0
20030429,AZ,0,100,100,71.4,28.75,0
20030422,AZ,0,100,100,71.08,28.62,0
20030415,AZ,0,100,100,69.28,26.54,0
20030408,AZ,0,100,100,68.41,28.01,0
20030401,AZ,0,100,100,68.95,28.78,0
20030325,AZ,0,100,100,69.54,28.63,0
20030318,AZ,0,100,100,68.91,27.77,0
20030311,AZ,0,100,100,68.43,28.25,0
20030304,AZ,0,100,100,68.67,37.31,0
20030225,AZ,0,100,100,92.14,59.37,6.92
20030218,AZ,0,100,100,91.9,59.83,6.93
20030211,AZ,0,100,100,95.67,62.57,11.83
20030204,AZ,0,100,100,92.52,62.41,12
20030128,AZ,0,100,100,92.7,62.52,11.97
20030121,AZ,0,100,100,92.47,67.07,10.72
20030114,AZ,0,100,100,92.57,68.92,11.73
20030107,AZ,0,100,100,89.84,63.55,11.75
20021231,AZ,0,100,100,89.86,61.55,11.88
20021224,AZ,0,100,100,90.47,60.79,11.7
20021217,AZ,0,100,100,90.88,61.68,11.64
20021210,AZ,0,100,100,90.34,60.64,11.52
20021203,AZ,0,100,100,90.35,59.47,10.37
20021126,AZ,0,100,100,90.23,60.5,11.03
20021119,AZ,0,100,100,90.46,60.62,11.11
20021112,AZ,0,100,100,90.69,60.5,10.93
20021105,AZ,0,100,100,91.76,63.02,13.3
20021029,AZ,0,100,100,91.25,63.31,13.66
20021022,AZ,0,100,100,92.17,61.29,13.48
20021015,AZ,0,100,100,92.21,60.92,12.92
20021008,AZ,0,100,100,92.14,61.03,13.32
20021001,AZ,0,100,100,96.59,59.71,16.26
20020924,AZ,0,100,100,96.63,58.08,17.16
20020917,AZ,0,100,100,97.17,59.24,19
20020910,AZ,0,100,100,98.03,58.68,20.15
20020903,AZ,0,100,100,98.09,66.41,24.54
20020827,AZ,0,100,100,98.06,66.12,24.8
20020820,AZ,0,100,100,97.97,66.41,24.83
20020813,AZ,0,100,100,98.14,66.61,25.22
20020806,AZ,0,100,100,97.92,65.83,24.51
20020730,AZ,0,100,100,100,84.64,31.72
20020723,AZ,0,100,100,100,100,35.77
20020716,AZ,0,100,100,100,100,35.65
20020709,AZ,0,100,100,100,95.96,36.15
20020702,AZ,0,100,100,100,93.27,36.04
20020625,AZ,0,100,100,100,92.92,35.12
20020618,AZ,0,100,100,100,89.92,22.29
20020611,AZ,0,100,100,100,89.43,19.61
20020604,AZ,0,100,100,100,89.1,19.6
20020528,AZ,0,100,100,100,89.27,19.53
20020521,AZ,0,100,100,100,83.65,0
20020514,AZ,0,100,100,100,84.35,0
20020507,AZ,0,100,100,100,39.88,0
20020430,AZ,0,100,100,100,39.11,0
20020423,AZ,0,100,100,84.33,5.54,0
20020416,AZ,0,100,100,82.74,0,0
20020409,AZ,0,100,100,76.14,0,0
20020402,AZ,0,100,100,72,0,0
20020326,AZ,0,100,97.9,41.94,0,0
20020319,AZ,0,100,97.03,2.05,0,0
20020312,AZ,0,100,95.92,0.24,0,0
20020305,AZ,0,100,22.55,0,0,0
20020226,AZ,0,100,22.97,0,0,0
20020219,AZ,11.74,88.26,22.78,0,0,0
20020212,AZ,10.95,89.05,23.09,0,0,0
20020205,AZ,41.26,58.74,2.2,0,0,0
20020129,AZ,49.49,50.51,0,0,0,0
20020122,AZ,49.08,50.92,0,0,0,0
20020115,AZ,57.86,42.14,0,0,0,0
20020108,AZ,100,0,0,0,0,0
20020101,AZ,100,0,0,0,0,0
20011225,AZ,100,0,0,0,0,0
20011218,AZ,100,0,0,0,0,0
20011211,AZ,100,0,0,0,0,0
20011204,AZ,100,0,0,0,0,0
20011127,AZ,100,0,0,0,0,0
20011120,AZ,100,0,0,0,0,0
20011113,AZ,99.96,0.04,0,0,0,0
20011106,AZ,99.96,0.04,0,0,0,0
20011030,AZ,100,0,0,0,0,0
20011023,AZ,100,0,0,0,0,0
20011016,AZ,100,0,0,0,0,0
20011009,AZ,100,0,0,0,0,0
20011002,AZ,100,0,0,0,0,0
20010925,AZ,100,0,0,0,0,0
20010918,AZ,100,0,0,0,0,0
20010911,AZ,100,0,0,0,0,0
20010904,AZ,100,0,0,0,0,0
20010828,AZ,100,0,0,0,0,0
20010821,AZ,100,0,0,0,0,0
20010814,AZ,100,0,0,0,0,0
20010807,AZ,100,0,0,0,0,0
20010731,AZ,100,0,0,0,0,0
20010724,AZ,100,0,0,0,0,0
20010717,AZ,100,0,0,0,0,0
20010710,AZ,100,0,0,0,0,0
20010703,AZ,67.1,32.9,0,0,0,0
20010626,AZ,69.38,30.62,0,0,0,0
20010619,AZ,69.38,30.62,0,0,0,0
20010612,AZ,100,0,0,0,0,0
20010605,AZ,100,0,0,0,0,0
20010529,AZ,100,0,0,0,0,0
20010522,AZ,100,0,0,0,0,0
20010515,AZ,100,0,0,0,0,0
20010508,AZ,100,0,0,0,0,0
20010501,AZ,100,0,0,0,0,0
20010424,AZ,100,0,0,0,0,0
20010417,AZ,100,0,0,0,0,0
20010410,AZ,100,0,0,0,0,0
20010403,AZ,100,0,0,0,0,0
20010327,AZ,100,0,0,0,0,0
20010320,AZ,100,0,0,0,0,0
20010313,AZ,100,0,0,0,0,0
20010306,AZ,100,0,0,0,0,0
20010227,AZ,100,0,0,0,0,0
20010220,AZ,100,0,0,0,0,0
20010213,AZ,100,0,0,0,0,0
20010206,AZ,100,0,0,0,0,0
20010130,AZ,100,0,0,0,0,0
20010123,AZ,100,0,0,0,0,0
20010116,AZ,100,0,0,0,0,0
20010109,AZ,89.62,10.38,0,0,0,0
20010102,AZ,100,0,0,0,0,0
20001226,AZ,100,0,0,0,0,0
20001219,AZ,100,0,0,0,0,0
20001212,AZ,100,0,0,0,0,0
20001205,AZ,100,0,0,0,0,0
20001128,AZ,100,0,0,0,0,0
20001121,AZ,100,0,0,0,0,0
20001114,AZ,100,0,0,0,0,0
20001107,AZ,100,0,0,0,0,0
20001031,AZ,91.44,8.56,0,0,0,0
20001024,AZ,57.18,42.82,8.89,0,0,0
20001017,AZ,28.88,71.12,23.28,1.94,0,0
20001010,AZ,0.27,99.73,32.91,6.64,0,0
20001003,AZ,0.27,99.73,32.99,2.26,0,0
20000926,AZ,13.61,86.39,16.03,2.26,0,0
20000919,AZ,25.16,74.84,8.92,2.26,0,0
20000912,AZ,25.16,74.84,8.92,2.26,0,0
20000905,AZ,25.16,74.84,8.92,2.26,0,0
20000829,AZ,24.8,75.2,26.03,3.93,0,0
20000822,AZ,23.67,76.33,31.05,8.6,0,0
20000815,AZ,19.45,80.55,28.99,9.27,0,0
20000808,AZ,0,100,20.15,0,0,0
20000801,AZ,6.95,93.05,10.12,0,0,0
20000725,AZ,6.95,93.05,8,0,0,0
20000718,AZ,14.27,85.73,0.4,0,0,0
20000711,AZ,50.66,49.34,0.42,0,0,0
20000704,AZ,50.83,49.17,0,0,0,0
20000627,AZ,17.8,82.2,51.92,7.46,0,0
20000620,AZ,17.8,82.2,50.6,6.22,0,0
20000613,AZ,18.51,81.49,50.6,6.22,0,0
20000606,AZ,17.42,82.58,48.64,6.22,0,0
20000530,AZ,22.51,77.49,39.56,6.22,0,0
20000523,AZ,22.49,77.51,32.63,6.22,0,0
20000516,AZ,23.15,76.85,32.63,6.22,0,0
20000509,AZ,49.39,50.61,24.73,0,0,0
20000502,AZ,51.32,48.68,21.65,0,0,0
20000425,AZ,62.82,37.18,10.03,0,0,0
20000418,AZ,59.88,40.12,10.03,0,0,0
20000411,AZ,61.93,38.07,13.56,0,0,0
20000404,AZ,61.97,38.03,13.11,0,0,0
20000328,AZ,58.7,41.3,7.48,0,0,0
20000321,AZ,56.09,43.91,8.02,0,0,0
20000314,AZ,56.09,43.91,8.02,0,0,0
20000307,AZ,23.6,76.4,33.39,0,0,0
20000229,AZ,16.01,83.99,36.67,0,0,0
20000222,AZ,5.1,94.9,37.5,0,0,0
20000215,AZ,0,100,37.5,0,0,0
20000208,AZ,0,100,0,0,0,0
20000201,AZ,0,100,0,0,0,0
20000125,AZ,0,100,0,0,0,0
20000118,AZ,0,100,0,0,0,0
20000111,AZ,0,100,0,0,0,0
20000104,AZ,39.54,60.46,0,0,0,0
20041228,CA,40.46,59.54,28.85,3.98,0,0
20041221,CA,32.23,67.77,29.37,3.98,0,0
20041214,CA,32.23,67.77,29.37,3.98,0,0
20041207,CA,26.62,73.38,29.37,4.84,0,0
20041130,CA,26.46,73.54,30.21,8.64,0,0
20041123,CA,24.23,75.77,31.28,8.3,0,0
20041116,CA,24.23,75.77,31.28,8.3,0,0
20041109,CA,20.84,79.16,31.28,8.3,0,0
20041102,CA,18.41,81.59,31.28,10.42,0,0
20041026,CA,18.23,81.77,40.55,10.42,0,0
20041019,CA,12.21,87.79,55.82,18.25,0,0
20041012,CA,5.41,94.59,61.08,21.1,0,0
20041005,CA,5.41,94.59,61.08,21.1,0,0
20040928,CA,5.41,94.59,61.08,21.1,0,0
20040921,CA,5.26,94.74,61.08,21.1,0,0
20040914,CA,5.35,94.65,61.08,21.1,0,0
20040907,CA,5.2,94.8,61.29,22.45,0,0
20040831,CA,5.1,94.9,61.29,22.45,0,0
20040824,CA,10.63,89.37,60.59,21.79,0,0
20040817,CA,10.62,89.38,60.59,21.79,0,0
20040810,CA,10.62,89.38,60.59,25.3,0,0
20040803,CA,15.64,84.36,52.05,14.97,0,0
20040727,CA,14.81,85.19,52.05,14.97,0,0
20040720,CA,14.81,85.19,52.02,9.89,0,0
20040713,CA,14.81,85.19,52.05,8.32,0,0
20040706,CA,14.81,85.19,52.05,8.32,0,0
20040629,CA,14.64,85.36,50.9,7.57,0,0
20040622,CA,17.95,82.05,50.66,7.57,0,0
20040615,CA,17.67,82.33,50.41,7.67,0,0
20040608,CA,17.67,82.33,50.41,7.67,0,0
20040601,CA,18.39,81.61,50.36,6.66,0,0
20040525,CA,16.9,83.1,48.33,6.96,0,0
20040518,CA,17.07,82.93,46.06,6.96,0,0
20040511,CA,17.07,82.93,46.06,6.96,0,0
20040504,CA,16.81,83.19,46.06,6.96,0,0
20040427,CA,29.21,70.79,22.67,6.96,0,0
20040420,CA,31.64,68.36,19.01,5.78,0,0
20040413,CA,31.64,68.36,19.01,5.78,0,0
20040406,CA,62.08,37.92,16.45,5.43,0,0
20040330,CA,61.85,38.15,17.16,7.94,0,0
20040323,CA,74,26,17.16,7.94,0,0
20040316,CA,74,26,17.16,7.94,0,0
20040309,CA,74,26,17.16,7.94,0,0
20040302,CA,74,26,17.16,7.94,0,0
20040224,CA,70.62,29.38,17.2,7.78,0,0
20040217,CA,67.47,32.53,17.2,7.78,0,0
20040210,CA,67.47,32.53,17.2,7.78,0,0
20040203,CA,67.18,32.82,17.3,7.79,0,0
20040127,CA,67.18,32.82,17.3,7.67,0,0
20040120,CA,66.01,33.99,18.38,7.67,0,0
20040113,CA,65.27,34.73,23.23,9.51,0,0
20040106,CA,69.55,30.45,20.28,8.05,0,0
20031230,CA,67.34,32.66,20.28,9.47,0,0
20031223,CA,47.84,52.16,32.06,9.8,0.01,0
20031216,CA,48.91,51.09,30.57,9.75,0.02,0
20031209,CA,47.46,52.54,29.64,8.86,0.01,0
20031202,CA,43.73,56.27,30.7,9.84,0,0
20031125,CA,46.19,53.81,30.69,10.91,0,0
20031118,CA,44.56,55.44,32.1,11.56,0.03,0
20031111,CA,45.87,54.13,31.34,10.2,0,0
20031104,CA,29.14,70.86,33.06,11.07,0,0
20031028,CA,6.6,93.4,42.17,11.32,0.02,0
20031021,CA,26.77,73.23,26.49,11.27,0,0
20031014,CA,28.25,71.75,23.96,9.48,0,0
20031007,CA,66.91,33.09,25.28,10.65,0,0
20030930,CA,67.98,32.02,23.86,8.94,0,0
20030923,CA,66.92,33.08,25.47,10.71,0,0
20030916,CA,67.25,32.75,24.9,10.18,0,0
20030909,CA,65.83,34.17,27.52,9.39,0.01,0
20030902,CA,65.32,34.68,30.54,15.26,0,0
20030826,CA,66.8,33.2,24.01,13.44,0.01,0
20030819,CA,66.81,33.19,24.08,12.7,0,0
20030812,CA,63.93,36.07,24.75,8.37,0.01,0
20030805,CA,63.37,36.63,25.72,9.1,0.05,0
20030729,CA,63.9,36.1,24.76,8.43,0.03,0
20030722,CA,62.96,37.04,26.04,8.9,0.01,0
20030715,CA,62.14,37.86,25.28,9.19,0,0
20030708,CA,62.41,37.59,25.72,9.38,0,0
20030701,CA,63.14,36.86,25.06,8.45,0.03,0
20030624,CA,64.7,35.3,25.23,8.28,0.04,0
20030617,CA,63.83,36.17,25.85,8.23,0.1,0
20030610,CA,63.7,36.3,25.72,8.66,0,0
20030603,CA,63.32,36.68,26.16,8.99,0,0
20030527,CA,65.05,34.95,25.13,8.38,0,0
20030520,CA,64.15,35.85,25.01,8.47,0,0
20030513,CA,63.81,36.19,25.47,8.03,0,0
20030506,CA,58.71,41.29,30.12,8.33,0,0
20030429,CA,59.37,40.63,29.46,7.67,0,0
20030422,CA,59.72,40.28,30.85,8.75,0.04,0
20030415,CA,58.56,41.44,29,10.17,0.05,0
20030408,CA,40.13,59.87,32.74,11.39,0.17,0
20030401,CA,39.64,60.36,32.57,11.57,0.21,0
20030325,CA,51.83,48.17,32.1,11.33,0.1,0
20030318,CA,51.5,48.5,32.9,11.55,0.04,0
20030311,CA,45.14,54.86,33.71,21.85,1.2,0
20030304,CA,60.17,39.83,30.65,21.81,1.35,0
20030225,CA,58.1,41.9,34.46,20.61,7.62,0
20030218,CA,57.82,42.18,34.47,20.69,7.93,0
20030211,CA,45.39,54.61,38.83,28.32,14.91,0
20030204,CA,47.36,52.64,31.78,25.8,15.7,0
20030128,CA,51.74,48.26,29.56,25.24,15.67,0
20030121,CA,61.07,38.93,29.7,24.2,17.18,0
20030114,CA,60.71,39.29,30.81,25.39,17.08,0
20030107,CA,58.16,41.84,32.14,25.42,16.93,0
20021231,CA,58.39,41.61,32.23,26.06,17.19,0
20021224,CA,56.56,43.44,33.12,26.29,17.58,0
20021217,CA,42.1,57.9,35.75,29.12,17.18,0
20021210,CA,0,100,51.74,30.89,17.39,0
20021203,CA,5.66,94.34,35.26,28.16,17.35,0
20021126,CA,4.96,95.04,36.15,28.59,20.81,0
20021119,CA,5.55,94.45,35.87,28.21,20.68,0
20021112,CA,5.29,94.71,35.19,28.1,20.41,0
20021105,CA,0,100,75.48,47.2,24.48,0
20021029,CA,0,100,72.23,39.41,24.28,0
20021022,CA,0,100,72.01,39.65,23.89,0
20021015,CA,0,100,70.48,39.6,23.64,0
20021008,CA,0,100,70.73,39.66,23.64,0
20021001,CA,6.12,93.88,51.75,38.19,23.61,0
20020924,CA,5.5,94.5,56.14,39.64,23.98,0
20020917,CA,5.77,94.23,55.61,39.39,23.92,0
20020910,CA,5.1,94.9,55.24,40.45,23.63,0
20020903,CA,5.28,94.72,56.36,39.93,22.95,0
20020827,CA,4.89,95.11,56.24,39.99,24.21,0
20020820,CA,4.99,95.01,56.57,40.31,23.95,0
20020813,CA,4.99,95.01,56.66,40.03,26.32,0
20020806,CA,5.23,94.77,56.22,40.05,26.05,0
20020730,CA,4.99,95.01,55.35,39.71,24.45,0
20020723,CA,5.69,94.31,55.3,37.9,23.07,0
20020716,CA,6.67,93.33,51.55,36.28,23.2,0
20020709,CA,6.55,93.45,53.57,36.09,15.15,0
20020702,CA,7.45,92.55,53.31,35.76,13.67,0
20020625,CA,7.56,92.44,52.99,35.49,13.46,0
20020618,CA,18.01,81.99,48.22,33.2,9.07,0
20020611,CA,17.86,82.14,42.35,27.08,4.09,0
20020604,CA,17.99,82.01,42.05,26.85,3.93,0
20020528,CA,19.89,80.11,41.79,27.18,3.87,0
20020521,CA,53.49,46.51,36.83,26.07,0.45,0
20020514,CA,53.27,46.73,37.31,26.59,0.55,0
20020507,CA,53.54,46.46,37.13,26.21,0.45,0
20020430,CA,53.26,46.74,37.89,26.4,0.45,0
20020423,CA,52.85,47.15,37.98,29.12,0,0
20020416,CA,52.61,47.39,38.23,29.37,0,0
20020409,CA,54.11,45.89,35.6,19.1,0,0
20020402,CA,55.18,44.82,26.77,6.56,0,0
20020326,CA,54.83,45.17,22.32,1.56,0,0
20020319,CA,55.6,44.4,22.3,0,0,0
20020312,CA,53.35,46.65,21.95,0,0,0
20020305,CA,52.91,47.09,0.29,0,0,0
20020226,CA,54.51,45.49,0.17,0,0,0
20020219,CA,54.76,45.24,0.07,0,0,0
20020212,CA,53.96,46.04,0.28,0,0,0
20020205,CA,75.57,24.43,0.16,0,0,0
20020129,CA,87.79,12.21,0.15,0,0,0
20020122,CA,87.24,12.76,0.11,0,0,0
20020115,CA,92.58,7.42,0.27,0,0,0
20020108,CA,92.84,7.16,0.11,0,0,0
20020101,CA,77.42,22.58,11.08,4.92,0,0
20011225,CA,66.53,33.47,18.81,9.92,0,0
20011218,CA,51.45,48.55,30.49,17.9,3.2,0
20011211,CA,48.36,51.64,30.49,20.09,6.77,0
20011204,CA,45.75,54.25,34.41,21.4,7.56,0
20011127,CA,40.93,59.07,45.1,30.64,17.59,0
20011120,CA,29.62,70.38,47.53,30.64,18.22,0
20011113,CA,29.62,70.38,47.53,32.69,18.22,0
20011106,CA,29.62,70.38,47.53,32.69,18.22,0
20011030,CA,29.62,70.38,47.53,32.69,18.22,0
20011023,CA,29.62,70.38,47.53,33.58,18.95,0
20011016,CA,29.62,70.38,47.53,33.58,18.95,0
20011009,CA,33.99,66.01,47.53,33.58,18.95,0
20011002,CA,33.99,66.01,47.53,33.57,18.95,0
20010925,CA,33.99,66.01,47.53,33.58,18.95,0
20010918,CA,33.99,66.01,47.53,33.58,18.95,0
20010911,CA,33.99,66.01,47.53,33.58,18.95,0
20010904,CA,50.28,49.72,35.87,28.25,18.6,0
20010828,CA,50.28,49.72,35.87,28.25,18.6,0
20010821,CA,53,47,32.15,25.19,16.26,0
20010814,CA,54.82,45.18,27.19,19.79,10.31,0
20010807,CA,54.82,45.18,27.19,19.79,9.69,0
20010731,CA,54.82,45.18,27.19,19.79,9.69,0
20010724,CA,54.82,45.18,27.19,19.79,9.69,0
20010717,CA,55.94,44.06,27.19,19.79,9.69,0
20010710,CA,56.08,43.92,26.69,17.04,9.69,0
20010703,CA,42.02,57.98,27.59,18.48,4.72,0
20010626,CA,46.12,53.88,27.59,17.28,0.93,0
20010619,CA,46.48,53.52,25.96,15.87,0.2,0
20010612,CA,49.85,50.15,24.34,8.93,0.05,0
20010605,CA,49.85,50.15,22.39,8.24,0.05,0
20010529,CA,59.65,40.35,17.23,6.1,0.04,0
20010522,CA,59.65,40.35,17.23,3.44,0.05,0
20010515,CA,59.65,40.35,17.23,3.44,0.05,0
20010508,CA,66.5,33.5,14.71,3.44,0.07,0
20010501,CA,66.5,33.5,14.71,3.44,0.58,0
20010424,CA,66.5,33.5,14.71,3.44,0.58,0
20010417,CA,66.5,33.5,14.71,3.44,0.58,0
20010410,CA,74.01,25.99,13.11,3.44,0.58,0
20010403,CA,69.79,30.21,12.93,3.44,0.58,0
20010327,CA,73.4,26.6,4.65,0.08,0,0
20010320,CA,73.4,26.6,4.65,0.08,0,0
20010313,CA,73.11,26.89,2.97,0,0,0
20010306,CA,73.11,26.89,2.97,0,0,0
20010227,CA,73.11,26.89,2.95,0,0,0
20010220,CA,68.1,31.9,2.28,0,0,0
20010213,CA,62.95,37.05,2.68,0,0,0
20010206,CA,63.65,36.35,0,0,0,0
20010130,CA,80.05,19.95,0,0,0,0
20010123,CA,74.23,25.77,0,0,0,0
20010116,CA,85.26,14.74,0,0,0,0
20010109,CA,56.33,43.67,0,0,0,0
20010102,CA,69.13,30.87,0,0,0,0
20001226,CA,100,0,0,0,0,0
20001219,CA,100,0,0,0,0,0
20001212,CA,100,0,0,0,0,0
20001205,CA,100,0,0,0,0,0
20001128,CA,100,0,0,0,0,0
20001121,CA,100,0,0,0,0,0
20001114,CA,100,0,0,0,0,0
20001107,CA,100,0,0,0,0,0
20001031,CA,100,0,0,0,0,0
20001024,CA,88.15,11.85,0,0,0,0
20001017,CA,84.08,15.92,0,0,0,0
20001010,CA,87.3,12.7,0,0,0,0
20001003,CA,87.3,12.7,0,0,0,0
20000926,CA,87.3,12.7,0,0,0,0
20000919,CA,87.82,12.18,0,0,0,0
20000912,CA,87.82,12.18,0,0,0,0
20000905,CA,87.82,12.18,0,0,0,0
20000829,CA,77.21,22.79,0,0,0,0
20000822,CA,75.09,24.91,0.99,0,0,0
20000815,CA,75.09,24.91,1.72,0,0,0
20000808,CA,87.98,12.02,0,0,0,0
20000801,CA,92.39,7.61,0,0,0,0
20000725,CA,92.39,7.61,0,0,0,0
20000718,CA,100,0,0,0,0,0
20000711,CA,100,0,0,0,0,0
20000704,CA,100,0,0,0,0,0
20000627,CA,100,0,0,0,0,0
20000620,CA,100,0,0,0,0,0
20000613,CA,100,0,0,0,0,0
20000606,CA,100,0,0,0,0,0
20000530,CA,100,0,0,0,0,0
20000523,CA,100,0,0,0,0,0
20000516,CA,100,0,0,0,0,0
20000509,CA,100,0,0,0,0,0
20000502,CA,100,0,0,0,0,0
20000425,CA,100,0,0,0,0,0
20000418,CA,95.93,4.07,0,0,0,0
20000411,CA,97.02,2.98,0,0,0,0
20000404,CA,97.02,2.98,0,0,0,0
20000328,CA,97.28,2.72,0,0,0,0
20000321,CA,97.45,2.55,0,0,0,0
20000314,CA,97.45,2.55,0,0,0,0
20000307,CA,90.56,9.44,0.03,0,0,0
20000229,CA,83.71,16.29,0.05,0,0,0
20000222,CA,81.29,18.71,0,0,0,0
20000215,CA,56.39,43.61,0,0,0,0
20000208,CA,55.8,44.2,0,0,0,0
20000201,CA,49.12,50.88,0,0,0,0
20000125,CA,44.03,55.97,0,0,0,0
20000118,CA,27.97,72.03,0,0,0,0
20000111,CA,18.25,81.75,0,0,0,0
20000104,CA,51.83,48.17,0,0,0,0
20041228,CO,23.97,76.03,39.31,8.37,0,0
20041221,CO,23.97,76.03,39.31,8.37,0,0
20041214,CO,23.97,76.03,39.31,8.36,0,0
20041207,CO,23.97,76.03,39.6,8.44,0,0
20041130,CO,23.97,76.03,39.31,8.44,0,0
20041123,CO,22.61,77.39,51.34,13.6,4.94,0
20041116,CO,22.61,77.39,51.34,13.6,4.94,0
20041109,CO,22.61,77.39,51.34,14.48,4.94,0
20041102,CO,22.61,77.39,52.33,15.3,5.34,0
20041026,CO,22.72,77.28,52.33,16.39,5.41,0
20041019,CO,22.72,77.28,52.33,15.56,5.21,0
20041012,CO,21.52,78.48,53.76,15.84,5.21,0
20041005,CO,21.34,78.66,53.79,15.79,5.21,0
20040928,CO,20.52,79.48,54.39,15.85,5.21,0
20040921,CO,15.83,84.17,55.11,15.86,5.21,0
20040914,CO,15.82,84.18,56.75,15.86,5.21,0
20040907,CO,17.57,82.43,56.75,15.86,5.21,0
20040831,CO,17.62,82.38,56.75,17.39,6.89,0
20040824,CO,15.73,84.27,60.79,18,6.89,0
20040817,CO,3.1,96.9,65.26,18.9,6.89,0
20040810,CO,3.1,96.9,67.38,19.69,1.44,0
20040803,CO,0.33,99.67,78.4,28.57,1.44,0
20040727,CO,0.44,99.56,72.9,26.04,1.44,0
20040720,CO,0,100,81.91,43.53,1.38,0
