ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20150317,TX,43.46,56.54,39.93,27.12,14.48,2.97
20150310,TX,42.15,57.85,41.05,25.89,12.76,2.97
20150303,TX,38.78,61.22,43.02,26.89,13.29,3.37
20150224,TX,38.35,61.65,43.39,27.86,14.34,4.46
20150217,TX,39.21,60.79,43.39,27.81,13.92,4.46
20150210,TX,43.3,56.7,39.19,24.71,13.21,4.46
20150203,TX,43.52,56.48,38.57,22.76,11.24,2.82
20150127,TX,41.42,58.58,39.22,23.93,11.24,3.05
20150120,TX,39.8,60.2,40.64,24.74,11.34,3.05
20150113,TX,39.8,60.2,40.34,23.49,11.03,2.9
20150106,TX,38.95,61.05,41.81,24.07,10.72,2.47
20141230,TX,34.37,65.63,44.68,25.73,11.7,3.17
20181030,UT,0,100,99.96,76.1,26.84,3.01
20181023,UT,0,100,99.96,76.13,26.84,3.01
20181016,UT,0,100,99.96,76.13,26.84,3.01
20181009,UT,0,100,99.96,76.33,27.13,3.01
20181002,UT,0,100,99.96,87.58,46.68,7.24
20180925,UT,0,100,99.96,87.58,46.68,7.24
20180918,UT,0,100,99.96,74.69,38.61,7.24
20180911,UT,0,100,99.96,74.69,37.33,7.24
20180904,UT,0,100,99.96,73.48,37.33,7.24
20180828,UT,0,100,99.96,69.89,37.33,7.24
20180821,UT,0,100,99.96,74.18,37.33,7.24
20180814,UT,0,100,99.96,74.18,37.33,7.24
20180807,UT,0,100,99.72,74.18,37.33,7.24
20180731,UT,0,100,99.72,69.93,42.2,7.24
20180724,UT,0,100,92.66,61.01,42.2,7.24
20180717,UT,0,100,92.61,61.01,42.2,7.24
20180710,UT,0,100,92.57,61.01,42.2,7.24
20180703,UT,0,100,92.65,60.95,29.79,7.24
20180626,UT,0,100,92.65,60.95,29.79,7.24
20180619,UT,0,100,92.65,59.75,27.75,4.02
20180612,UT,0,100,92.65,59.75,27.75,4.02
20180605,UT,0,100,92.67,59.75,27.75,4.02
20180529,UT,0,100,92.67,59.75,27.75,4.02
20180522,UT,0,100,92.67,59.75,27.75,4.02
20180515,UT,0,100,90.52,58.29,27.81,4.02
20180508,UT,0,100,90.43,58.29,27.81,4.02
20180501,UT,0,100,90.43,58.46,27.8,3.74
20180424,UT,0,100,90.43,58.46,27.8,3.74
20180417,UT,0,100,91.14,59.11,26.96,3.74
20180410,UT,0,100,91.14,59.11,26.96,2.89
20180403,UT,0,100,91.14,59.11,21.05,0
20180327,UT,0,100,90.96,56.92,19.96,0
20180320,UT,0,100,94.05,56.92,23.42,0
20180313,UT,0,100,94.05,58.9,23.42,0
20180306,UT,0,100,94.07,51.65,15.71,0
20180227,UT,0,100,94.07,51.65,12.72,0
20180220,UT,0,100,94.07,50.89,4.36,0
20180213,UT,0,100,94.08,50.89,0,0
20180206,UT,0,100,93.93,50.94,0,0
20180130,UT,0,100,93.99,47.53,0,0
20180123,UT,2.04,97.96,79.87,31.66,0,0
20180116,UT,2.04,97.96,79.87,31.66,0,0
20180109,UT,9.46,90.54,77.3,26.31,0,0
20180102,UT,9.73,90.27,61.37,19.64,0,0
20171226,UT,9.73,90.27,61.37,16.67,0,0
20171219,UT,9.73,90.27,61.37,16.67,0,0
20171212,UT,15.33,84.67,61.37,0,0,0
20171205,UT,15.33,84.67,53.4,0,0,0
20171128,UT,15.33,84.67,52,0,0,0
20171121,UT,18.84,81.16,17.69,0,0,0
20171114,UT,25.89,74.11,12.48,0,0,0
20171107,UT,30.31,69.69,12.48,0,0,0
20171031,UT,36.07,63.93,12.48,0,0,0
20171024,UT,43.53,56.47,6.97,0,0,0
20171017,UT,48.76,51.24,6.98,0,0,0
20171010,UT,50.09,49.91,6.98,0,0,0
20171003,UT,50.04,49.96,6.93,0,0,0
20170926,UT,50.04,49.96,7.82,0,0,0
20170919,UT,35.52,64.48,7.82,0,0,0
20170912,UT,35.58,64.42,7.82,0,0,0
20170905,UT,35.58,64.42,7.82,0,0,0
20170829,UT,66.74,33.26,6.4,0,0,0
20170822,UT,66.74,33.26,6.4,0,0,0
20170815,UT,69.82,30.18,6.05,0,0,0
20170808,UT,56.13,43.87,6.05,0,0,0
20170801,UT,56.09,43.91,6.05,0,0,0
20170725,UT,39.37,60.63,6.05,0,0,0
20170718,UT,46.26,53.74,6.05,0,0,0
20170711,UT,53.19,46.81,6.05,0,0,0
20170704,UT,61.18,38.82,3.61,0,0,0
20170627,UT,69.97,30.03,0,0,0,0
20170620,UT,69.97,30.03,0,0,0,0
20170613,UT,77.43,22.57,0,0,0,0
20170606,UT,77.43,22.57,0,0,0,0
20170530,UT,83.28,16.72,0,0,0,0
20170523,UT,83.28,16.72,0,0,0,0
20170516,UT,83.11,16.89,0,0,0,0
20170509,UT,87.23,12.77,0,0,0,0
20170502,UT,87.23,12.77,0,0,0,0
20170425,UT,100,0,0,0,0,0
20170418,UT,100,0,0,0,0,0
20170411,UT,100,0,0,0,0,0
20170404,UT,100,0,0,0,0,0
20170328,UT,100,0,0,0,0,0
20170321,UT,100,0,0,0,0,0
20170314,UT,100,0,0,0,0,0
20170307,UT,86.8,13.2,0,0,0,0
20170228,UT,86.8,13.2,0,0,0,0
20170221,UT,86.8,13.2,0,0,0,0
20170214,UT,86.8,13.2,0,0,0,0
20170207,UT,86.8,13.2,0,0,0,0
20170131,UT,64.24,35.76,0,0,0,0
20170124,UT,61.84,38.16,0,0,0,0
20170117,UT,54.91,45.09,0,0,0,0
20170110,UT,54.91,45.09,0,0,0,0
20170103,UT,48.15,51.85,13.25,0,0,0
20161227,UT,35.81,64.19,13.25,0,0,0
20161220,UT,24.68,75.32,14.21,2.18,0,0
20161213,UT,29.1,70.9,14.21,2.45,0,0
20161206,UT,29.49,70.51,14.21,2.45,0,0
20161129,UT,29.49,70.51,14.21,2.45,0,0
20161122,UT,29.49,70.51,14.21,2.45,0,0
20161115,UT,29.49,70.51,14.21,2.45,0,0
20161108,UT,29.49,70.51,14.21,2.45,0,0
20161101,UT,39.87,60.13,14.21,2.45,0,0
20161025,UT,46.26,53.74,14.21,2.45,0,0
20161018,UT,46.26,53.74,14.21,2.45,0,0
20161011,UT,46.21,53.79,14.21,2.45,0,0
20161004,UT,42.52,57.48,14.21,2.45,0,0
20160927,UT,42.08,57.92,14.21,2.45,0,0
20160920,UT,14.81,85.19,17.47,3.86,0,0
20160913,UT,14.81,85.19,20.78,4.14,0,0
20160906,UT,23.39,76.61,17.34,1.11,0,0
20160830,UT,40.58,59.42,5.04,0,0,0
20160823,UT,37.09,62.91,5.67,0,0,0
20160816,UT,44.55,55.45,4.04,0,0,0
20160809,UT,44.55,55.45,4.04,0,0,0
20160802,UT,44.55,55.45,4.04,0,0,0
20160726,UT,44.55,55.45,4.04,0,0,0
20160719,UT,50.41,49.59,0,0,0,0
20160712,UT,50.63,49.37,0,0,0,0
20160705,UT,50.63,49.37,0,0,0,0
20160628,UT,50.63,49.37,0,0,0,0
20160621,UT,53.23,46.77,0,0,0,0
20160614,UT,53.23,46.77,0,0,0,0
20160607,UT,53.23,46.77,0,0,0,0
20160531,UT,53.23,46.77,0,0,0,0
20160524,UT,36.24,63.76,0,0,0,0
20160517,UT,33.72,66.28,0,0,0,0
20160510,UT,33.66,66.34,12.35,0,0,0
20160503,UT,24.08,75.92,12.35,0,0,0
20160426,UT,4.41,95.59,30.09,12.79,0,0
20160419,UT,33.7,66.3,30.09,12.79,0,0
20160412,UT,33.74,66.26,30.09,12.79,0,0
20160405,UT,35,65,30.09,12.79,0,0
20160329,UT,34.19,65.81,30.09,12.79,0,0
20160322,UT,34.22,65.78,30.09,12.79,0,0
20160315,UT,34.21,65.79,30.09,12.79,0,0
20160308,UT,34.21,65.79,30.09,12.79,0,0
20160301,UT,37.16,62.84,30.09,12.79,0,0
20160223,UT,37.26,62.74,30.09,12.79,0,0
20160216,UT,37.26,62.74,30.09,12.79,0,0
20160209,UT,37.26,62.74,30.09,12.79,0,0
20160202,UT,37.26,62.74,30.09,12.79,0,0
20160126,UT,37.25,62.75,29.91,12.73,0,0
20160119,UT,37.25,62.75,29.91,12.73,0,0
20160112,UT,28.17,71.83,37.04,20.98,0,0
20160105,UT,24.82,75.18,50.77,20.98,0,0
20151229,UT,22.68,77.32,53.37,22.34,0,0
20151222,UT,22.67,77.33,53.37,22.34,0,0
20151215,UT,22.61,77.39,53.37,22.52,0,0
20151208,UT,22.52,77.48,53.37,22.52,0,0
20151201,UT,22.52,77.48,53.37,22.52,0,0
20151124,UT,19.9,80.1,53.53,26.16,0,0
20151117,UT,19.9,80.1,53.53,26.16,0,0
20151110,UT,19.9,80.1,53.53,26.18,0,0
20151103,UT,18.56,81.44,53.53,26.18,0,0
20151027,UT,18.56,81.44,55.73,26.18,0,0
20151020,UT,12.06,87.94,59.03,26.18,0,0
20151013,UT,12.59,87.41,61.11,26.82,0,0
20151006,UT,12.59,87.41,61.11,26.82,0,0
20150929,UT,11.92,88.08,63.03,26.82,0,0
20150922,UT,11.92,88.08,63.03,26.82,0,0
20150915,UT,11.92,88.08,63.03,26.82,0,0
20150908,UT,11.92,88.08,63.12,26.82,0,0
20150901,UT,11.92,88.08,63.12,26.82,0,0
20150825,UT,11.92,88.08,63.12,26.82,0,0
20150818,UT,11.92,88.08,63.12,26.82,0,0
20150811,UT,11.92,88.08,63.12,26.82,0,0
20150804,UT,11.92,88.08,65.03,26.82,0,0
20150728,UT,11.92,88.08,65.03,26.82,0,0
20150721,UT,11.92,88.08,65.03,26.82,0,0
20150714,UT,11.92,88.08,65.03,26.82,0,0
20150707,UT,10.07,89.93,65.03,26.82,0,0
20150630,UT,10.07,89.93,65.03,26.84,0,0
20150623,UT,10.07,89.93,65.03,26.84,0,0
20150616,UT,10.07,89.93,65.03,26.84,0,0
20150609,UT,0,100,69.53,31.23,0,0
20150602,UT,0,100,90.63,34.38,9.32,0
20150526,UT,0,100,90.63,34.38,9.32,0
20150519,UT,0,100,99.19,35.73,9.32,0
20150512,UT,0,100,99.19,45.74,9.99,0
20150505,UT,0,100,99.19,45.74,9.99,0
20150428,UT,0,100,99.19,45.74,9.99,0
20150421,UT,0,100,99.19,53.22,9.32,0
20150414,UT,0,100,99.19,53.22,9.32,0
20150407,UT,0,100,99.05,53.22,9.32,0
20150331,UT,0,100,99.05,51.83,9.32,0
20150324,UT,0,100,99.05,35.05,9.32,0
20150317,UT,0,100,95.11,18.68,1.88,0
20150310,UT,0,100,95.11,14.03,1.88,0
20150303,UT,0,100,95.07,13.02,1.88,0
20150224,UT,0,100,95.07,17.85,1.88,0
20150217,UT,4.39,95.61,85.71,12.54,0,0
20150210,UT,4.39,95.61,60.65,12.54,0,0
20150203,UT,6.82,93.18,60.65,12.51,0,0
20150127,UT,6.82,93.18,60.65,12.51,0,0
20150120,UT,18.9,81.1,59.09,12.51,0,0
20150113,UT,18.9,81.1,58.99,12.48,0,0
20150106,UT,18.9,81.1,58.99,12.48,0,0
20141230,UT,18.93,81.07,58.99,12.98,0,0
20181030,WA,8,92,33.51,4.44,0,0
20181023,WA,8,92,39.23,7.2,0,0
20181016,WA,8,92,39.23,7.2,0,0
20181009,WA,8,92,39.23,7.2,0,0
20181002,WA,0,100,46.2,9.33,0,0
20180925,WA,0,100,48.33,9.8,0,0
20180918,WA,0,100,60.16,17.31,0,0
20180911,WA,0,100,60.16,17.26,0,0
20180904,WA,0,100,54.28,17.26,0,0
20180828,WA,0,100,46.44,6.45,0,0
20180821,WA,0,100,46.44,6.45,0,0
20180814,WA,0,100,46.44,6.45,0,0
20180807,WA,0,100,46.44,6.45,0,0
20180731,WA,0,100,29.9,5.82,0,0
20180724,WA,2.81,97.19,28.6,5.82,0,0
20180717,WA,8.13,91.87,25.96,0,0,0
20180710,WA,33.14,66.86,17.29,0,0,0
20180703,WA,42.64,57.36,11.98,0,0,0
20180626,WA,42.81,57.19,11.98,0,0,0
20180619,WA,49.1,50.9,0,0,0,0
20180612,WA,50.36,49.64,0,0,0,0
20180605,WA,72.86,27.14,0,0,0,0
20180529,WA,99.84,0.16,0,0,0,0
20180522,WA,99.84,0.16,0,0,0,0
20180515,WA,99.83,0.17,0,0,0,0
20180508,WA,99.83,0.17,0,0,0,0
20180501,WA,99.89,0.11,0,0,0,0
20180424,WA,99.89,0.11,0,0,0,0
20180417,WA,99.89,0.11,0,0,0,0
20180410,WA,99.85,0.15,0,0,0,0
20180403,WA,99.85,0.15,0,0,0,0
20180327,WA,99.85,0.15,0,0,0,0
20180320,WA,88.28,11.72,0,0,0,0
20180313,WA,88.28,11.72,0,0,0,0
20180306,WA,88.28,11.72,0,0,0,0
20180227,WA,91.67,8.33,0,0,0,0
20180220,WA,91.67,8.33,0,0,0,0
20180213,WA,91.67,8.33,0,0,0,0
20180206,WA,93.56,6.44,0,0,0,0
20180130,WA,90.52,9.48,0,0,0,0
20180123,WA,90.52,9.48,0,0,0,0
20180116,WA,90.52,9.48,0,0,0,0
20180109,WA,100,0,0,0,0,0
20180102,WA,100,0,0,0,0,0
20171226,WA,100,0,0,0,0,0
20171219,WA,100,0,0,0,0,0
20171212,WA,100,0,0,0,0,0
20171205,WA,100,0,0,0,0,0
20171128,WA,100,0,0,0,0,0
20171121,WA,100,0,0,0,0,0
20171114,WA,78.99,21.01,0,0,0,0
20171107,WA,57.82,42.18,7.22,0,0,0
20171031,WA,16.9,83.1,14.8,0,0,0
20171024,WA,16.9,83.1,14.8,0,0,0
20171017,WA,5.01,94.99,56.46,0,0,0
20171010,WA,4.97,95.03,63.66,0,0,0
20171003,WA,4.97,95.03,63.66,0,0,0
20170926,WA,4.97,95.03,63.66,0,0,0
20170919,WA,0,100,63.87,0,0,0
20170912,WA,0,100,77.98,0,0,0
20170905,WA,0,100,55.56,0,0,0
20170829,WA,0,100,1.86,0,0,0
20170822,WA,14.75,85.25,1.86,0,0,0
20170815,WA,14.75,85.25,0,0,0,0
20170808,WA,14.75,85.25,0,0,0,0
20170801,WA,51.88,48.12,0,0,0,0
20170725,WA,81.88,18.12,0,0,0,0
20170718,WA,90.41,9.59,0,0,0,0
20170711,WA,100,0,0,0,0,0
20170704,WA,100,0,0,0,0,0
20170627,WA,100,0,0,0,0,0
20170620,WA,100,0,0,0,0,0
20170613,WA,100,0,0,0,0,0
20170606,WA,100,0,0,0,0,0
20170530,WA,100,0,0,0,0,0
20170523,WA,100,0,0,0,0,0
20170516,WA,100,0,0,0,0,0
20170509,WA,100,0,0,0,0,0
20170502,WA,100,0,0,0,0,0
20170425,WA,100,0,0,0,0,0
20170418,WA,100,0,0,0,0,0
20170411,WA,100,0,0,0,0,0
20170404,WA,100,0,0,0,0,0
20170328,WA,100,0,0,0,0,0
20170321,WA,100,0,0,0,0,0
20170314,WA,100,0,0,0,0,0
20170307,WA,100,0,0,0,0,0
20170228,WA,100,0,0,0,0,0
20170221,WA,100,0,0,0,0,0
20170214,WA,100,0,0,0,0,0
20170207,WA,100,0,0,0,0,0
20170131,WA,100,0,0,0,0,0
20170124,WA,100,0,0,0,0,0
20170117,WA,100,0,0,0,0,0
20170110,WA,100,0,0,0,0,0
20170103,WA,100,0,0,0,0,0
20161227,WA,100,0,0,0,0,0
20161220,WA,100,0,0,0,0,0
20161213,WA,100,0,0,0,0,0
20161206,WA,100,0,0,0,0,0
20161129,WA,100,0,0,0,0,0
20161122,WA,100,0,0,0,0,0
20161115,WA,100,0,0,0,0,0
20161108,WA,100,0,0,0,0,0
20161101,WA,100,0,0,0,0,0
20161025,WA,99.92,0.08,0,0,0,0
20161018,WA,92.09,7.91,0.05,0,0,0
20161011,WA,15.54,84.46,5.21,0,0,0
20161004,WA,2.36,97.64,5.21,0,0,0
20160927,WA,0,100,9.45,0,0,0
20160920,WA,0,100,9.45,0,0,0
20160913,WA,0,100,9.45,0,0,0
20160906,WA,0,100,7.88,0,0,0
20160830,WA,0,100,7.88,0,0,0
20160823,WA,0,100,7.88,0,0,0
20160816,WA,0,100,3.69,0,0,0
20160809,WA,0,100,3.69,0,0,0
20160802,WA,0,100,3.63,0,0,0
20160726,WA,0,100,3.63,0,0,0
20160719,WA,0,100,3.63,0,0,0
20160712,WA,0,100,3.63,0,0,0
20160705,WA,0,100,3.63,0,0,0
20160628,WA,0,100,3.63,0,0,0
20160621,WA,1.69,98.31,3.63,0,0,0
20160614,WA,1.69,98.31,3.63,0,0,0
20160607,WA,1.69,98.31,0,0,0,0
20160531,WA,44.39,55.61,0,0,0,0
20160524,WA,73.84,26.16,0,0,0,0
20160517,WA,74.27,25.73,0,0,0,0
20160510,WA,94.49,5.51,0,0,0,0
20160503,WA,94.49,5.51,0,0,0,0
20160426,WA,96.71,3.29,0,0,0,0
20160419,WA,96.71,3.29,0,0,0,0
20160412,WA,96.67,3.33,0,0,0,0
20160405,WA,96.67,3.33,0,0,0,0
20160329,WA,92.48,7.52,0,0,0,0
20160322,WA,89.76,10.24,0.41,0,0,0
20160315,WA,89.55,10.45,2.87,0,0,0
20160308,WA,77.93,22.07,2.87,0,0,0
20160301,WA,77.93,22.07,7.63,0,0,0
20160223,WA,77.93,22.07,7.63,0,0,0
20160216,WA,68.37,31.63,7.63,0,0,0
20160209,WA,68.36,31.64,7.63,0,0,0
20160202,WA,68.36,31.64,7.77,0,0,0
20160126,WA,68.38,31.62,7.77,0,0,0
20160119,WA,60.55,39.45,25.1,0,0,0
20160112,WA,60.55,39.45,25.1,0,0,0
20160105,WA,60.44,39.56,25.1,0,0,0
20151229,WA,60.44,39.56,25.67,2.72,0,0
20151222,WA,45.98,54.02,39.75,26.31,0,0
20151215,WA,39.55,60.45,48,34.05,0,0
20151208,WA,34.05,65.95,60.32,48.2,33.88,0
20151201,WA,27.62,72.38,64.49,60.38,44.51,0
20151124,WA,26.42,73.58,64.49,60.44,46.12,0
20151117,WA,0,100,71.98,60.86,48.14,0
20151110,WA,0,100,100,66.21,48.14,0
20151103,WA,0,100,100,71.55,48.14,0
20151027,WA,0,100,100,90.91,67.96,0
20151020,WA,0,100,100,90.91,67.96,0
20151013,WA,0,100,100,90.91,67.96,0
20151006,WA,0,100,100,100,67.96,0
20150929,WA,0,100,100,100,67.96,0
20150922,WA,0,100,100,100,67.96,0
20150915,WA,0,100,100,99.99,67.96,0
20150908,WA,0,100,100,99.99,67.96,0
20150901,WA,0,100,100,99.99,67.96,0
20150825,WA,0,100,100,99.99,84.64,0
20150818,WA,0,100,100,99.99,50.8,0
20150811,WA,0,100,100,99.99,42.51,0
20150804,WA,0,100,100,99.99,31.74,0
20150728,WA,0,100,100,99.99,31.74,0
20150721,WA,0,100,100,98.61,0,0
20150714,WA,0,100,100,98.61,0,0
20150707,WA,0,100,100,86.14,0,0
20150630,WA,0,100,92.52,45.79,0,0
20150623,WA,0,100,90.03,32.35,0,0
20150616,WA,9.77,90.23,63.42,25.78,0,0
20150609,WA,9.77,90.23,59.73,23.76,0,0
20150602,WA,9.77,90.23,51.81,23.76,0,0
20150526,WA,9.77,90.23,51.81,23.76,0,0
20150519,WA,9.77,90.23,51.81,23.74,0,0
20150512,WA,32.49,67.51,51.82,15.49,0,0
20150505,WA,32.49,67.51,51.82,15.49,0,0
20150428,WA,32.95,67.05,48.96,15.2,0,0
20150421,WA,34.63,65.37,45.86,0,0,0
20150414,WA,34.63,65.37,28.13,0,0,0
20150407,WA,34.56,65.44,28.13,0,0,0
20150331,WA,34.56,65.44,28.13,0,0,0
20150324,WA,38.89,61.11,28.13,0,0,0
20150317,WA,38.73,61.27,28.13,0,0,0
20150310,WA,36.96,63.04,28.79,0,0,0
20150303,WA,38.13,61.87,28.78,0,0,0
20150224,WA,38.13,61.87,28.78,0,0,0
20150217,WA,38.13,61.87,16.66,0,0,0
20150210,WA,27.4,72.6,18.37,0,0,0
20150203,WA,26.94,73.06,22.43,5.96,0,0
20150127,WA,26.94,73.06,22.43,5.96,0,0
20150120,WA,47.26,52.74,25.38,10.54,0,0
20150113,WA,47.26,52.74,25.23,10.54,0,0
20150106,WA,51.95,48.05,34.26,12.9,0,0
20141230,WA,51.87,48.13,36.15,14.83,0,0
20181030,WY,60.38,39.62,13.46,3.46,0,0
20181023,WY,60.37,39.63,13.46,3.46,0,0
20181016,WY,60.37,39.63,13.46,3.46,0,0
20181009,WY,60.37,39.63,13.77,3.46,0.01,0
20181002,WY,59.97,40.03,13.77,3.47,0.21,0
20180925,WY,57.11,42.89,13.77,3.47,0.21,0
20180918,WY,66.74,33.26,13.72,3.47,0,0
20180911,WY,73.48,26.52,9.72,3.47,0,0
20180904,WY,73.48,26.52,9.72,3.47,0,0
20180828,WY,73.48,26.52,9.72,3.47,0,0
20180821,WY,72.28,27.72,9.72,3.47,0,0
20180814,WY,77.42,22.58,9.72,3.47,0,0
20180807,WY,79.32,20.68,9.72,3.47,0,0
20180731,WY,79.36,20.64,8.02,2.82,0,0
20180724,WY,79.25,20.75,4.52,0,0,0
20180717,WY,79.25,20.75,4.49,0,0,0
20180710,WY,79.25,20.75,4.47,0,0,0
20180703,WY,84.1,15.9,4.13,0,0,0
20180626,WY,85.67,14.33,2.89,0,0,0
20180619,WY,85.67,14.33,2.89,0,0,0
20180612,WY,85.66,14.34,2.89,0,0,0
20180605,WY,86.35,13.65,2.47,0,0,0
20180529,WY,86.35,13.65,2.47,0,0,0
20180522,WY,86.35,13.65,2.47,0,0,0
20180515,WY,86.26,13.74,2.47,0,0,0
20180508,WY,86.31,13.69,2.46,0,0,0
20180501,WY,86.75,13.25,2.46,0,0,0
20180424,WY,86.75,13.25,2.46,0,0,0
20180417,WY,86.75,13.25,2.51,0,0,0
20180410,WY,86.46,13.54,2.51,0,0,0
20180403,WY,86.07,13.93,3.23,0,0,0
20180327,WY,84.24,15.76,3.19,0,0,0
20180320,WY,84.15,15.85,3.34,0,0,0
20180313,WY,79.87,20.13,3.34,0,0,0
20180306,WY,79.87,20.13,2.93,0,0,0
20180227,WY,79.87,20.13,2.93,0,0,0
20180220,WY,78.56,21.44,2.93,0,0,0
20180213,WY,78.56,21.44,2.93,0,0,0
20180206,WY,70.75,29.25,4.62,0,0,0
20180130,WY,70.64,29.36,3.88,0,0,0
20180123,WY,71.04,28.96,3.88,0,0,0
20180116,WY,71.04,28.96,3.88,0,0,0
20180109,WY,75.18,24.82,3.88,0,0,0
20180102,WY,75.18,24.82,1.73,0,0,0
20171226,WY,75.1,24.9,1.93,0,0,0
20171219,WY,75.1,24.9,1.93,0,0,0
20171212,WY,85.31,14.69,1.93,0,0,0
20171205,WY,85.63,14.37,1.93,0,0,0
20171128,WY,86.56,13.44,1.93,0,0,0
20171121,WY,86.56,13.44,1.93,0,0,0
20171114,WY,86.56,13.44,1.93,0,0,0
20171107,WY,86.56,13.44,1.93,0,0,0
20171031,WY,83.74,16.26,2.24,0,0,0
20171024,WY,83.74,16.26,2.24,0,0,0
20171017,WY,85.74,14.26,2.11,0,0,0
20171010,WY,81.85,18.15,2.11,0,0,0
20171003,WY,81.27,18.73,2.11,0,0,0
20170926,WY,81.27,18.73,2.11,0,0,0
20170919,WY,71.46,28.54,2.11,0,0,0
20170912,WY,66.25,33.75,2.2,0.38,0,0
20170905,WY,66.25,33.75,2.2,0.38,0,0
20170829,WY,75.42,24.58,2.2,0.34,0,0
20170822,WY,85.93,14.07,2.2,0.34,0,0
20170815,WY,85.93,14.07,2.2,0.34,0,0
20170808,WY,81.43,18.57,2.25,0.2,0,0
20170801,WY,74.39,25.61,5.01,1.19,0,0
20170725,WY,74.38,25.62,5.01,1.19,0,0
20170718,WY,76.43,23.57,2.96,1.19,0,0
20170711,WY,76.46,23.54,2.96,1.19,0,0
20170704,WY,79.25,20.75,2.96,0,0,0
20170627,WY,89.71,10.29,2.17,0,0,0
20170620,WY,94.83,5.17,0,0,0,0
20170613,WY,96.01,3.99,0,0,0,0
20170606,WY,92.25,7.75,0,0,0,0
20170530,WY,92.77,7.23,0.12,0,0,0
20170523,WY,93.04,6.96,0.12,0,0,0
20170516,WY,92.01,7.99,0.12,0,0,0
20170509,WY,91.21,8.79,0.12,0,0,0
20170502,WY,91.21,8.79,0.12,0,0,0
20170425,WY,81.49,18.51,7.89,0,0,0
20170418,WY,81.36,18.64,8.2,0,0,0
20170411,WY,85.65,14.35,8.2,0,0,0
20170404,WY,84.9,15.1,9.33,0,0,0
20170328,WY,84.9,15.1,9.41,0,0,0
20170321,WY,84.9,15.1,9.41,0,0,0
20170314,WY,84.9,15.1,9.41,0,0,0
20170307,WY,85.14,14.86,9.33,0,0,0
20170228,WY,85.14,14.86,9.33,0,0,0
20170221,WY,85.14,14.86,9.33,0,0,0
20170214,WY,85.14,14.86,9.33,0,0,0
20170207,WY,85.14,14.86,9.34,0,0,0
20170131,WY,85.14,14.86,9.34,0,0,0
20170124,WY,76.55,23.45,9.34,0.72,0,0
20170117,WY,75.38,24.62,9.34,0.72,0,0
20170110,WY,75.38,24.62,9.34,0.72,0,0
20170103,WY,60.98,39.02,15.58,0.72,0,0
20161227,WY,60.98,39.02,15.58,1.59,0,0
20161220,WY,60.94,39.06,15.58,2.53,0,0
20161213,WY,56.04,43.96,15.58,2.53,0,0
20161206,WY,56.01,43.99,15.58,2.53,0,0
20161129,WY,56.01,43.99,14.11,1.73,0,0
20161122,WY,56.01,43.99,14.11,1.73,0,0
20161115,WY,56.01,43.99,14.11,1.73,0,0
20161108,WY,59.1,40.9,7.78,1.73,0,0
20161101,WY,55.92,44.08,9.47,1.73,0,0
20161025,WY,62.93,37.07,9.47,1.73,0,0
20161018,WY,62.95,37.05,9.23,1.73,0,0
20161011,WY,61.01,38.99,12.66,1.73,0,0
20161004,WY,52.75,47.25,19.64,6.69,0,0
20160927,WY,41.39,58.61,24.4,9.97,0,0
20160920,WY,36.59,63.41,29.72,11.06,0,0
20160913,WY,36.87,63.13,29.55,10.82,0,0
20160906,WY,43.55,56.45,29.95,13.69,0.01,0
20160830,WY,43.63,56.37,29.95,9.06,2.63,0
20160823,WY,42.67,57.33,19.68,9.06,2.63,0
20160816,WY,44.49,55.51,19.83,8.96,3.68,0
20160809,WY,44.49,55.51,20.07,8.96,3.68,0
20160802,WY,42.25,57.75,20.21,8.36,3.68,0
20160726,WY,44.56,55.44,20.74,8.85,4.77,0
20160719,WY,56.68,43.32,16.99,7.81,4.77,0
20160712,WY,66.65,33.35,12.84,4.77,0.82,0
20160705,WY,68.72,31.28,12.84,4.77,0.82,0
20160628,WY,68.74,31.26,12.84,4.77,0.82,0
20160621,WY,70.64,29.36,10.89,3.2,0,0
20160614,WY,72.57,27.43,10.26,0.96,0,0
20160607,WY,76.97,23.03,9.95,0.96,0,0
20160531,WY,80.72,19.28,4.77,0,0,0
20160524,WY,84.46,15.54,4.77,1.04,0,0
20160517,WY,83.47,16.53,4.77,1.04,0,0
20160510,WY,81.36,18.64,5.86,1.73,0,0
20160503,WY,71.53,28.47,6.85,1.73,0,0
20160426,WY,60.4,39.6,6.85,1.73,0,0
20160419,WY,60.77,39.23,6.85,1.73,0,0
20160412,WY,60.95,39.05,6.4,1.73,0,0
20160405,WY,52.74,47.26,6.72,1.73,0,0
20160329,WY,26.34,73.66,13.78,2.15,0,0
20160322,WY,24.2,75.8,13.78,2.15,0,0
20160315,WY,23.93,76.07,13.78,2.15,0,0
20160308,WY,24.15,75.85,13.78,2.15,0,0
20160301,WY,22.96,77.04,13.73,2.15,0,0
20160223,WY,23,77,12.97,1.18,0,0
20160216,WY,22.62,77.38,12.65,0,0,0
20160209,WY,22.62,77.38,12.65,0,0,0
20160202,WY,22.62,77.38,12.65,0,0,0
20160126,WY,22.57,77.43,12.65,0,0,0
20160119,WY,22.57,77.43,12.65,0,0,0
20160112,WY,31.34,68.66,11.43,0,0,0
20160105,WY,31.37,68.63,7.95,0,0,0
20151229,WY,38.46,61.54,4.25,0,0,0
